chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	389254341	87.67	0	640
BdenJEL423_SC01_region	4440149	389254341	87.67	0	640
BdenJEL423_SC02	2313122	263526111	113.93	0	1683
BdenJEL423_SC02_region	2313122	263526111	113.93	0	1683
BdenJEL423_SC03	1829408	165752734	90.60	0	3667
BdenJEL423_SC03_region	1829408	165752734	90.60	0	3667
BdenJEL423_SC04	1803316	154203840	85.51	0	378
BdenJEL423_SC04_region	1803316	154203840	85.51	0	378
BdenJEL423_SC05	1707251	193851865	113.55	0	1172
BdenJEL423_SC05_region	1707251	193851865	113.55	0	1172
BdenJEL423_SC06	1545501	148125046	95.84	0	1091
BdenJEL423_SC06_region	1545501	148125046	95.84	0	1091
BdenJEL423_SC07	1398854	124608920	89.08	0	1175
BdenJEL423_SC07_region	1398854	124608920	89.08	0	1175
BdenJEL423_SC08	1069847	96306286	90.02	0	2515
BdenJEL423_SC08_region	1069847	96306286	90.02	0	2515
BdenJEL423_SC09	1057463	89127796	84.28	0	397
BdenJEL423_SC09_region	1057463	89127796	84.28	0	397
BdenJEL423_SC10	1012305	84946205	83.91	0	757
BdenJEL423_SC10_region	1012305	84946205	83.91	0	757
BdenJEL423_SC11	979369	83459989	85.22	0	534
BdenJEL423_SC11_region	979369	83459989	85.22	0	534
BdenJEL423_SC12	937107	76354011	81.48	0	423
BdenJEL423_SC12_region	937107	76354011	81.48	0	423
BdenJEL423_SC13	898261	83632277	93.10	0	1514
BdenJEL423_SC13_region	898261	83632277	93.10	0	1514
BdenJEL423_SC14	857155	139990411	163.32	0	3926
BdenJEL423_SC14_region	857155	139990411	163.32	0	3926
BdenJEL423_SC15	557602	49616435	88.98	0	1674
BdenJEL423_SC15_region	557602	49616435	88.98	0	1674
BdenJEL423_SC16	498254	44719006	89.75	0	411
BdenJEL423_SC16_region	498254	44719006	89.75	0	411
BdenJEL423_SC17	243426	18896889	77.63	0	222
BdenJEL423_SC17_region	243426	18896889	77.63	0	222
BdenJEL423_SC18	48566	5835744	120.16	0	1374
BdenJEL423_SC18_region	48566	5835744	120.16	0	1374
BdenJEL423_SC19	69118	3331127	48.19	0	240
BdenJEL423_SC19_region	69118	3331127	48.19	0	240
BdenJEL423_SC20	45066	3994403	88.63	0	400
BdenJEL423_SC20_region	45066	3994403	88.63	0	400
BdenJEL423_SC21	28371	2309769	81.41	0	134
BdenJEL423_SC21_region	28371	2309769	81.41	0	134
BdenJEL423_SC22	17531	548035	31.26	0	176
BdenJEL423_SC22_region	17531	548035	31.26	0	176
BdenJEL423_SC23	15724	3653451	232.35	0	2249
BdenJEL423_SC23_region	15724	3653451	232.35	0	2249
BdenJEL423_SC24	15635	1263455	80.81	0	226
BdenJEL423_SC24_region	15635	1263455	80.81	0	226
BdenJEL423_SC25	13302	1151892	86.60	0	425
BdenJEL423_SC25_region	13302	1151892	86.60	0	425
BdenJEL423_SC26	12287	1243945	101.24	3	305
BdenJEL423_SC26_region	12287	1243945	101.24	3	305
BdenJEL423_SC27	11745	1842735	156.90	0	775
BdenJEL423_SC27_region	11745	1842735	156.90	0	775
BdenJEL423_SC28	11715	832618	71.07	0	262
BdenJEL423_SC28_region	11715	832618	71.07	0	262
