chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	655521742	147.64	0	1052
BdenJEL423_SC01_region	4440149	655521742	147.64	0	1052
BdenJEL423_SC02	2313122	383996388	166.01	0	4029
BdenJEL423_SC02_region	2313122	383996388	166.01	0	4029
BdenJEL423_SC03	1829408	282338016	154.33	0	3148
BdenJEL423_SC03_region	1829408	282338016	154.33	0	3148
BdenJEL423_SC04	1803316	265044766	146.98	0	810
BdenJEL423_SC04_region	1803316	265044766	146.98	0	810
BdenJEL423_SC05	1707251	248927338	145.81	0	1986
BdenJEL423_SC05_region	1707251	248927338	145.81	0	1986
BdenJEL423_SC06	1545501	232614093	150.51	0	3662
BdenJEL423_SC06_region	1545501	232614093	150.51	0	3662
BdenJEL423_SC07	1398854	221095505	158.05	0	1705
BdenJEL423_SC07_region	1398854	221095505	158.05	0	1705
BdenJEL423_SC08	1069847	165225716	154.44	0	6008
BdenJEL423_SC08_region	1069847	165225716	154.44	0	6008
BdenJEL423_SC09	1057463	152564465	144.27	0	702
BdenJEL423_SC09_region	1057463	152564465	144.27	0	702
BdenJEL423_SC10	1012305	147481311	145.69	0	1682
BdenJEL423_SC10_region	1012305	147481311	145.69	0	1682
BdenJEL423_SC11	979369	142280762	145.28	0	1354
BdenJEL423_SC11_region	979369	142280762	145.28	0	1354
BdenJEL423_SC12	937107	132906450	141.83	0	1093
BdenJEL423_SC12_region	937107	132906450	141.83	0	1093
BdenJEL423_SC13	898261	142322829	158.44	0	2860
BdenJEL423_SC13_region	898261	142322829	158.44	0	2860
BdenJEL423_SC14	857155	299008401	348.84	0	8975
BdenJEL423_SC14_region	857155	299008401	348.84	0	8975
BdenJEL423_SC15	557602	83478631	149.71	0	1259
BdenJEL423_SC15_region	557602	83478631	149.71	0	1259
BdenJEL423_SC16	498254	67652911	135.78	0	775
BdenJEL423_SC16_region	498254	67652911	135.78	0	775
BdenJEL423_SC17	243426	25255040	103.75	0	353
BdenJEL423_SC17_region	243426	25255040	103.75	0	353
BdenJEL423_SC18	48566	9867682	203.18	0	3134
BdenJEL423_SC18_region	48566	9867682	203.18	0	3134
BdenJEL423_SC19	69118	5742831	83.09	0	269
BdenJEL423_SC19_region	69118	5742831	83.09	0	269
BdenJEL423_SC20	45066	4618558	102.48	0	594
BdenJEL423_SC20_region	45066	4618558	102.48	0	594
BdenJEL423_SC21	28371	3949184	139.20	1	207
BdenJEL423_SC21_region	28371	3949184	139.20	1	207
BdenJEL423_SC22	17531	1670148	95.27	0	235
BdenJEL423_SC22_region	17531	1670148	95.27	0	235
BdenJEL423_SC23	15724	5618329	357.31	0	1561
BdenJEL423_SC23_region	15724	5618329	357.31	0	1561
BdenJEL423_SC24	15635	1832329	117.19	0	337
BdenJEL423_SC24_region	15635	1832329	117.19	0	337
BdenJEL423_SC25	13302	2348947	176.59	0	973
BdenJEL423_SC25_region	13302	2348947	176.59	0	973
BdenJEL423_SC26	12287	2040298	166.05	3	576
BdenJEL423_SC26_region	12287	2040298	166.05	3	576
BdenJEL423_SC27	11745	3305408	281.43	0	1342
BdenJEL423_SC27_region	11745	3305408	281.43	0	1342
BdenJEL423_SC28	11715	1534061	130.95	0	325
BdenJEL423_SC28_region	11715	1534061	130.95	0	325
BdenJEL423_SC29	10519	887027	84.33	0	228
BdenJEL423_SC29_region	10519	887027	84.33	0	228
BdenJEL423_SC30	9825	1043192	106.18	0	274
BdenJEL423_SC30_region	9825	1043192	106.18	0	274
BdenJEL423_SC31	9499	1099672	115.77	0	331
BdenJEL423_SC31_region	9499	1099672	115.77	0	331
BdenJEL423_SC32	9394	2519468	268.20	0	1096
BdenJEL423_SC32_region	9394	2519468	268.20	0	1096
BdenJEL423_SC33	8891	1089352	122.52	0	245
BdenJEL423_SC33_region	8891	1089352	122.52	0	245
BdenJEL423_SC34	8868	1289951	145.46	0	383
BdenJEL423_SC34_region	8868	1289951	145.46	0	383
BdenJEL423_SC35	14477	6980307	482.17	0	2072
BdenJEL423_SC35_region	14477	6980307	482.17	0	2072
BdenJEL423_SC36	8411	1026344	122.02	0	317
BdenJEL423_SC36_region	8411	1026344	122.02	0	317
