chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	373105993	84.03	0	714
BdenJEL423_SC01_region	4440149	373105993	84.03	0	714
BdenJEL423_SC02	2313122	238088918	102.93	0	1341
BdenJEL423_SC02_region	2313122	238088918	102.93	0	1341
BdenJEL423_SC03	1829408	180812714	98.84	0	1343
BdenJEL423_SC03_region	1829408	180812714	98.84	0	1343
BdenJEL423_SC04	1803316	150663787	83.55	0	468
BdenJEL423_SC04_region	1803316	150663787	83.55	0	468
BdenJEL423_SC05	1707251	138100558	80.89	0	942
BdenJEL423_SC05_region	1707251	138100558	80.89	0	942
BdenJEL423_SC06	1545501	125182527	81.00	0	1731
BdenJEL423_SC06_region	1545501	125182527	81.00	0	1731
BdenJEL423_SC07	1398854	134620852	96.24	0	987
BdenJEL423_SC07_region	1398854	134620852	96.24	0	987
BdenJEL423_SC08	1069847	101932661	95.28	0	2368
BdenJEL423_SC08_region	1069847	101932661	95.28	0	2368
BdenJEL423_SC09	1057463	84382360	79.80	0	330
BdenJEL423_SC09_region	1057463	84382360	79.80	0	330
BdenJEL423_SC10	1012305	82284151	81.28	0	582
BdenJEL423_SC10_region	1012305	82284151	81.28	0	582
BdenJEL423_SC11	979369	79008991	80.67	0	446
BdenJEL423_SC11_region	979369	79008991	80.67	0	446
BdenJEL423_SC12	937107	69742939	74.42	0	484
BdenJEL423_SC12_region	937107	69742939	74.42	0	484
BdenJEL423_SC13	898261	75433583	83.98	0	1297
BdenJEL423_SC13_region	898261	75433583	83.98	0	1297
BdenJEL423_SC14	857155	119373260	139.27	0	2836
BdenJEL423_SC14_region	857155	119373260	139.27	0	2836
BdenJEL423_SC15	557602	54918149	98.49	0	405
BdenJEL423_SC15_region	557602	54918149	98.49	0	405
BdenJEL423_SC16	498254	30357600	60.93	0	511
BdenJEL423_SC16_region	498254	30357600	60.93	0	511
BdenJEL423_SC17	243426	20471269	84.10	0	340
BdenJEL423_SC17_region	243426	20471269	84.10	0	340
BdenJEL423_SC18	48566	4475922	92.16	0	1324
BdenJEL423_SC18_region	48566	4475922	92.16	0	1324
BdenJEL423_SC19	69118	3058329	44.25	0	221
BdenJEL423_SC19_region	69118	3058329	44.25	0	221
BdenJEL423_SC20	45066	3795279	84.22	0	399
BdenJEL423_SC20_region	45066	3795279	84.22	0	399
BdenJEL423_SC21	28371	1944946	68.55	0	178
BdenJEL423_SC21_region	28371	1944946	68.55	0	178
