chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	506948941	114.17	0	1498
BdenJEL423_SC01_region	4440149	506948941	114.17	0	1498
BdenJEL423_SC02	2313122	284576504	123.03	0	3516
BdenJEL423_SC02_region	2313122	284576504	123.03	0	3516
BdenJEL423_SC03	1829408	216667707	118.44	0	3493
BdenJEL423_SC03_region	1829408	216667707	118.44	0	3493
BdenJEL423_SC04	1803316	204084072	113.17	0	881
BdenJEL423_SC04_region	1803316	204084072	113.17	0	881
BdenJEL423_SC05	1707251	192049990	112.49	0	1590
BdenJEL423_SC05_region	1707251	192049990	112.49	0	1590
BdenJEL423_SC06	1545501	178797391	115.69	0	2391
BdenJEL423_SC06_region	1545501	178797391	115.69	0	2391
BdenJEL423_SC07	1398854	173633995	124.13	0	2391
BdenJEL423_SC07_region	1398854	173633995	124.13	0	2391
BdenJEL423_SC08	1069847	127983435	119.63	0	3830
BdenJEL423_SC08_region	1069847	127983435	119.63	0	3830
BdenJEL423_SC09	1057463	116518688	110.19	0	589
BdenJEL423_SC09_region	1057463	116518688	110.19	0	589
BdenJEL423_SC10	1012305	113633496	112.25	0	1675
BdenJEL423_SC10_region	1012305	113633496	112.25	0	1675
BdenJEL423_SC11	979369	109017456	111.31	0	1305
BdenJEL423_SC11_region	979369	109017456	111.31	0	1305
BdenJEL423_SC12	937107	101175272	107.97	0	849
BdenJEL423_SC12_region	937107	101175272	107.97	0	849
BdenJEL423_SC13	898261	109242778	121.62	0	3676
BdenJEL423_SC13_region	898261	109242778	121.62	0	3676
BdenJEL423_SC14	857155	243461377	284.03	0	5581
BdenJEL423_SC14_region	857155	243461377	284.03	0	5581
BdenJEL423_SC15	557602	63272218	113.47	0	1537
BdenJEL423_SC15_region	557602	63272218	113.47	0	1537
BdenJEL423_SC16	498254	54466364	109.31	0	1024
BdenJEL423_SC16_region	498254	54466364	109.31	0	1024
BdenJEL423_SC17	243426	19676616	80.83	0	522
BdenJEL423_SC17_region	243426	19676616	80.83	0	522
BdenJEL423_SC18	48566	8977476	184.85	0	4614
BdenJEL423_SC18_region	48566	8977476	184.85	0	4614
BdenJEL423_SC19	69118	4388997	63.50	0	270
BdenJEL423_SC19_region	69118	4388997	63.50	0	270
BdenJEL423_SC20	45066	3690672	81.89	0	484
BdenJEL423_SC20_region	45066	3690672	81.89	0	484
BdenJEL423_SC21	28371	2914454	102.73	0	240
BdenJEL423_SC21_region	28371	2914454	102.73	0	240
BdenJEL423_SC22	17531	1365916	77.91	0	235
BdenJEL423_SC22_region	17531	1365916	77.91	0	235
BdenJEL423_SC23	15724	5577317	354.70	0	2558
BdenJEL423_SC23_region	15724	5577317	354.70	0	2558
BdenJEL423_SC24	15635	1417131	90.64	0	262
BdenJEL423_SC24_region	15635	1417131	90.64	0	262
BdenJEL423_SC25	13302	1693537	127.31	0	627
BdenJEL423_SC25_region	13302	1693537	127.31	0	627
BdenJEL423_SC26	12287	1750379	142.46	0	590
BdenJEL423_SC26_region	12287	1750379	142.46	0	590
BdenJEL423_SC27	11745	3469224	295.38	0	1665
BdenJEL423_SC27_region	11745	3469224	295.38	0	1665
BdenJEL423_SC28	11715	1181062	100.82	0	246
BdenJEL423_SC28_region	11715	1181062	100.82	0	246
BdenJEL423_SC29	10519	628825	59.78	0	190
BdenJEL423_SC29_region	10519	628825	59.78	0	190
BdenJEL423_SC30	9825	861015	87.64	0	298
BdenJEL423_SC30_region	9825	861015	87.64	0	298
BdenJEL423_SC31	9499	820447	86.37	0	280
BdenJEL423_SC31_region	9499	820447	86.37	0	280
BdenJEL423_SC32	9394	2518368	268.08	0	1393
BdenJEL423_SC32_region	9394	2518368	268.08	0	1393
BdenJEL423_SC33	8891	804021	90.43	1	259
BdenJEL423_SC33_region	8891	804021	90.43	1	259
BdenJEL423_SC34	8868	967828	109.14	1	401
BdenJEL423_SC34_region	8868	967828	109.14	1	401
BdenJEL423_SC35	14477	6397609	441.92	0	2410
BdenJEL423_SC35_region	14477	6397609	441.92	0	2410
BdenJEL423_SC36	8411	822788	97.82	0	381
BdenJEL423_SC36_region	8411	822788	97.82	0	381
BdenJEL423_SC37	8246	610610	74.05	0	294
BdenJEL423_SC37_region	8246	610610	74.05	0	294
BdenJEL423_SC38	7919	888457	112.19	0	264
BdenJEL423_SC38_region	7919	888457	112.19	0	264
BdenJEL423_SC39	7486	1666728	222.65	0	1126
BdenJEL423_SC39_region	7486	1666728	222.65	0	1126
BdenJEL423_SC40	7373	849793	115.26	2	370
BdenJEL423_SC40_region	7373	849793	115.26	2	370
BdenJEL423_SC41	7250	2557087	352.70	0	1048
BdenJEL423_SC41_region	7250	2557087	352.70	0	1048
BdenJEL423_SC42	7213	700137	97.07	0	452
BdenJEL423_SC42_region	7213	700137	97.07	0	452
BdenJEL423_SC43	7203	580652	80.61	0	204
BdenJEL423_SC43_region	7203	580652	80.61	0	204
BdenJEL423_SC44	7151	413931	57.88	0	178
BdenJEL423_SC44_region	7151	413931	57.88	0	178
BdenJEL423_SC45	7120	702825	98.71	0	235
BdenJEL423_SC45_region	7120	702825	98.71	0	235
BdenJEL423_SC46	7014	601969	85.82	0	234
BdenJEL423_SC46_region	7014	601969	85.82	0	234
BdenJEL423_SC47	6856	3529180	514.76	1	1870
BdenJEL423_SC47_region	6856	3529180	514.76	1	1870
BdenJEL423_SC48	6834	841223	123.09	0	331
BdenJEL423_SC48_region	6834	841223	123.09	0	331
BdenJEL423_SC49	6519	4287724	657.73	0	2051
BdenJEL423_SC49_region	6519	4287724	657.73	0	2051
BdenJEL423_SC50	6174	623550	101.00	0	191
BdenJEL423_SC50_region	6174	623550	101.00	0	191
BdenJEL423_SC51	6095	5258832	862.81	0	3740
BdenJEL423_SC51_region	6095	5258832	862.81	0	3740
BdenJEL423_SC52	6071	537364	88.51	3	217
BdenJEL423_SC52_region	6071	537364	88.51	3	217
BdenJEL423_SC53	6016	6035013	1003.16	0	2800
BdenJEL423_SC53_region	6016	6035013	1003.16	0	2800
