chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	7649305	1.72	0	107
BdenJEL423_SC01_region	4440149	7649305	1.72	0	107
BdenJEL423_SC02	2313122	4551937	1.97	0	124
BdenJEL423_SC02_region	2313122	4551937	1.97	0	124
BdenJEL423_SC03	1829408	3378430	1.85	0	118
BdenJEL423_SC03_region	1829408	3378430	1.85	0	118
BdenJEL423_SC04	1803316	3176060	1.76	0	145
BdenJEL423_SC04_region	1803316	3176060	1.76	0	145
BdenJEL423_SC05	1707251	2910834	1.70	0	83
BdenJEL423_SC05_region	1707251	2910834	1.70	0	83
BdenJEL423_SC06	1545501	2751858	1.78	0	90
BdenJEL423_SC06_region	1545501	2751858	1.78	0	90
BdenJEL423_SC07	1398854	2572698	1.84	0	152
BdenJEL423_SC07_region	1398854	2572698	1.84	0	152
BdenJEL423_SC08	1069847	2110552	1.97	0	194
BdenJEL423_SC08_region	1069847	2110552	1.97	0	194
BdenJEL423_SC09	1057463	1900059	1.80	0	102
BdenJEL423_SC09_region	1057463	1900059	1.80	0	102
BdenJEL423_SC10	1012305	1887742	1.86	0	174
BdenJEL423_SC10_region	1012305	1887742	1.86	0	174
BdenJEL423_SC11	979369	1823446	1.86	0	110
BdenJEL423_SC11_region	979369	1823446	1.86	0	110
BdenJEL423_SC12	937107	1598538	1.71	0	67
BdenJEL423_SC12_region	937107	1598538	1.71	0	67
BdenJEL423_SC13	898261	1725471	1.92	0	92
BdenJEL423_SC13_region	898261	1725471	1.92	0	92
BdenJEL423_SC14	857155	5563743	6.49	0	484
BdenJEL423_SC14_region	857155	5563743	6.49	0	484
BdenJEL423_SC15	557602	996425	1.79	0	144
BdenJEL423_SC15_region	557602	996425	1.79	0	144
BdenJEL423_SC16	498254	840687	1.69	0	108
BdenJEL423_SC16_region	498254	840687	1.69	0	108
BdenJEL423_SC17	243426	435973	1.79	0	144
BdenJEL423_SC17_region	243426	435973	1.79	0	144
BdenJEL423_SC18	48566	200935	4.14	0	125
