chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	342102374	77.05	0	588
BdenJEL423_SC01_region	4440149	342102374	77.05	0	588
BdenJEL423_SC02	2313122	190543032	82.37	0	1928
BdenJEL423_SC02_region	2313122	190543032	82.37	0	1928
BdenJEL423_SC03	1829408	152221445	83.21	0	1930
BdenJEL423_SC03_region	1829408	152221445	83.21	0	1930
BdenJEL423_SC04	1803316	139703322	77.47	0	409
BdenJEL423_SC04_region	1803316	139703322	77.47	0	409
BdenJEL423_SC05	1707251	132566473	77.65	0	978
BdenJEL423_SC05_region	1707251	132566473	77.65	0	978
BdenJEL423_SC06	1545501	123030934	79.61	0	1650
BdenJEL423_SC06_region	1545501	123030934	79.61	0	1650
BdenJEL423_SC07	1398854	118871933	84.98	0	971
BdenJEL423_SC07_region	1398854	118871933	84.98	0	971
BdenJEL423_SC08	1069847	86829599	81.16	0	1783
BdenJEL423_SC08_region	1069847	86829599	81.16	0	1783
BdenJEL423_SC09	1057463	80059389	75.71	0	338
BdenJEL423_SC09_region	1057463	80059389	75.71	0	338
BdenJEL423_SC10	1012305	78074433	77.13	0	786
BdenJEL423_SC10_region	1012305	78074433	77.13	0	786
BdenJEL423_SC11	979369	76335049	77.94	0	916
BdenJEL423_SC11_region	979369	76335049	77.94	0	916
BdenJEL423_SC12	937107	71314557	76.10	0	479
BdenJEL423_SC12_region	937107	71314557	76.10	0	479
BdenJEL423_SC13	898261	76214409	84.85	0	1711
BdenJEL423_SC13_region	898261	76214409	84.85	0	1711
BdenJEL423_SC14	857155	148897585	173.71	0	3700
BdenJEL423_SC14_region	857155	148897585	173.71	0	3700
BdenJEL423_SC15	557602	44483511	79.78	0	647
BdenJEL423_SC15_region	557602	44483511	79.78	0	647
BdenJEL423_SC16	498254	38692110	77.66	0	339
BdenJEL423_SC16_region	498254	38692110	77.66	0	339
BdenJEL423_SC17	243426	13639224	56.03	0	265
BdenJEL423_SC17_region	243426	13639224	56.03	0	265
BdenJEL423_SC18	48566	5061164	104.21	0	814
BdenJEL423_SC18_region	48566	5061164	104.21	0	814
BdenJEL423_SC19	69118	3200251	46.30	0	173
BdenJEL423_SC19_region	69118	3200251	46.30	0	173
BdenJEL423_SC20	45066	2394718	53.14	0	317
BdenJEL423_SC20_region	45066	2394718	53.14	0	317
BdenJEL423_SC21	28371	2142702	75.52	0	132
BdenJEL423_SC21_region	28371	2142702	75.52	0	132
BdenJEL423_SC22	17531	891167	50.83	1	133
BdenJEL423_SC22_region	17531	891167	50.83	1	133
BdenJEL423_SC23	15724	2760581	175.56	0	741
BdenJEL423_SC23_region	15724	2760581	175.56	0	741
BdenJEL423_SC24	15635	964982	61.72	0	156
BdenJEL423_SC24_region	15635	964982	61.72	0	156
BdenJEL423_SC25	13302	1285696	96.65	0	567
BdenJEL423_SC25_region	13302	1285696	96.65	0	567
BdenJEL423_SC26	12287	1041443	84.76	0	265
BdenJEL423_SC26_region	12287	1041443	84.76	0	265
BdenJEL423_SC27	11745	1785679	152.04	0	974
BdenJEL423_SC27_region	11745	1785679	152.04	0	974
BdenJEL423_SC28	11715	806300	68.83	0	153
BdenJEL423_SC28_region	11715	806300	68.83	0	153
BdenJEL423_SC29	10519	503978	47.91	0	142
BdenJEL423_SC29_region	10519	503978	47.91	0	142
BdenJEL423_SC30	9825	551368	56.12	0	121
BdenJEL423_SC30_region	9825	551368	56.12	0	121
BdenJEL423_SC31	9499	649157	68.34	0	219
BdenJEL423_SC31_region	9499	649157	68.34	0	219
BdenJEL423_SC32	9394	1270622	135.26	0	467
BdenJEL423_SC32_region	9394	1270622	135.26	0	467
BdenJEL423_SC33	8891	553340	62.24	0	125
BdenJEL423_SC33_region	8891	553340	62.24	0	125
BdenJEL423_SC34	8868	693287	78.18	0	199
BdenJEL423_SC34_region	8868	693287	78.18	0	199
BdenJEL423_SC35	14477	4316642	298.17	0	1947
BdenJEL423_SC35_region	14477	4316642	298.17	0	1947
BdenJEL423_SC36	8411	535127	63.62	0	160
BdenJEL423_SC36_region	8411	535127	63.62	0	160
BdenJEL423_SC37	8246	438141	53.13	0	196
BdenJEL423_SC37_region	8246	438141	53.13	0	196
BdenJEL423_SC38	7919	561561	70.91	0	126
BdenJEL423_SC38_region	7919	561561	70.91	0	126
BdenJEL423_SC39	7486	623964	83.35	0	215
BdenJEL423_SC39_region	7486	623964	83.35	0	215
BdenJEL423_SC40	7373	426606	57.86	0	109
BdenJEL423_SC40_region	7373	426606	57.86	0	109
BdenJEL423_SC41	7250	5019217	692.31	0	1276
BdenJEL423_SC41_region	7250	5019217	692.31	0	1276
