chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	429483593	96.73	0	4067
BdenJEL423_SC01_region	4440149	429483593	96.73	0	4067
BdenJEL423_SC02	2313122	358671066	155.06	0	6122
BdenJEL423_SC02_region	2313122	358671066	155.06	0	6122
BdenJEL423_SC03	1829408	239176101	130.74	0	4999
BdenJEL423_SC03_region	1829408	239176101	130.74	0	4999
BdenJEL423_SC04	1803316	155659063	86.32	0	737
BdenJEL423_SC04_region	1803316	155659063	86.32	0	737
BdenJEL423_SC05	1707251	174425377	102.17	0	3270
BdenJEL423_SC05_region	1707251	174425377	102.17	0	3270
BdenJEL423_SC06	1545501	141622058	91.64	0	3343
BdenJEL423_SC06_region	1545501	141622058	91.64	0	3343
BdenJEL423_SC07	1398854	135095263	96.58	0	2680
BdenJEL423_SC07_region	1398854	135095263	96.58	0	2680
BdenJEL423_SC08	1069847	125353469	117.17	0	5464
BdenJEL423_SC08_region	1069847	125353469	117.17	0	5464
BdenJEL423_SC09	1057463	88436475	83.63	0	556
BdenJEL423_SC09_region	1057463	88436475	83.63	0	556
BdenJEL423_SC10	1012305	104516063	103.25	0	1661
BdenJEL423_SC10_region	1012305	104516063	103.25	0	1661
BdenJEL423_SC11	979369	87554231	89.40	0	857
BdenJEL423_SC11_region	979369	87554231	89.40	0	857
BdenJEL423_SC12	937107	86417419	92.22	0	1319
BdenJEL423_SC12_region	937107	86417419	92.22	0	1319
BdenJEL423_SC13	898261	100433168	111.81	0	9305
BdenJEL423_SC13_region	898261	100433168	111.81	0	9305
BdenJEL423_SC14	857155	160242029	186.95	0	5597
BdenJEL423_SC14_region	857155	160242029	186.95	0	5597
BdenJEL423_SC15	557602	57590302	103.28	0	1571
BdenJEL423_SC15_region	557602	57590302	103.28	0	1571
BdenJEL423_SC16	498254	41613236	83.52	0	693
BdenJEL423_SC16_region	498254	41613236	83.52	0	693
BdenJEL423_SC17	243426	22085629	90.73	0	637
BdenJEL423_SC17_region	243426	22085629	90.73	0	637
BdenJEL423_SC18	48566	6490656	133.65	0	2142
BdenJEL423_SC18_region	48566	6490656	133.65	0	2142
BdenJEL423_SC19	69118	4629863	66.98	0	519
BdenJEL423_SC19_region	69118	4629863	66.98	0	519
BdenJEL423_SC20	45066	6040891	134.05	0	696
BdenJEL423_SC20_region	45066	6040891	134.05	0	696
BdenJEL423_SC21	28371	2476498	87.29	0	191
BdenJEL423_SC21_region	28371	2476498	87.29	0	191
BdenJEL423_SC22	17531	1251637	71.40	0	421
BdenJEL423_SC22_region	17531	1251637	71.40	0	421
BdenJEL423_SC23	15724	4247752	270.14	0	1988
BdenJEL423_SC23_region	15724	4247752	270.14	0	1988
BdenJEL423_SC24	15635	1680264	107.47	0	608
BdenJEL423_SC24_region	15635	1680264	107.47	0	608
BdenJEL423_SC25	13302	1666933	125.31	0	583
BdenJEL423_SC25_region	13302	1666933	125.31	0	583
BdenJEL423_SC26	12287	1726177	140.49	0	462
BdenJEL423_SC26_region	12287	1726177	140.49	0	462
BdenJEL423_SC27	11745	2702237	230.08	0	1911
BdenJEL423_SC27_region	11745	2702237	230.08	0	1911
BdenJEL423_SC28	11715	865203	73.85	0	236
BdenJEL423_SC28_region	11715	865203	73.85	0	236
BdenJEL423_SC29	10519	851037	80.90	0	489
BdenJEL423_SC29_region	10519	851037	80.90	0	489
BdenJEL423_SC30	9825	1045041	106.37	0	719
BdenJEL423_SC30_region	9825	1045041	106.37	0	719
BdenJEL423_SC31	9499	606691	63.87	0	266
BdenJEL423_SC31_region	9499	606691	63.87	0	266
BdenJEL423_SC32	9394	3035503	323.13	0	2585
BdenJEL423_SC32_region	9394	3035503	323.13	0	2585
BdenJEL423_SC33	8891	690469	77.66	0	144
BdenJEL423_SC33_region	8891	690469	77.66	0	144
BdenJEL423_SC34	8868	682157	76.92	0	314
BdenJEL423_SC34_region	8868	682157	76.92	0	314
BdenJEL423_SC35	14477	6150698	424.86	0	4325
BdenJEL423_SC35_region	14477	6150698	424.86	0	4325
BdenJEL423_SC36	8411	743199	88.36	0	361
BdenJEL423_SC36_region	8411	743199	88.36	0	361
BdenJEL423_SC37	8246	732033	88.77	0	602
BdenJEL423_SC37_region	8246	732033	88.77	0	602
BdenJEL423_SC38	7919	694726	87.73	0	499
BdenJEL423_SC38_region	7919	694726	87.73	0	499
BdenJEL423_SC39	7486	2764288	369.26	0	7389
