chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	173035335	38.97	0	93
BdenJEL423_SC01_region	4440149	173035335	38.97	0	93
BdenJEL423_SC02	2313122	117834681	50.94	0	114
BdenJEL423_SC02_region	2313122	117834681	50.94	0	114
BdenJEL423_SC03	1829408	94272847	51.53	0	101
BdenJEL423_SC03_region	1829408	94272847	51.53	0	101
BdenJEL423_SC04	1803316	70681708	39.20	0	93
BdenJEL423_SC04_region	1803316	70681708	39.20	0	93
BdenJEL423_SC05	1707251	66480517	38.94	0	100
BdenJEL423_SC05_region	1707251	66480517	38.94	0	100
BdenJEL423_SC06	1545501	62861757	40.67	0	102
BdenJEL423_SC06_region	1545501	62861757	40.67	0	102
BdenJEL423_SC07	1398854	56237765	40.20	0	99
BdenJEL423_SC07_region	1398854	56237765	40.20	0	99
BdenJEL423_SC08	1069847	54025727	50.50	0	100
BdenJEL423_SC08_region	1069847	54025727	50.50	0	100
BdenJEL423_SC09	1057463	40876590	38.66	0	91
BdenJEL423_SC09_region	1057463	40876590	38.66	0	91
BdenJEL423_SC10	1012305	40222576	39.73	0	100
BdenJEL423_SC10_region	1012305	40222576	39.73	0	100
BdenJEL423_SC11	979369	38922322	39.74	0	101
BdenJEL423_SC11_region	979369	38922322	39.74	0	101
BdenJEL423_SC12	937107	37101995	39.59	0	91
BdenJEL423_SC12_region	937107	37101995	39.59	0	91
BdenJEL423_SC13	898261	37485143	41.73	0	113
BdenJEL423_SC13_region	898261	37485143	41.73	0	113
BdenJEL423_SC14	857155	44446707	51.85	0	104
BdenJEL423_SC14_region	857155	44446707	51.85	0	104
BdenJEL423_SC15	557602	24070595	43.17	0	98
BdenJEL423_SC15_region	557602	24070595	43.17	0	98
BdenJEL423_SC16	498254	20419725	40.98	0	97
BdenJEL423_SC16_region	498254	20419725	40.98	0	97
BdenJEL423_SC17	243426	10658142	43.78	0	89
BdenJEL423_SC17_region	243426	10658142	43.78	0	89
BdenJEL423_SC18	48566	2265160	46.64	0	100
BdenJEL423_SC18_region	48566	2265160	46.64	0	100
BdenJEL423_SC19	69118	2356039	34.09	0	83
BdenJEL423_SC19_region	69118	2356039	34.09	0	83
BdenJEL423_SC20	45066	2230839	49.50	0	89
BdenJEL423_SC20_region	45066	2230839	49.50	0	89
BdenJEL423_SC21	28371	1115726	39.33	0	67
BdenJEL423_SC21_region	28371	1115726	39.33	0	67
BdenJEL423_SC22	17531	719814	41.06	0	89
BdenJEL423_SC22_region	17531	719814	41.06	0	89
BdenJEL423_SC23	15724	993220	63.17	0	100
BdenJEL423_SC23_region	15724	993220	63.17	0	100
BdenJEL423_SC24	15635	736769	47.12	0	78
BdenJEL423_SC24_region	15635	736769	47.12	0	78
BdenJEL423_SC25	13302	680801	51.18	0	89
BdenJEL423_SC25_region	13302	680801	51.18	0	89
BdenJEL423_SC26	12287	582089	47.37	1	80
BdenJEL423_SC26_region	12287	582089	47.37	1	80
BdenJEL423_SC27	11745	715331	60.91	0	99
BdenJEL423_SC27_region	11745	715331	60.91	0	99
BdenJEL423_SC28	11715	594756	50.77	0	87
BdenJEL423_SC28_region	11715	594756	50.77	0	87
BdenJEL423_SC29	10519	407411	38.73	0	72
BdenJEL423_SC29_region	10519	407411	38.73	0	72
BdenJEL423_SC30	9825	449094	45.71	0	85
BdenJEL423_SC30_region	9825	449094	45.71	0	85
BdenJEL423_SC31	9499	439808	46.30	0	86
BdenJEL423_SC31_region	9499	439808	46.30	0	86
BdenJEL423_SC32	9394	566296	60.28	0	100
BdenJEL423_SC32_region	9394	566296	60.28	0	100
BdenJEL423_SC33	8891	274171	30.84	0	60
BdenJEL423_SC33_region	8891	274171	30.84	0	60
BdenJEL423_SC34	8868	334910	37.77	0	86
BdenJEL423_SC34_region	8868	334910	37.77	0	86
BdenJEL423_SC35	14477	627515	43.35	0	100
BdenJEL423_SC35_region	14477	627515	43.35	0	100
BdenJEL423_SC36	8411	390134	46.38	0	78
BdenJEL423_SC36_region	8411	390134	46.38	0	78
BdenJEL423_SC37	8246	271925	32.98	0	78
BdenJEL423_SC37_region	8246	271925	32.98	0	78
BdenJEL423_SC38	7919	305821	38.62	0	75
BdenJEL423_SC38_region	7919	305821	38.62	0	75
BdenJEL423_SC39	7486	422191	56.40	0	100
BdenJEL423_SC39_region	7486	422191	56.40	0	100
BdenJEL423_SC40	7373	149196	20.24	0	56
BdenJEL423_SC40_region	7373	149196	20.24	0	56
BdenJEL423_SC41	7250	688134	94.92	3	100
BdenJEL423_SC41_region	7250	688134	94.92	3	100
BdenJEL423_SC42	7213	321197	44.53	0	77
BdenJEL423_SC42_region	7213	321197	44.53	0	77
BdenJEL423_SC43	7203	303035	42.07	0	76
BdenJEL423_SC43_region	7203	303035	42.07	0	76
BdenJEL423_SC44	7151	290212	40.58	0	81
BdenJEL423_SC44_region	7151	290212	40.58	0	81
BdenJEL423_SC45	7120	243867	34.25	0	71
BdenJEL423_SC45_region	7120	243867	34.25	0	71
BdenJEL423_SC46	7014	243533	34.72	0	71
BdenJEL423_SC46_region	7014	243533	34.72	0	71
BdenJEL423_SC47	6856	446589	65.14	0	100
BdenJEL423_SC47_region	6856	446589	65.14	0	100
BdenJEL423_SC48	6834	378821	55.43	0	89
BdenJEL423_SC48_region	6834	378821	55.43	0	89
BdenJEL423_SC49	6519	487467	74.78	0	100
BdenJEL423_SC49_region	6519	487467	74.78	0	100
BdenJEL423_SC50	6174	259943	42.10	0	67
BdenJEL423_SC50_region	6174	259943	42.10	0	67
BdenJEL423_SC51	6095	440808	72.32	0	100
BdenJEL423_SC51_region	6095	440808	72.32	0	100
BdenJEL423_SC52	6071	222237	36.61	0	75
BdenJEL423_SC52_region	6071	222237	36.61	0	75
BdenJEL423_SC53	6016	493865	82.09	0	100
BdenJEL423_SC53_region	6016	493865	82.09	0	100
BdenJEL423_SC54	5992	455038	75.94	0	101
BdenJEL423_SC54_region	5992	455038	75.94	0	101
BdenJEL423_SC55	5977	234442	39.22	0	66
BdenJEL423_SC55_region	5977	234442	39.22	0	66
BdenJEL423_SC56	5808	267280	46.02	0	83
BdenJEL423_SC56_region	5808	267280	46.02	0	83
BdenJEL423_SC57	5752	369273	64.20	0	100
