chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	172770490	38.91	0	223
BdenJEL423_SC01_region	4440149	172770490	38.91	0	223
BdenJEL423_SC02	2313122	131685646	56.93	0	634
BdenJEL423_SC02_region	2313122	131685646	56.93	0	634
BdenJEL423_SC03	1829408	78615426	42.97	0	770
BdenJEL423_SC03_region	1829408	78615426	42.97	0	770
BdenJEL423_SC04	1803316	69474589	38.53	0	148
BdenJEL423_SC04_region	1803316	69474589	38.53	0	148
BdenJEL423_SC05	1707251	91606639	53.66	0	754
BdenJEL423_SC05_region	1707251	91606639	53.66	0	754
BdenJEL423_SC06	1545501	62054328	40.15	0	653
BdenJEL423_SC06_region	1545501	62054328	40.15	0	653
BdenJEL423_SC07	1398854	56373468	40.30	0	275
BdenJEL423_SC07_region	1398854	56373468	40.30	0	275
BdenJEL423_SC08	1069847	43344272	40.51	0	433
BdenJEL423_SC08_region	1069847	43344272	40.51	0	433
BdenJEL423_SC09	1057463	40494259	38.29	0	164
BdenJEL423_SC09_region	1057463	40494259	38.29	0	164
BdenJEL423_SC10	1012305	39368898	38.89	0	176
BdenJEL423_SC10_region	1012305	39368898	38.89	0	176
BdenJEL423_SC11	979369	38230591	39.04	0	279
BdenJEL423_SC11_region	979369	38230591	39.04	0	279
BdenJEL423_SC12	937107	35582125	37.97	0	167
BdenJEL423_SC12_region	937107	35582125	37.97	0	167
BdenJEL423_SC13	898261	37779779	42.06	0	907
BdenJEL423_SC13_region	898261	37779779	42.06	0	907
BdenJEL423_SC14	857155	71761912	83.72	0	1542
BdenJEL423_SC14_region	857155	71761912	83.72	0	1542
BdenJEL423_SC15	557602	21994335	39.44	0	345
BdenJEL423_SC15_region	557602	21994335	39.44	0	345
BdenJEL423_SC16	498254	12052279	24.19	0	155
BdenJEL423_SC16_region	498254	12052279	24.19	0	155
BdenJEL423_SC17	243426	9548860	39.23	0	134
BdenJEL423_SC17_region	243426	9548860	39.23	0	134
BdenJEL423_SC18	48566	2293302	47.22	0	391
BdenJEL423_SC18_region	48566	2293302	47.22	0	391
