chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	335894224	75.65	0	555
BdenJEL423_SC01_region	4440149	335894224	75.65	0	555
BdenJEL423_SC02	2313122	191897321	82.96	0	2937
BdenJEL423_SC02_region	2313122	191897321	82.96	0	2937
BdenJEL423_SC03	1829408	150573416	82.31	0	5110
BdenJEL423_SC03_region	1829408	150573416	82.31	0	5110
BdenJEL423_SC04	1803316	133875304	74.24	0	407
BdenJEL423_SC04_region	1803316	133875304	74.24	0	407
BdenJEL423_SC05	1707251	138402278	81.07	0	1445
BdenJEL423_SC05_region	1707251	138402278	81.07	0	1445
BdenJEL423_SC06	1545501	116675501	75.49	0	1954
BdenJEL423_SC06_region	1545501	116675501	75.49	0	1954
BdenJEL423_SC07	1398854	116134274	83.02	0	892
BdenJEL423_SC07_region	1398854	116134274	83.02	0	892
BdenJEL423_SC08	1069847	88143828	82.39	0	2574
BdenJEL423_SC08_region	1069847	88143828	82.39	0	2574
BdenJEL423_SC09	1057463	74561573	70.51	0	319
BdenJEL423_SC09_region	1057463	74561573	70.51	0	319
BdenJEL423_SC10	1012305	77182470	76.24	0	1069
BdenJEL423_SC10_region	1012305	77182470	76.24	0	1069
BdenJEL423_SC11	979369	74249694	75.81	0	782
BdenJEL423_SC11_region	979369	74249694	75.81	0	782
BdenJEL423_SC12	937107	69289462	73.94	0	509
BdenJEL423_SC12_region	937107	69289462	73.94	0	509
BdenJEL423_SC13	898261	75741607	84.32	0	1632
BdenJEL423_SC13_region	898261	75741607	84.32	0	1632
BdenJEL423_SC14	857155	213568970	249.16	0	5739
BdenJEL423_SC14_region	857155	213568970	249.16	0	5739
BdenJEL423_SC15	557602	43469961	77.96	0	1500
BdenJEL423_SC15_region	557602	43469961	77.96	0	1500
BdenJEL423_SC16	498254	37560718	75.38	0	323
BdenJEL423_SC16_region	498254	37560718	75.38	0	323
BdenJEL423_SC17	243426	13217223	54.30	0	236
BdenJEL423_SC17_region	243426	13217223	54.30	0	236
BdenJEL423_SC18	48566	6392897	131.63	0	1675
