chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	389811057	87.79	0	821
BdenJEL423_SC01_region	4440149	389811057	87.79	0	821
BdenJEL423_SC02	2313122	304330745	131.57	0	1852
BdenJEL423_SC02_region	2313122	304330745	131.57	0	1852
BdenJEL423_SC03	1829408	222134533	121.42	0	1830
BdenJEL423_SC03_region	1829408	222134533	121.42	0	1830
BdenJEL423_SC04	1803316	160348602	88.92	0	641
BdenJEL423_SC04_region	1803316	160348602	88.92	0	641
BdenJEL423_SC05	1707251	154552780	90.53	0	1657
BdenJEL423_SC05_region	1707251	154552780	90.53	0	1657
BdenJEL423_SC06	1545501	136176249	88.11	0	2300
BdenJEL423_SC06_region	1545501	136176249	88.11	0	2300
BdenJEL423_SC07	1398854	124918735	89.30	0	3210
BdenJEL423_SC07_region	1398854	124918735	89.30	0	3210
BdenJEL423_SC08	1069847	96248437	89.96	0	2992
BdenJEL423_SC08_region	1069847	96248437	89.96	0	2992
BdenJEL423_SC09	1057463	92303872	87.29	0	422
BdenJEL423_SC09_region	1057463	92303872	87.29	0	422
BdenJEL423_SC10	1012305	89331313	88.25	0	1287
BdenJEL423_SC10_region	1012305	89331313	88.25	0	1287
BdenJEL423_SC11	979369	84929604	86.72	0	855
BdenJEL423_SC11_region	979369	84929604	86.72	0	855
BdenJEL423_SC12	937107	101671112	108.49	0	692
BdenJEL423_SC12_region	937107	101671112	108.49	0	692
BdenJEL423_SC13	898261	84243901	93.79	0	3531
BdenJEL423_SC13_region	898261	84243901	93.79	0	3531
BdenJEL423_SC14	857155	142924462	166.74	0	4860
BdenJEL423_SC14_region	857155	142924462	166.74	0	4860
BdenJEL423_SC15	557602	50529950	90.62	0	972
BdenJEL423_SC15_region	557602	50529950	90.62	0	972
BdenJEL423_SC16	498254	40951837	82.19	0	910
BdenJEL423_SC16_region	498254	40951837	82.19	0	910
BdenJEL423_SC17	243426	20914820	85.92	0	394
BdenJEL423_SC17_region	243426	20914820	85.92	0	394
BdenJEL423_SC18	48566	5332043	109.79	0	1941
BdenJEL423_SC18_region	48566	5332043	109.79	0	1941
BdenJEL423_SC19	69118	3144843	45.50	0	313
BdenJEL423_SC19_region	69118	3144843	45.50	0	313
BdenJEL423_SC20	45066	4345433	96.42	0	575
BdenJEL423_SC20_region	45066	4345433	96.42	0	575
BdenJEL423_SC21	28371	2223583	78.38	0	220
BdenJEL423_SC21_region	28371	2223583	78.38	0	220
BdenJEL423_SC22	17531	1431365	81.65	0	309
BdenJEL423_SC22_region	17531	1431365	81.65	0	309
BdenJEL423_SC23	15724	3555301	226.11	0	1849
BdenJEL423_SC23_region	15724	3555301	226.11	0	1849
BdenJEL423_SC24	15635	1410333	90.20	0	407
BdenJEL423_SC24_region	15635	1410333	90.20	0	407
BdenJEL423_SC25	13302	869931	65.40	0	268
BdenJEL423_SC25_region	13302	869931	65.40	0	268
BdenJEL423_SC26	12287	1246997	101.49	2	390
BdenJEL423_SC26_region	12287	1246997	101.49	2	390
BdenJEL423_SC27	11745	2458078	209.29	0	3039
BdenJEL423_SC27_region	11745	2458078	209.29	0	3039
BdenJEL423_SC28	11715	915965	78.19	0	225
BdenJEL423_SC28_region	11715	915965	78.19	0	225
BdenJEL423_SC29	10519	529582	50.35	0	181
BdenJEL423_SC29_region	10519	529582	50.35	0	181
