chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	88717629	19.98	0	86
BdenJEL423_SC01_region	4440149	88717629	19.98	0	86
BdenJEL423_SC02	2313122	64388139	27.84	0	90
BdenJEL423_SC02_region	2313122	64388139	27.84	0	90
BdenJEL423_SC03	1829408	49642498	27.14	0	86
BdenJEL423_SC03_region	1829408	49642498	27.14	0	86
BdenJEL423_SC04	1803316	36136503	20.04	0	73
BdenJEL423_SC04_region	1803316	36136503	20.04	0	73
BdenJEL423_SC05	1707251	34361193	20.13	0	86
BdenJEL423_SC05_region	1707251	34361193	20.13	0	86
BdenJEL423_SC06	1545501	31785915	20.57	0	87
BdenJEL423_SC06_region	1545501	31785915	20.57	0	87
BdenJEL423_SC07	1398854	28109837	20.09	0	86
BdenJEL423_SC07_region	1398854	28109837	20.09	0	86
BdenJEL423_SC08	1069847	21859837	20.43	0	86
BdenJEL423_SC08_region	1069847	21859837	20.43	0	86
BdenJEL423_SC09	1057463	20877993	19.74	0	74
BdenJEL423_SC09_region	1057463	20877993	19.74	0	74
BdenJEL423_SC10	1012305	20270503	20.02	0	86
BdenJEL423_SC10_region	1012305	20270503	20.02	0	86
BdenJEL423_SC11	979369	19482178	19.89	0	85
BdenJEL423_SC11_region	979369	19482178	19.89	0	85
BdenJEL423_SC12	937107	18712982	19.97	0	72
BdenJEL423_SC12_region	937107	18712982	19.97	0	72
BdenJEL423_SC13	898261	18512278	20.61	0	90
BdenJEL423_SC13_region	898261	18512278	20.61	0	90
BdenJEL423_SC14	857155	24044343	28.05	0	89
BdenJEL423_SC14_region	857155	24044343	28.05	0	89
BdenJEL423_SC15	557602	11220706	20.12	0	85
BdenJEL423_SC15_region	557602	11220706	20.12	0	85
BdenJEL423_SC16	498254	9927173	19.92	0	86
BdenJEL423_SC16_region	498254	9927173	19.92	0	86
BdenJEL423_SC17	243426	4974496	20.44	0	66
BdenJEL423_SC17_region	243426	4974496	20.44	0	66
BdenJEL423_SC18	48566	1172712	24.15	0	86
BdenJEL423_SC18_region	48566	1172712	24.15	0	86
BdenJEL423_SC19	69118	982505	14.21	0	54
BdenJEL423_SC19_region	69118	982505	14.21	0	54
BdenJEL423_SC20	45066	1068700	23.71	0	71
BdenJEL423_SC20_region	45066	1068700	23.71	0	71
BdenJEL423_SC21	28371	677705	23.89	0	44
BdenJEL423_SC21_region	28371	677705	23.89	0	44
BdenJEL423_SC22	17531	386224	22.03	0	66
BdenJEL423_SC22_region	17531	386224	22.03	0	66
BdenJEL423_SC23	15724	599566	38.13	0	87
BdenJEL423_SC23_region	15724	599566	38.13	0	87
BdenJEL423_SC24	15635	389748	24.93	0	52
BdenJEL423_SC24_region	15635	389748	24.93	0	52
BdenJEL423_SC25	13302	325331	24.46	0	57
BdenJEL423_SC25_region	13302	325331	24.46	0	57
BdenJEL423_SC26	12287	332308	27.05	0	69
BdenJEL423_SC26_region	12287	332308	27.05	0	69
BdenJEL423_SC27	11745	491807	41.87	0	85
BdenJEL423_SC27_region	11745	491807	41.87	0	85
BdenJEL423_SC28	11715	213015	18.18	0	41
BdenJEL423_SC28_region	11715	213015	18.18	0	41
BdenJEL423_SC29	10519	217107	20.64	0	53
BdenJEL423_SC29_region	10519	217107	20.64	0	53
BdenJEL423_SC30	9825	262610	26.73	0	56
BdenJEL423_SC30_region	9825	262610	26.73	0	56
BdenJEL423_SC31	9499	220609	23.22	0	51
BdenJEL423_SC31_region	9499	220609	23.22	0	51
BdenJEL423_SC32	9394	382023	40.67	0	86
BdenJEL423_SC32_region	9394	382023	40.67	0	86
BdenJEL423_SC33	8891	145929	16.41	0	36
BdenJEL423_SC33_region	8891	145929	16.41	0	36
BdenJEL423_SC34	8868	207560	23.41	0	62
BdenJEL423_SC34_region	8868	207560	23.41	0	62
BdenJEL423_SC35	14477	487494	33.67	0	86
BdenJEL423_SC35_region	14477	487494	33.67	0	86
BdenJEL423_SC36	8411	239409	28.46	0	67
BdenJEL423_SC36_region	8411	239409	28.46	0	67
BdenJEL423_SC37	8246	169865	20.60	0	58
BdenJEL423_SC37_region	8246	169865	20.60	0	58
BdenJEL423_SC38	7919	181604	22.93	0	72
BdenJEL423_SC38_region	7919	181604	22.93	0	72
BdenJEL423_SC39	7486	308273	41.18	0	86
BdenJEL423_SC39_region	7486	308273	41.18	0	86
BdenJEL423_SC40	7373	89446	12.13	0	49
BdenJEL423_SC40_region	7373	89446	12.13	0	49
BdenJEL423_SC41	7250	529840	73.08	2	86
BdenJEL423_SC41_region	7250	529840	73.08	2	86
BdenJEL423_SC42	7213	175488	24.33	0	53
BdenJEL423_SC42_region	7213	175488	24.33	0	53
BdenJEL423_SC43	7203	200059	27.77	0	59
BdenJEL423_SC43_region	7203	200059	27.77	0	59
BdenJEL423_SC44	7151	157372	22.01	0	49
BdenJEL423_SC44_region	7151	157372	22.01	0	49
BdenJEL423_SC45	7120	114471	16.08	0	58
BdenJEL423_SC45_region	7120	114471	16.08	0	58
BdenJEL423_SC46	7014	118124	16.84	0	56
BdenJEL423_SC46_region	7014	118124	16.84	0	56
BdenJEL423_SC47	6856	314139	45.82	0	84
BdenJEL423_SC47_region	6856	314139	45.82	0	84
BdenJEL423_SC48	6834	213701	31.27	0	73
BdenJEL423_SC48_region	6834	213701	31.27	0	73
BdenJEL423_SC49	6519	417140	63.99	0	86
BdenJEL423_SC49_region	6519	417140	63.99	0	86
BdenJEL423_SC50	6174	140846	22.81	0	50
BdenJEL423_SC50_region	6174	140846	22.81	0	50
BdenJEL423_SC51	6095	361780	59.36	0	86
BdenJEL423_SC51_region	6095	361780	59.36	0	86
BdenJEL423_SC52	6071	173132	28.52	0	53
BdenJEL423_SC52_region	6071	173132	28.52	0	53
BdenJEL423_SC53	6016	425586	70.74	0	86
BdenJEL423_SC53_region	6016	425586	70.74	0	86
BdenJEL423_SC54	5992	381374	63.65	0	85
BdenJEL423_SC54_region	5992	381374	63.65	0	85
BdenJEL423_SC55	5977	102466	17.14	0	36
BdenJEL423_SC55_region	5977	102466	17.14	0	36
BdenJEL423_SC56	5808	176235	30.34	0	65
BdenJEL423_SC56_region	5808	176235	30.34	0	65
BdenJEL423_SC57	5752	321596	55.91	0	86
BdenJEL423_SC57_region	5752	321596	55.91	0	86
BdenJEL423_SC58	8484	382547	45.09	0	89
BdenJEL423_SC58_region	8484	382547	45.09	0	89
BdenJEL423_SC59	5694	149024	26.17	0	62
BdenJEL423_SC59_region	5694	149024	26.17	0	62
BdenJEL423_SC60	5543	103815	18.73	0	53
BdenJEL423_SC60_region	5543	103815	18.73	0	53
BdenJEL423_SC61	5512	99869	18.12	0	44
BdenJEL423_SC61_region	5512	99869	18.12	0	44
BdenJEL423_SC62	5380	149335	27.76	1	55
BdenJEL423_SC62_region	5380	149335	27.76	1	55
BdenJEL423_SC63	5288	111760	21.13	0	48
BdenJEL423_SC63_region	5288	111760	21.13	0	48
BdenJEL423_SC64	5189	123105	23.72	0	64
BdenJEL423_SC64_region	5189	123105	23.72	0	64
BdenJEL423_SC65	5077	366741	72.24	6	86
BdenJEL423_SC65_region	5077	366741	72.24	6	86
BdenJEL423_SC66	4922	102929	20.91	0	50
BdenJEL423_SC66_region	4922	102929	20.91	0	50
BdenJEL423_SC67	4755	62463	13.14	0	34
BdenJEL423_SC67_region	4755	62463	13.14	0	34
BdenJEL423_SC68	4529	361756	79.88	2	86
BdenJEL423_SC68_region	4529	361756	79.88	2	86
BdenJEL423_SC69	2608	147105	56.41	0	86
BdenJEL423_SC69_region	2608	147105	56.41	0	86
BdenJEL423_mito	175284	12883133	73.50	0	87
BdenJEL423_mito_region	175284	12883133	73.50	0	87
total	23897668	531942684	22.26	0	90
total_region	23897668	531942684	22.26	0	90
