chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	569321009	128.22	0	970
BdenJEL423_SC01_region	4440149	569321009	128.22	0	970
BdenJEL423_SC02	2313122	317532778	137.27	0	2160
BdenJEL423_SC02_region	2313122	317532778	137.27	0	2160
BdenJEL423_SC03	1829408	255890765	139.88	0	2180
BdenJEL423_SC03_region	1829408	255890765	139.88	0	2180
BdenJEL423_SC04	1803316	231656029	128.46	0	469
BdenJEL423_SC04_region	1803316	231656029	128.46	0	469
BdenJEL423_SC05	1707251	241415306	141.41	0	2397
BdenJEL423_SC05_region	1707251	241415306	141.41	0	2397
BdenJEL423_SC06	1545501	206745264	133.77	0	1919
BdenJEL423_SC06_region	1545501	206745264	133.77	0	1919
BdenJEL423_SC07	1398854	182125594	130.20	0	833
BdenJEL423_SC07_region	1398854	182125594	130.20	0	833
BdenJEL423_SC08	1069847	140414485	131.25	0	1849
BdenJEL423_SC08_region	1069847	140414485	131.25	0	1849
BdenJEL423_SC09	1057463	135201119	127.85	0	545
BdenJEL423_SC09_region	1057463	135201119	127.85	0	545
BdenJEL423_SC10	1012305	129573679	128.00	0	601
BdenJEL423_SC10_region	1012305	129573679	128.00	0	601
BdenJEL423_SC11	979369	101224202	103.36	0	1167
BdenJEL423_SC11_region	979369	101224202	103.36	0	1167
BdenJEL423_SC12	937107	120229590	128.30	0	508
BdenJEL423_SC12_region	937107	120229590	128.30	0	508
BdenJEL423_SC13	898261	130297293	145.06	0	3104
BdenJEL423_SC13_region	898261	130297293	145.06	0	3104
BdenJEL423_SC14	857155	214503225	250.25	0	8068
BdenJEL423_SC14_region	857155	214503225	250.25	0	8068
BdenJEL423_SC15	557602	75941191	136.19	0	488
BdenJEL423_SC15_region	557602	75941191	136.19	0	488
BdenJEL423_SC16	498254	47094908	94.52	0	538
BdenJEL423_SC16_region	498254	47094908	94.52	0	538
BdenJEL423_SC17	243426	33059401	135.81	0	448
BdenJEL423_SC17_region	243426	33059401	135.81	0	448
BdenJEL423_SC18	48566	7171922	147.67	0	1149
BdenJEL423_SC18_region	48566	7171922	147.67	0	1149
BdenJEL423_SC19	69118	5256111	76.05	0	245
BdenJEL423_SC19_region	69118	5256111	76.05	0	245
BdenJEL423_SC20	45066	7633672	169.39	0	534
BdenJEL423_SC20_region	45066	7633672	169.39	0	534
BdenJEL423_SC21	28371	3720849	131.15	0	226
BdenJEL423_SC21_region	28371	3720849	131.15	0	226
BdenJEL423_SC22	17531	1612635	91.99	1	417
BdenJEL423_SC22_region	17531	1612635	91.99	1	417
BdenJEL423_SC23	15724	3878579	246.67	0	1516
BdenJEL423_SC23_region	15724	3878579	246.67	0	1516
BdenJEL423_SC24	15635	1578094	100.93	0	306
BdenJEL423_SC24_region	15635	1578094	100.93	0	306
BdenJEL423_SC25	13302	1360751	102.30	0	271
BdenJEL423_SC25_region	13302	1360751	102.30	0	271
BdenJEL423_SC26	12287	1227818	99.93	0	341
BdenJEL423_SC26_region	12287	1227818	99.93	0	341
BdenJEL423_SC27	11745	2738170	233.13	0	743
BdenJEL423_SC27_region	11745	2738170	233.13	0	743
BdenJEL423_SC28	11715	1491622	127.33	0	417
BdenJEL423_SC28_region	11715	1491622	127.33	0	417
BdenJEL423_SC29	10519	685030	65.12	0	135
BdenJEL423_SC29_region	10519	685030	65.12	0	135
BdenJEL423_SC30	9825	900594	91.66	0	213
BdenJEL423_SC30_region	9825	900594	91.66	0	213
BdenJEL423_SC31	9499	1272539	133.97	0	318
BdenJEL423_SC31_region	9499	1272539	133.97	0	318
BdenJEL423_SC32	9394	1714738	182.54	0	631
BdenJEL423_SC32_region	9394	1714738	182.54	0	631
BdenJEL423_SC33	8891	993109	111.70	0	177
BdenJEL423_SC33_region	8891	993109	111.70	0	177
BdenJEL423_SC34	8868	1089979	122.91	0	334
BdenJEL423_SC34_region	8868	1089979	122.91	0	334
BdenJEL423_SC35	14477	4926934	340.33	0	1997
BdenJEL423_SC35_region	14477	4926934	340.33	0	1997
BdenJEL423_SC36	8411	838486	99.69	0	243
BdenJEL423_SC36_region	8411	838486	99.69	0	243
BdenJEL423_SC37	8246	507547	61.55	0	138
BdenJEL423_SC37_region	8246	507547	61.55	0	138
BdenJEL423_SC38	7919	887289	112.05	0	169
BdenJEL423_SC38_region	7919	887289	112.05	0	169
BdenJEL423_SC39	7486	808653	108.02	0	299
BdenJEL423_SC39_region	7486	808653	108.02	0	299
BdenJEL423_SC40	7373	465344	63.11	0	102
BdenJEL423_SC40_region	7373	465344	63.11	0	102
BdenJEL423_SC41	7250	15079142	2079.88	3	3761
BdenJEL423_SC41_region	7250	15079142	2079.88	3	3761
BdenJEL423_SC42	7213	733826	101.74	0	203
BdenJEL423_SC42_region	7213	733826	101.74	0	203
BdenJEL423_SC43	7203	923376	128.19	0	290
BdenJEL423_SC43_region	7203	923376	128.19	0	290
BdenJEL423_SC44	7151	749391	104.80	0	428
BdenJEL423_SC44_region	7151	749391	104.80	0	428
BdenJEL423_SC45	7120	782400	109.89	0	229
BdenJEL423_SC45_region	7120	782400	109.89	0	229
BdenJEL423_SC46	7014	734491	104.72	0	216
BdenJEL423_SC46_region	7014	734491	104.72	0	216
BdenJEL423_SC47	6856	1826098	266.35	1	728
BdenJEL423_SC47_region	6856	1826098	266.35	1	728
BdenJEL423_SC48	6834	988976	144.71	0	311
BdenJEL423_SC48_region	6834	988976	144.71	0	311
BdenJEL423_SC49	6519	1669442	256.09	0	1394
BdenJEL423_SC49_region	6519	1669442	256.09	0	1394
BdenJEL423_SC50	6174	772562	125.13	0	236
BdenJEL423_SC50_region	6174	772562	125.13	0	236
BdenJEL423_SC51	6095	2706695	444.08	0	2538
BdenJEL423_SC51_region	6095	2706695	444.08	0	2538
BdenJEL423_SC52	6071	460366	75.83	7	166
BdenJEL423_SC52_region	6071	460366	75.83	7	166
BdenJEL423_SC53	6016	4793220	796.75	0	2099
BdenJEL423_SC53_region	6016	4793220	796.75	0	2099
BdenJEL423_SC54	5992	3602873	601.28	0	2866
BdenJEL423_SC54_region	5992	3602873	601.28	0	2866
BdenJEL423_SC55	5977	475133	79.49	0	174
BdenJEL423_SC55_region	5977	475133	79.49	0	174
BdenJEL423_SC56	5808	988087	170.13	1	437
BdenJEL423_SC56_region	5808	988087	170.13	1	437
BdenJEL423_SC57	5752	1754385	305.00	0	928
BdenJEL423_SC57_region	5752	1754385	305.00	0	928
BdenJEL423_SC58	8484	8379585	987.69	0	7786
BdenJEL423_SC58_region	8484	8379585	987.69	0	7786
BdenJEL423_SC59	5694	1034406	181.67	1	433
BdenJEL423_SC59_region	5694	1034406	181.67	1	433
BdenJEL423_SC60	5543	613449	110.67	4	260
BdenJEL423_SC60_region	5543	613449	110.67	4	260
BdenJEL423_SC61	5512	240722	43.67	0	131
BdenJEL423_SC61_region	5512	240722	43.67	0	131
BdenJEL423_SC62	5380	626593	116.47	3	389
BdenJEL423_SC62_region	5380	626593	116.47	3	389
BdenJEL423_SC63	5288	306255	57.92	0	224
BdenJEL423_SC63_region	5288	306255	57.92	0	224
BdenJEL423_SC64	5189	537745	103.63	0	186
BdenJEL423_SC64_region	5189	537745	103.63	0	186
BdenJEL423_SC65	5077	4629113	911.78	14	2612
BdenJEL423_SC65_region	5077	4629113	911.78	14	2612
BdenJEL423_SC66	4922	693335	140.86	2	354
BdenJEL423_SC66_region	4922	693335	140.86	2	354
BdenJEL423_SC67	4755	425954	89.58	0	221
BdenJEL423_SC67_region	4755	425954	89.58	0	221
BdenJEL423_SC68	4529	5864309	1294.84	4	3097
BdenJEL423_SC68_region	4529	5864309	1294.84	4	3097
BdenJEL423_SC69	2608	1715869	657.93	0	1188
BdenJEL423_SC69_region	2608	1715869	657.93	0	1188
BdenJEL423_mito	175284	232461234	1326.20	0	2663
BdenJEL423_mito_region	175284	232461234	1326.20	0	2663
total	23897668	3481555335	145.69	0	8068
total_region	23897668	3481555335	145.69	0	8068
