chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	414344756	93.32	0	1525
BdenJEL423_SC01_region	4440149	414344756	93.32	0	1525
BdenJEL423_SC02	2313122	226556452	97.94	0	2251
BdenJEL423_SC02_region	2313122	226556452	97.94	0	2251
BdenJEL423_SC03	1829408	177102317	96.81	0	2255
BdenJEL423_SC03_region	1829408	177102317	96.81	0	2255
BdenJEL423_SC04	1803316	170636707	94.62	0	1157
BdenJEL423_SC04_region	1803316	170636707	94.62	0	1157
BdenJEL423_SC05	1707251	187687386	109.94	0	2830
BdenJEL423_SC05_region	1707251	187687386	109.94	0	2830
BdenJEL423_SC06	1545501	148763553	96.26	0	2018
BdenJEL423_SC06_region	1545501	148763553	96.26	0	2018
BdenJEL423_SC07	1398854	148993928	106.51	0	2683
BdenJEL423_SC07_region	1398854	148993928	106.51	0	2683
BdenJEL423_SC08	1069847	101765546	95.12	0	2170
BdenJEL423_SC08_region	1069847	101765546	95.12	0	2170
BdenJEL423_SC09	1057463	68042493	64.35	0	1162
BdenJEL423_SC09_region	1057463	68042493	64.35	0	1162
BdenJEL423_SC10	1012305	95758132	94.59	0	1530
BdenJEL423_SC10_region	1012305	95758132	94.59	0	1530
BdenJEL423_SC11	979369	64719814	66.08	0	804
BdenJEL423_SC11_region	979369	64719814	66.08	0	804
BdenJEL423_SC12	937107	81005167	86.44	0	864
BdenJEL423_SC12_region	937107	81005167	86.44	0	864
BdenJEL423_SC13	898261	67110276	74.71	0	2473
BdenJEL423_SC13_region	898261	67110276	74.71	0	2473
BdenJEL423_SC14	857155	112890964	131.70	0	3207
BdenJEL423_SC14_region	857155	112890964	131.70	0	3207
BdenJEL423_SC15	557602	53421639	95.81	0	1772
BdenJEL423_SC15_region	557602	53421639	95.81	0	1772
BdenJEL423_SC16	498254	33803815	67.84	0	1447
BdenJEL423_SC16_region	498254	33803815	67.84	0	1447
BdenJEL423_SC17	243426	22243385	91.38	0	757
BdenJEL423_SC17_region	243426	22243385	91.38	0	757
BdenJEL423_SC18	48566	6011986	123.79	0	2233
BdenJEL423_SC18_region	48566	6011986	123.79	0	2233
BdenJEL423_SC19	69118	4225196	61.13	0	1510
BdenJEL423_SC19_region	69118	4225196	61.13	0	1510
BdenJEL423_SC20	45066	6944751	154.10	0	1649
BdenJEL423_SC20_region	45066	6944751	154.10	0	1649
BdenJEL423_SC21	28371	1711313	60.32	1	166
BdenJEL423_SC21_region	28371	1711313	60.32	1	166
BdenJEL423_SC22	17531	1260838	71.92	0	524
BdenJEL423_SC22_region	17531	1260838	71.92	0	524
BdenJEL423_SC23	15724	2661123	169.24	0	1185
BdenJEL423_SC23_region	15724	2661123	169.24	0	1185
BdenJEL423_SC24	15635	1500485	95.97	0	468
BdenJEL423_SC24_region	15635	1500485	95.97	0	468
BdenJEL423_SC25	13302	1643536	123.56	0	742
BdenJEL423_SC25_region	13302	1643536	123.56	0	742
BdenJEL423_SC26	12287	1152613	93.81	0	417
BdenJEL423_SC26_region	12287	1152613	93.81	0	417
BdenJEL423_SC27	11745	2642728	225.01	0	2222
BdenJEL423_SC27_region	11745	2642728	225.01	0	2222
BdenJEL423_SC28	11715	1011358	86.33	0	401
BdenJEL423_SC28_region	11715	1011358	86.33	0	401
BdenJEL423_SC29	10519	814508	77.43	0	428
BdenJEL423_SC29_region	10519	814508	77.43	0	428
BdenJEL423_SC30	9825	853711	86.89	0	381
BdenJEL423_SC30_region	9825	853711	86.89	0	381
BdenJEL423_SC31	9499	592673	62.39	0	481
BdenJEL423_SC31_region	9499	592673	62.39	0	481
BdenJEL423_SC32	9394	1641168	174.70	0	1266
BdenJEL423_SC32_region	9394	1641168	174.70	0	1266
BdenJEL423_SC33	8891	719891	80.97	0	261
BdenJEL423_SC33_region	8891	719891	80.97	0	261
BdenJEL423_SC34	8868	728666	82.17	0	537
BdenJEL423_SC34_region	8868	728666	82.17	0	537
BdenJEL423_SC35	14477	2225020	153.69	0	1216
BdenJEL423_SC35_region	14477	2225020	153.69	0	1216
BdenJEL423_SC36	8411	1109430	131.90	0	834
BdenJEL423_SC36_region	8411	1109430	131.90	0	834
BdenJEL423_SC37	8246	555463	67.36	0	403
BdenJEL423_SC37_region	8246	555463	67.36	0	403
BdenJEL423_SC38	7919	938201	118.47	0	572
BdenJEL423_SC38_region	7919	938201	118.47	0	572
BdenJEL423_SC39	7486	858709	114.71	0	1320
BdenJEL423_SC39_region	7486	858709	114.71	0	1320
BdenJEL423_SC40	7373	336699	45.67	0	174
BdenJEL423_SC40_region	7373	336699	45.67	0	174
BdenJEL423_SC41	7250	2442553	336.90	0	1314
BdenJEL423_SC41_region	7250	2442553	336.90	0	1314
BdenJEL423_SC42	7213	602453	83.52	0	639
BdenJEL423_SC42_region	7213	602453	83.52	0	639
BdenJEL423_SC43	7203	467942	64.96	0	381
BdenJEL423_SC43_region	7203	467942	64.96	0	381
BdenJEL423_SC44	7151	481115	67.28	0	374
BdenJEL423_SC44_region	7151	481115	67.28	0	374
BdenJEL423_SC45	7120	509342	71.54	0	351
BdenJEL423_SC45_region	7120	509342	71.54	0	351
BdenJEL423_SC46	7014	337206	48.08	0	185
BdenJEL423_SC46_region	7014	337206	48.08	0	185
BdenJEL423_SC47	6856	1862970	271.73	0	2113
BdenJEL423_SC47_region	6856	1862970	271.73	0	2113
BdenJEL423_SC48	6834	733175	107.28	0	479
BdenJEL423_SC48_region	6834	733175	107.28	0	479
BdenJEL423_SC49	6519	2018060	309.57	0	2244
BdenJEL423_SC49_region	6519	2018060	309.57	0	2244
BdenJEL423_SC50	6174	416815	67.51	0	617
BdenJEL423_SC50_region	6174	416815	67.51	0	617
BdenJEL423_SC51	6095	1319488	216.49	0	1774
BdenJEL423_SC51_region	6095	1319488	216.49	0	1774
BdenJEL423_SC52	6071	663792	109.34	0	494
BdenJEL423_SC52_region	6071	663792	109.34	0	494
BdenJEL423_SC53	6016	877101	145.79	0	1055
BdenJEL423_SC53_region	6016	877101	145.79	0	1055
BdenJEL423_SC54	5992	1054172	175.93	0	921
BdenJEL423_SC54_region	5992	1054172	175.93	0	921
BdenJEL423_SC55	5977	273714	45.79	0	195
BdenJEL423_SC55_region	5977	273714	45.79	0	195
BdenJEL423_SC56	5808	630883	108.62	0	539
BdenJEL423_SC56_region	5808	630883	108.62	0	539
BdenJEL423_SC57	5752	2209587	384.14	0	3556
BdenJEL423_SC57_region	5752	2209587	384.14	0	3556
BdenJEL423_SC58	8484	3197542	376.89	0	2469
BdenJEL423_SC58_region	8484	3197542	376.89	0	2469
BdenJEL423_SC59	5694	573805	100.77	0	392
BdenJEL423_SC59_region	5694	573805	100.77	0	392
BdenJEL423_SC60	5543	316944	57.18	0	271
BdenJEL423_SC60_region	5543	316944	57.18	0	271
BdenJEL423_SC61	5512	540497	98.06	0	428
BdenJEL423_SC61_region	5512	540497	98.06	0	428
BdenJEL423_SC62	5380	614617	114.24	0	501
BdenJEL423_SC62_region	5380	614617	114.24	0	501
BdenJEL423_SC63	5288	361057	68.28	0	391
BdenJEL423_SC63_region	5288	361057	68.28	0	391
BdenJEL423_SC64	5189	564853	108.86	0	463
BdenJEL423_SC64_region	5189	564853	108.86	0	463
BdenJEL423_SC65	5077	2323391	457.63	0	1585
BdenJEL423_SC65_region	5077	2323391	457.63	0	1585
BdenJEL423_SC66	4922	310329	63.05	0	248
BdenJEL423_SC66_region	4922	310329	63.05	0	248
BdenJEL423_SC67	4755	221445	46.57	0	250
BdenJEL423_SC67_region	4755	221445	46.57	0	250
BdenJEL423_SC68	4529	1414095	312.23	0	1678
BdenJEL423_SC68_region	4529	1414095	312.23	0	1678
BdenJEL423_SC69	2608	569326	218.30	0	1933
BdenJEL423_SC69_region	2608	569326	218.30	0	1933
BdenJEL423_mito	175284	56025908	319.63	0	1053
BdenJEL423_mito_region	175284	56025908	319.63	0	1053
total	23897668	2300920573	96.28	0	3556
total_region	23897668	2300920573	96.28	0	3556
