chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	374077945	84.25	0	1079
BdenJEL423_SC01_region	4440149	374077945	84.25	0	1079
BdenJEL423_SC02	2313122	208422267	90.10	0	4366
BdenJEL423_SC02_region	2313122	208422267	90.10	0	4366
BdenJEL423_SC03	1829408	157683231	86.19	0	3135
BdenJEL423_SC03_region	1829408	157683231	86.19	0	3135
BdenJEL423_SC04	1803316	153150339	84.93	0	600
BdenJEL423_SC04_region	1803316	153150339	84.93	0	600
BdenJEL423_SC05	1707251	273402081	160.14	0	2176
BdenJEL423_SC05_region	1707251	273402081	160.14	0	2176
BdenJEL423_SC06	1545501	137167012	88.75	0	4434
BdenJEL423_SC06_region	1545501	137167012	88.75	0	4434
BdenJEL423_SC07	1398854	121323053	86.73	0	4181
BdenJEL423_SC07_region	1398854	121323053	86.73	0	4181
BdenJEL423_SC08	1069847	93908369	87.78	0	4036
BdenJEL423_SC08_region	1069847	93908369	87.78	0	4036
BdenJEL423_SC09	1057463	86464603	81.77	0	620
BdenJEL423_SC09_region	1057463	86464603	81.77	0	620
BdenJEL423_SC10	1012305	89428567	88.34	0	3105
BdenJEL423_SC10_region	1012305	89428567	88.34	0	3105
BdenJEL423_SC11	979369	82657833	84.40	0	618
BdenJEL423_SC11_region	979369	82657833	84.40	0	618
BdenJEL423_SC12	937107	76692949	81.84	0	695
BdenJEL423_SC12_region	937107	76692949	81.84	0	695
BdenJEL423_SC13	898261	83719597	93.20	0	2105
BdenJEL423_SC13_region	898261	83719597	93.20	0	2105
BdenJEL423_SC14	857155	122032913	142.37	0	3788
BdenJEL423_SC14_region	857155	122032913	142.37	0	3788
BdenJEL423_SC15	557602	49745523	89.21	0	2311
BdenJEL423_SC15_region	557602	49745523	89.21	0	2311
BdenJEL423_SC16	498254	43188343	86.68	0	3481
BdenJEL423_SC16_region	498254	43188343	86.68	0	3481
BdenJEL423_SC17	243426	19059981	78.30	0	412
BdenJEL423_SC17_region	243426	19059981	78.30	0	412
BdenJEL423_SC18	48566	5729524	117.97	0	2276
BdenJEL423_SC18_region	48566	5729524	117.97	0	2276
BdenJEL423_SC19	69118	3732655	54.00	0	625
BdenJEL423_SC19_region	69118	3732655	54.00	0	625
BdenJEL423_SC20	45066	4566367	101.33	0	733
BdenJEL423_SC20_region	45066	4566367	101.33	0	733
BdenJEL423_SC21	28371	2295452	80.91	0	159
BdenJEL423_SC21_region	28371	2295452	80.91	0	159
BdenJEL423_SC22	17531	1090482	62.20	0	435
BdenJEL423_SC22_region	17531	1090482	62.20	0	435
BdenJEL423_SC23	15724	3114091	198.05	0	1467
BdenJEL423_SC23_region	15724	3114091	198.05	0	1467
BdenJEL423_SC24	15635	1097886	70.22	0	347
BdenJEL423_SC24_region	15635	1097886	70.22	0	347
BdenJEL423_SC25	13302	1584030	119.08	0	626
BdenJEL423_SC25_region	13302	1584030	119.08	0	626
BdenJEL423_SC26	12287	1143105	93.03	0	302
BdenJEL423_SC26_region	12287	1143105	93.03	0	302
BdenJEL423_SC27	11745	2505723	213.34	0	2373
BdenJEL423_SC27_region	11745	2505723	213.34	0	2373
BdenJEL423_SC28	11715	810379	69.17	0	226
BdenJEL423_SC28_region	11715	810379	69.17	0	226
BdenJEL423_SC29	10519	692265	65.81	0	486
BdenJEL423_SC29_region	10519	692265	65.81	0	486
BdenJEL423_SC30	9825	943152	96.00	0	378
BdenJEL423_SC30_region	9825	943152	96.00	0	378
BdenJEL423_SC31	9499	556670	58.60	0	344
BdenJEL423_SC31_region	9499	556670	58.60	0	344
BdenJEL423_SC32	9394	2258469	240.42	0	2776
BdenJEL423_SC32_region	9394	2258469	240.42	0	2776
BdenJEL423_SC33	8891	1155767	129.99	0	321
BdenJEL423_SC33_region	8891	1155767	129.99	0	321
BdenJEL423_SC34	8868	775927	87.50	0	362
BdenJEL423_SC34_region	8868	775927	87.50	0	362
BdenJEL423_SC35	14477	2690421	185.84	0	3723
BdenJEL423_SC35_region	14477	2690421	185.84	0	3723
BdenJEL423_SC36	8411	646385	76.85	0	339
BdenJEL423_SC36_region	8411	646385	76.85	0	339
BdenJEL423_SC37	8246	516634	62.65	0	396
BdenJEL423_SC37_region	8246	516634	62.65	0	396
BdenJEL423_SC38	7919	708413	89.46	0	339
BdenJEL423_SC38_region	7919	708413	89.46	0	339
BdenJEL423_SC39	7486	2150398	287.26	0	6687
BdenJEL423_SC39_region	7486	2150398	287.26	0	6687
BdenJEL423_SC40	7373	265935	36.07	0	159
BdenJEL423_SC40_region	7373	265935	36.07	0	159
BdenJEL423_SC41	7250	3732834	514.87	0	1464
BdenJEL423_SC41_region	7250	3732834	514.87	0	1464
