chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	257176547	57.92	0	363
BdenJEL423_SC01_region	4440149	257176547	57.92	0	363
BdenJEL423_SC02	2313122	141323400	61.10	0	937
BdenJEL423_SC02_region	2313122	141323400	61.10	0	937
BdenJEL423_SC03	1829408	120772185	66.02	0	1137
BdenJEL423_SC03_region	1829408	120772185	66.02	0	1137
BdenJEL423_SC04	1803316	104938777	58.19	0	237
BdenJEL423_SC04_region	1803316	104938777	58.19	0	237
BdenJEL423_SC05	1707251	99917540	58.53	0	1167
BdenJEL423_SC05_region	1707251	99917540	58.53	0	1167
BdenJEL423_SC06	1545501	92679253	59.97	0	1511
BdenJEL423_SC06_region	1545501	92679253	59.97	0	1511
BdenJEL423_SC07	1398854	73798361	52.76	0	426
BdenJEL423_SC07_region	1398854	73798361	52.76	0	426
BdenJEL423_SC08	1069847	63717170	59.56	0	1394
BdenJEL423_SC08_region	1069847	63717170	59.56	0	1394
BdenJEL423_SC09	1057463	60887762	57.58	0	247
BdenJEL423_SC09_region	1057463	60887762	57.58	0	247
BdenJEL423_SC10	1012305	59082090	58.36	0	267
BdenJEL423_SC10_region	1012305	59082090	58.36	0	267
BdenJEL423_SC11	979369	48191678	49.21	0	494
BdenJEL423_SC11_region	979369	48191678	49.21	0	494
BdenJEL423_SC12	937107	53628886	57.23	0	203
BdenJEL423_SC12_region	937107	53628886	57.23	0	203
BdenJEL423_SC13	898261	51161559	56.96	0	1480
BdenJEL423_SC13_region	898261	51161559	56.96	0	1480
BdenJEL423_SC14	857155	110928012	129.41	0	4087
BdenJEL423_SC14_region	857155	110928012	129.41	0	4087
BdenJEL423_SC15	557602	32821031	58.86	0	487
BdenJEL423_SC15_region	557602	32821031	58.86	0	487
BdenJEL423_SC16	498254	29088766	58.38	0	320
BdenJEL423_SC16_region	498254	29088766	58.38	0	320
BdenJEL423_SC17	243426	14318118	58.82	0	174
BdenJEL423_SC17_region	243426	14318118	58.82	0	174
BdenJEL423_SC18	48566	3437682	70.78	0	742
BdenJEL423_SC18_region	48566	3437682	70.78	0	742
BdenJEL423_SC19	69118	2362710	34.18	0	110
BdenJEL423_SC19_region	69118	2362710	34.18	0	110
BdenJEL423_SC20	45066	3293032	73.07	0	259
BdenJEL423_SC20_region	45066	3293032	73.07	0	259
BdenJEL423_SC21	28371	1445430	50.95	0	77
BdenJEL423_SC21_region	28371	1445430	50.95	0	77
BdenJEL423_SC22	17531	719984	41.07	0	163
BdenJEL423_SC22_region	17531	719984	41.07	0	163
BdenJEL423_SC23	15724	1955841	124.39	0	820
BdenJEL423_SC23_region	15724	1955841	124.39	0	820
BdenJEL423_SC24	15635	670088	42.86	0	122
BdenJEL423_SC24_region	15635	670088	42.86	0	122
BdenJEL423_SC25	13302	715420	53.78	0	248
BdenJEL423_SC25_region	13302	715420	53.78	0	248
BdenJEL423_SC26	12287	650469	52.94	0	209
BdenJEL423_SC26_region	12287	650469	52.94	0	209
BdenJEL423_SC27	11745	1177039	100.22	0	338
BdenJEL423_SC27_region	11745	1177039	100.22	0	338
BdenJEL423_SC28	11715	555989	47.46	0	123
BdenJEL423_SC28_region	11715	555989	47.46	0	123
BdenJEL423_SC29	10519	358571	34.09	0	114
BdenJEL423_SC29_region	10519	358571	34.09	0	114
BdenJEL423_SC30	9825	432761	44.05	0	103
BdenJEL423_SC30_region	9825	432761	44.05	0	103
BdenJEL423_SC31	9499	543685	57.24	0	151
BdenJEL423_SC31_region	9499	543685	57.24	0	151
BdenJEL423_SC32	9394	744091	79.21	0	293
BdenJEL423_SC32_region	9394	744091	79.21	0	293
BdenJEL423_SC33	8891	409852	46.10	0	79
BdenJEL423_SC33_region	8891	409852	46.10	0	79
BdenJEL423_SC34	8868	361512	40.77	0	97
BdenJEL423_SC34_region	8868	361512	40.77	0	97
BdenJEL423_SC35	14477	2427276	167.66	0	1178
BdenJEL423_SC35_region	14477	2427276	167.66	0	1178
BdenJEL423_SC36	8411	467350	55.56	0	126
BdenJEL423_SC36_region	8411	467350	55.56	0	126
BdenJEL423_SC37	8246	257796	31.26	0	80
BdenJEL423_SC37_region	8246	257796	31.26	0	80
BdenJEL423_SC38	7919	416699	52.62	0	91
BdenJEL423_SC38_region	7919	416699	52.62	0	91
BdenJEL423_SC39	7486	266245	35.57	0	146
BdenJEL423_SC39_region	7486	266245	35.57	0	146
BdenJEL423_SC40	7373	222258	30.14	0	54
