chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	327665473	73.80	0	759
BdenJEL423_SC01_region	4440149	327665473	73.80	0	759
BdenJEL423_SC02	2313122	181774704	78.58	0	2074
BdenJEL423_SC02_region	2313122	181774704	78.58	0	2074
BdenJEL423_SC03	1829408	146205894	79.92	0	1887
BdenJEL423_SC03_region	1829408	146205894	79.92	0	1887
BdenJEL423_SC04	1803316	134166229	74.40	0	303
BdenJEL423_SC04_region	1803316	134166229	74.40	0	303
BdenJEL423_SC05	1707251	170795887	100.04	0	1583
BdenJEL423_SC05_region	1707251	170795887	100.04	0	1583
BdenJEL423_SC06	1545501	125364137	81.12	0	1828
BdenJEL423_SC06_region	1545501	125364137	81.12	0	1828
BdenJEL423_SC07	1398854	108237736	77.38	0	519
BdenJEL423_SC07_region	1398854	108237736	77.38	0	519
BdenJEL423_SC08	1069847	83553198	78.10	0	1159
BdenJEL423_SC08_region	1069847	83553198	78.10	0	1159
BdenJEL423_SC09	1057463	79682642	75.35	0	315
BdenJEL423_SC09_region	1057463	79682642	75.35	0	315
BdenJEL423_SC10	1012305	77561700	76.62	0	718
BdenJEL423_SC10_region	1012305	77561700	76.62	0	718
BdenJEL423_SC11	979369	75475002	77.06	0	1081
BdenJEL423_SC11_region	979369	75475002	77.06	0	1081
BdenJEL423_SC12	937107	75516428	80.58	0	323
BdenJEL423_SC12_region	937107	75516428	80.58	0	323
BdenJEL423_SC13	898261	74980192	83.47	0	1818
BdenJEL423_SC13_region	898261	74980192	83.47	0	1818
BdenJEL423_SC14	857155	124254695	144.96	0	5643
BdenJEL423_SC14_region	857155	124254695	144.96	0	5643
BdenJEL423_SC15	557602	43663936	78.31	0	274
BdenJEL423_SC15_region	557602	43663936	78.31	0	274
BdenJEL423_SC16	498254	38813488	77.90	0	285
BdenJEL423_SC16_region	498254	38813488	77.90	0	285
BdenJEL423_SC17	243426	17479173	71.80	0	171
BdenJEL423_SC17_region	243426	17479173	71.80	0	171
BdenJEL423_SC18	48566	4140287	85.25	0	924
BdenJEL423_SC18_region	48566	4140287	85.25	0	924
BdenJEL423_SC19	69118	3182162	46.04	0	143
BdenJEL423_SC19_region	69118	3182162	46.04	0	143
BdenJEL423_SC20	45066	3598487	79.85	0	269
BdenJEL423_SC20_region	45066	3598487	79.85	0	269
BdenJEL423_SC21	28371	2159819	76.13	0	130
BdenJEL423_SC21_region	28371	2159819	76.13	0	130
BdenJEL423_SC22	17531	1168179	66.64	0	189
BdenJEL423_SC22_region	17531	1168179	66.64	0	189
BdenJEL423_SC23	15724	2843462	180.84	0	1640
BdenJEL423_SC23_region	15724	2843462	180.84	0	1640
BdenJEL423_SC24	15635	997566	63.80	0	192
BdenJEL423_SC24_region	15635	997566	63.80	0	192
BdenJEL423_SC25	13302	964554	72.51	0	218
BdenJEL423_SC25_region	13302	964554	72.51	0	218
BdenJEL423_SC26	12287	826455	67.26	0	140
BdenJEL423_SC26_region	12287	826455	67.26	0	140
BdenJEL423_SC27	11745	1373800	116.97	0	459
BdenJEL423_SC27_region	11745	1373800	116.97	0	459
BdenJEL423_SC28	11715	830618	70.90	0	150
BdenJEL423_SC28_region	11715	830618	70.90	0	150
BdenJEL423_SC29	10519	512945	48.76	0	163
BdenJEL423_SC29_region	10519	512945	48.76	0	163
BdenJEL423_SC30	9825	571004	58.12	0	146
BdenJEL423_SC30_region	9825	571004	58.12	0	146
BdenJEL423_SC31	9499	721912	76.00	0	178
BdenJEL423_SC31_region	9499	721912	76.00	0	178
BdenJEL423_SC32	9394	1216689	129.52	1	405
BdenJEL423_SC32_region	9394	1216689	129.52	1	405
BdenJEL423_SC33	8891	693228	77.97	0	143
BdenJEL423_SC33_region	8891	693228	77.97	0	143
BdenJEL423_SC34	8868	520555	58.70	0	136
BdenJEL423_SC34_region	8868	520555	58.70	0	136
