chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	492847183	111.00	0	1586
BdenJEL423_SC01_region	4440149	492847183	111.00	0	1586
BdenJEL423_SC02	2313122	280013728	121.05	0	2743
BdenJEL423_SC02_region	2313122	280013728	121.05	0	2743
BdenJEL423_SC03	1829408	218663330	119.53	0	2847
BdenJEL423_SC03_region	1829408	218663330	119.53	0	2847
BdenJEL423_SC04	1803316	201649768	111.82	0	1310
BdenJEL423_SC04_region	1803316	201649768	111.82	0	1310
BdenJEL423_SC05	1707251	188921585	110.66	0	1690
BdenJEL423_SC05_region	1707251	188921585	110.66	0	1690
BdenJEL423_SC06	1545501	179474288	116.13	0	2295
BdenJEL423_SC06_region	1545501	179474288	116.13	0	2295
BdenJEL423_SC07	1398854	167665463	119.86	0	2800
BdenJEL423_SC07_region	1398854	167665463	119.86	0	2800
BdenJEL423_SC08	1069847	124897421	116.74	0	2155
BdenJEL423_SC08_region	1069847	124897421	116.74	0	2155
BdenJEL423_SC09	1057463	115736150	109.45	0	681
BdenJEL423_SC09_region	1057463	115736150	109.45	0	681
BdenJEL423_SC10	1012305	113080983	111.71	0	1640
BdenJEL423_SC10_region	1012305	113080983	111.71	0	1640
BdenJEL423_SC11	979369	108843967	111.14	0	1494
BdenJEL423_SC11_region	979369	108843967	111.14	0	1494
BdenJEL423_SC12	937107	101948586	108.79	0	757
BdenJEL423_SC12_region	937107	101948586	108.79	0	757
BdenJEL423_SC13	898261	109319275	121.70	0	2640
BdenJEL423_SC13_region	898261	109319275	121.70	0	2640
BdenJEL423_SC14	857155	200540729	233.96	0	3611
BdenJEL423_SC14_region	857155	200540729	233.96	0	3611
BdenJEL423_SC15	557602	63380428	113.67	0	1631
BdenJEL423_SC15_region	557602	63380428	113.67	0	1631
BdenJEL423_SC16	498254	55128704	110.64	0	764
BdenJEL423_SC16_region	498254	55128704	110.64	0	764
BdenJEL423_SC17	243426	19840982	81.51	0	319
BdenJEL423_SC17_region	243426	19840982	81.51	0	319
BdenJEL423_SC18	48566	7683881	158.22	0	1659
BdenJEL423_SC18_region	48566	7683881	158.22	0	1659
BdenJEL423_SC19	69118	4724053	68.35	0	263
BdenJEL423_SC19_region	69118	4724053	68.35	0	263
BdenJEL423_SC20	45066	3829265	84.97	0	518
BdenJEL423_SC20_region	45066	3829265	84.97	0	518
BdenJEL423_SC21	28371	3047147	107.40	1	178
BdenJEL423_SC21_region	28371	3047147	107.40	1	178
BdenJEL423_SC22	17531	1420199	81.01	0	255
BdenJEL423_SC22_region	17531	1420199	81.01	0	255
BdenJEL423_SC23	15724	4363253	277.49	0	1454
BdenJEL423_SC23_region	15724	4363253	277.49	0	1454
BdenJEL423_SC24	15635	1471906	94.14	0	249
BdenJEL423_SC24_region	15635	1471906	94.14	0	249
BdenJEL423_SC25	13302	1804571	135.66	0	659
BdenJEL423_SC25_region	13302	1804571	135.66	0	659
BdenJEL423_SC26	12287	1554032	126.48	1	502
BdenJEL423_SC26_region	12287	1554032	126.48	1	502
BdenJEL423_SC27	11745	3343341	284.66	0	1576
BdenJEL423_SC27_region	11745	3343341	284.66	0	1576
BdenJEL423_SC28	11715	1239365	105.79	0	247
BdenJEL423_SC28_region	11715	1239365	105.79	0	247
BdenJEL423_SC29	10519	727032	69.12	0	228
BdenJEL423_SC29_region	10519	727032	69.12	0	228
BdenJEL423_SC30	9825	876628	89.22	0	250
BdenJEL423_SC30_region	9825	876628	89.22	0	250
BdenJEL423_SC31	9499	914559	96.28	0	294
BdenJEL423_SC31_region	9499	914559	96.28	0	294
BdenJEL423_SC32	9394	2388331	254.24	0	1068
BdenJEL423_SC32_region	9394	2388331	254.24	0	1068
BdenJEL423_SC33	8891	781200	87.86	0	202
BdenJEL423_SC33_region	8891	781200	87.86	0	202
BdenJEL423_SC34	8868	1035853	116.81	0	311
BdenJEL423_SC34_region	8868	1035853	116.81	0	311
BdenJEL423_SC35	14477	5656018	390.69	0	1750
BdenJEL423_SC35_region	14477	5656018	390.69	0	1750
BdenJEL423_SC36	8411	846397	100.63	0	310
BdenJEL423_SC36_region	8411	846397	100.63	0	310
BdenJEL423_SC37	8246	640873	77.72	0	397
BdenJEL423_SC37_region	8246	640873	77.72	0	397
BdenJEL423_SC38	7919	864516	109.17	0	236
BdenJEL423_SC38_region	7919	864516	109.17	0	236
BdenJEL423_SC39	7486	1620833	216.52	0	944
BdenJEL423_SC39_region	7486	1620833	216.52	0	944
BdenJEL423_SC40	7373	576106	78.14	0	169
BdenJEL423_SC40_region	7373	576106	78.14	0	169
BdenJEL423_SC41	7250	3631270	500.86	0	1006
BdenJEL423_SC41_region	7250	3631270	500.86	0	1006
BdenJEL423_SC42	7213	686383	95.16	0	301
BdenJEL423_SC42_region	7213	686383	95.16	0	301
BdenJEL423_SC43	7203	569618	79.08	0	214
BdenJEL423_SC43_region	7203	569618	79.08	0	214
BdenJEL423_SC44	7151	457246	63.94	0	183
BdenJEL423_SC44_region	7151	457246	63.94	0	183
BdenJEL423_SC45	7120	724488	101.75	0	227
BdenJEL423_SC45_region	7120	724488	101.75	0	227
BdenJEL423_SC46	7014	630309	89.86	0	289
BdenJEL423_SC46_region	7014	630309	89.86	0	289
BdenJEL423_SC47	6856	2501812	364.91	2	1353
BdenJEL423_SC47_region	6856	2501812	364.91	2	1353
BdenJEL423_SC48	6834	867158	126.89	0	337
BdenJEL423_SC48_region	6834	867158	126.89	0	337
BdenJEL423_SC49	6519	3257379	499.67	0	1513
BdenJEL423_SC49_region	6519	3257379	499.67	0	1513
BdenJEL423_SC50	6174	656163	106.28	0	188
BdenJEL423_SC50_region	6174	656163	106.28	0	188
BdenJEL423_SC51	6095	3688054	605.09	0	2331
BdenJEL423_SC51_region	6095	3688054	605.09	0	2331
BdenJEL423_SC52	6071	459334	75.66	2	206
BdenJEL423_SC52_region	6071	459334	75.66	2	206
BdenJEL423_SC53	6016	4264586	708.87	0	1847
BdenJEL423_SC53_region	6016	4264586	708.87	0	1847
BdenJEL423_SC54	5992	3733676	623.11	0	1909
BdenJEL423_SC54_region	5992	3733676	623.11	0	1909
BdenJEL423_SC55	5977	300821	50.33	0	174
BdenJEL423_SC55_region	5977	300821	50.33	0	174
BdenJEL423_SC56	5808	773994	133.26	0	278
BdenJEL423_SC56_region	5808	773994	133.26	0	278
BdenJEL423_SC57	5752	2901327	504.40	0	2433
BdenJEL423_SC57_region	5752	2901327	504.40	0	2433
BdenJEL423_SC58	8484	7136145	841.13	0	5209
BdenJEL423_SC58_region	8484	7136145	841.13	0	5209
BdenJEL423_SC59	5694	849540	149.20	1	383
BdenJEL423_SC59_region	5694	849540	149.20	1	383
BdenJEL423_SC60	5543	189352	34.16	0	168
BdenJEL423_SC60_region	5543	189352	34.16	0	168
BdenJEL423_SC61	5512	353986	64.22	0	247
BdenJEL423_SC61_region	5512	353986	64.22	0	247
BdenJEL423_SC62	5380	384161	71.41	0	233
BdenJEL423_SC62_region	5380	384161	71.41	0	233
BdenJEL423_SC63	5288	402867	76.19	0	233
BdenJEL423_SC63_region	5288	402867	76.19	0	233
BdenJEL423_SC64	5189	534234	102.96	0	275
BdenJEL423_SC64_region	5189	534234	102.96	0	275
BdenJEL423_SC65	5077	3799143	748.30	2	2180
BdenJEL423_SC65_region	5077	3799143	748.30	2	2180
BdenJEL423_SC66	4922	419476	85.22	0	406
BdenJEL423_SC66_region	4922	419476	85.22	0	406
BdenJEL423_SC67	4755	76232	16.03	0	83
BdenJEL423_SC67_region	4755	76232	16.03	0	83
BdenJEL423_SC68	4529	5116838	1129.79	8	2132
BdenJEL423_SC68_region	4529	5116838	1129.79	8	2132
BdenJEL423_SC69	2608	2496755	957.34	0	2914
BdenJEL423_SC69_region	2608	2496755	957.34	0	2914
BdenJEL423_mito	175284	96663503	551.47	0	966
BdenJEL423_mito_region	175284	96663503	551.47	0	966
total	23897668	2941887779	123.10	0	5209
total_region	23897668	2941887779	123.10	0	5209
