chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	735002081	165.54	0	2098
BdenJEL423_SC01_region	4440149	735002081	165.54	0	2098
BdenJEL423_SC02	2313122	387818874	167.66	0	4407
BdenJEL423_SC02_region	2313122	387818874	167.66	0	4407
BdenJEL423_SC03	1829408	348455709	190.47	0	12166
BdenJEL423_SC03_region	1829408	348455709	190.47	0	12166
BdenJEL423_SC04	1803316	254294500	141.01	0	1618
BdenJEL423_SC04_region	1803316	254294500	141.01	0	1618
BdenJEL423_SC05	1707251	309905312	181.52	0	2345
BdenJEL423_SC05_region	1707251	309905312	181.52	0	2345
BdenJEL423_SC06	1545501	228975140	148.16	0	2382
BdenJEL423_SC06_region	1545501	228975140	148.16	0	2382
BdenJEL423_SC07	1398854	209313015	149.63	0	4541
BdenJEL423_SC07_region	1398854	209313015	149.63	0	4541
BdenJEL423_SC08	1069847	164523147	153.78	0	6849
BdenJEL423_SC08_region	1069847	164523147	153.78	0	6849
BdenJEL423_SC09	1057463	145946274	138.02	0	1553
BdenJEL423_SC09_region	1057463	145946274	138.02	0	1553
BdenJEL423_SC10	1012305	184652316	182.41	0	4787
BdenJEL423_SC10_region	1012305	184652316	182.41	0	4787
BdenJEL423_SC11	979369	138658529	141.58	0	2561
BdenJEL423_SC11_region	979369	138658529	141.58	0	2561
BdenJEL423_SC12	937107	129578713	138.28	0	1161
BdenJEL423_SC12_region	937107	129578713	138.28	0	1161
BdenJEL423_SC13	898261	166503383	185.36	0	4109
BdenJEL423_SC13_region	898261	166503383	185.36	0	4109
BdenJEL423_SC14	857155	262068120	305.74	0	7587
BdenJEL423_SC14_region	857155	262068120	305.74	0	7587
BdenJEL423_SC15	557602	103078206	184.86	0	3911
BdenJEL423_SC15_region	557602	103078206	184.86	0	3911
BdenJEL423_SC16	498254	80763003	162.09	0	1505
BdenJEL423_SC16_region	498254	80763003	162.09	0	1505
BdenJEL423_SC17	243426	43576888	179.01	0	1000
BdenJEL423_SC17_region	243426	43576888	179.01	0	1000
BdenJEL423_SC18	48566	11935506	245.76	0	3092
BdenJEL423_SC18_region	48566	11935506	245.76	0	3092
BdenJEL423_SC19	69118	5852472	84.67	0	562
BdenJEL423_SC19_region	69118	5852472	84.67	0	562
BdenJEL423_SC20	45066	10654845	236.43	0	1797
BdenJEL423_SC20_region	45066	10654845	236.43	0	1797
BdenJEL423_SC21	28371	4879358	171.98	1	358
BdenJEL423_SC21_region	28371	4879358	171.98	1	358
BdenJEL423_SC22	17531	2143432	122.27	0	792
BdenJEL423_SC22_region	17531	2143432	122.27	0	792
BdenJEL423_SC23	15724	5457024	347.05	0	1318
BdenJEL423_SC23_region	15724	5457024	347.05	0	1318
BdenJEL423_SC24	15635	2838873	181.57	0	706
BdenJEL423_SC24_region	15635	2838873	181.57	0	706
BdenJEL423_SC25	13302	4066345	305.69	0	1180
BdenJEL423_SC25_region	13302	4066345	305.69	0	1180
BdenJEL423_SC26	12287	1850273	150.59	0	715
BdenJEL423_SC26_region	12287	1850273	150.59	0	715
BdenJEL423_SC27	11745	4956970	422.05	0	7712
BdenJEL423_SC27_region	11745	4956970	422.05	0	7712
BdenJEL423_SC28	11715	2786016	237.82	0	753
BdenJEL423_SC28_region	11715	2786016	237.82	0	753
BdenJEL423_SC29	10519	1668686	158.64	0	714
BdenJEL423_SC29_region	10519	1668686	158.64	0	714
BdenJEL423_SC30	9825	1149820	117.03	0	382
BdenJEL423_SC30_region	9825	1149820	117.03	0	382
BdenJEL423_SC31	9499	906769	95.46	0	406
BdenJEL423_SC31_region	9499	906769	95.46	0	406
BdenJEL423_SC32	9394	2562091	272.74	0	2036
BdenJEL423_SC32_region	9394	2562091	272.74	0	2036
BdenJEL423_SC33	8891	828646	93.20	0	263
BdenJEL423_SC33_region	8891	828646	93.20	0	263
BdenJEL423_SC34	8868	1390930	156.85	0	428
BdenJEL423_SC34_region	8868	1390930	156.85	0	428
BdenJEL423_SC35	14477	6760286	466.97	0	4312
BdenJEL423_SC35_region	14477	6760286	466.97	0	4312
BdenJEL423_SC36	8411	1109527	131.91	0	516
BdenJEL423_SC36_region	8411	1109527	131.91	0	516
BdenJEL423_SC37	8246	1133521	137.46	0	941
BdenJEL423_SC37_region	8246	1133521	137.46	0	941
BdenJEL423_SC38	7919	1012870	127.90	0	331
BdenJEL423_SC38_region	7919	1012870	127.90	0	331
BdenJEL423_SC39	7486	1845713	246.56	0	3561
BdenJEL423_SC39_region	7486	1845713	246.56	0	3561
BdenJEL423_SC40	7373	595502	80.77	0	285
BdenJEL423_SC40_region	7373	595502	80.77	0	285
BdenJEL423_SC41	7250	10000940	1379.44	0	2746
BdenJEL423_SC41_region	7250	10000940	1379.44	0	2746
BdenJEL423_SC42	7213	1194151	165.56	0	486
BdenJEL423_SC42_region	7213	1194151	165.56	0	486
BdenJEL423_SC43	7203	839685	116.57	0	403
BdenJEL423_SC43_region	7203	839685	116.57	0	403
BdenJEL423_SC44	7151	933444	130.53	0	494
BdenJEL423_SC44_region	7151	933444	130.53	0	494
BdenJEL423_SC45	7120	912437	128.15	0	585
BdenJEL423_SC45_region	7120	912437	128.15	0	585
BdenJEL423_SC46	7014	813342	115.96	0	445
BdenJEL423_SC46_region	7014	813342	115.96	0	445
BdenJEL423_SC47	6856	2376837	346.68	0	1771
BdenJEL423_SC47_region	6856	2376837	346.68	0	1771
BdenJEL423_SC48	6834	1510557	221.04	0	614
BdenJEL423_SC48_region	6834	1510557	221.04	0	614
BdenJEL423_SC49	6519	5300172	813.03	0	5449
BdenJEL423_SC49_region	6519	5300172	813.03	0	5449
BdenJEL423_SC50	6174	977347	158.30	0	586
BdenJEL423_SC50_region	6174	977347	158.30	0	586
BdenJEL423_SC51	6095	3621869	594.24	0	4421
BdenJEL423_SC51_region	6095	3621869	594.24	0	4421
BdenJEL423_SC52	6071	633415	104.33	0	343
BdenJEL423_SC52_region	6071	633415	104.33	0	343
BdenJEL423_SC53	6016	4209283	699.68	0	6097
BdenJEL423_SC53_region	6016	4209283	699.68	0	6097
BdenJEL423_SC54	5992	4780884	797.88	0	4562
BdenJEL423_SC54_region	5992	4780884	797.88	0	4562
BdenJEL423_SC55	5977	556975	93.19	0	362
BdenJEL423_SC55_region	5977	556975	93.19	0	362
BdenJEL423_SC56	5808	872439	150.21	0	575
BdenJEL423_SC56_region	5808	872439	150.21	0	575
BdenJEL423_SC57	5752	2811991	488.87	0	3187
BdenJEL423_SC57_region	5752	2811991	488.87	0	3187
BdenJEL423_SC58	8484	6448594	760.09	0	6737
BdenJEL423_SC58_region	8484	6448594	760.09	0	6737
BdenJEL423_SC59	5694	1297799	227.92	2	747
BdenJEL423_SC59_region	5694	1297799	227.92	2	747
BdenJEL423_SC60	5543	362360	65.37	0	259
BdenJEL423_SC60_region	5543	362360	65.37	0	259
BdenJEL423_SC61	5512	1210970	219.70	0	742
BdenJEL423_SC61_region	5512	1210970	219.70	0	742
BdenJEL423_SC62	5380	1046638	194.54	0	935
BdenJEL423_SC62_region	5380	1046638	194.54	0	935
BdenJEL423_SC63	5288	464849	87.91	0	371
BdenJEL423_SC63_region	5288	464849	87.91	0	371
BdenJEL423_SC64	5189	821284	158.27	0	359
BdenJEL423_SC64_region	5189	821284	158.27	0	359
BdenJEL423_SC65	5077	4956387	976.24	0	2531
BdenJEL423_SC65_region	5077	4956387	976.24	0	2531
BdenJEL423_SC66	4922	610807	124.10	0	563
BdenJEL423_SC66_region	4922	610807	124.10	0	563
BdenJEL423_SC67	4755	546785	114.99	0	417
BdenJEL423_SC67_region	4755	546785	114.99	0	417
BdenJEL423_SC68	4529	6790632	1499.37	2	4973
BdenJEL423_SC68_region	4529	6790632	1499.37	2	4973
BdenJEL423_SC69	2608	1411132	541.08	0	2543
BdenJEL423_SC69_region	2608	1411132	541.08	0	2543
BdenJEL423_mito	175284	216421157	1234.69	0	3650
BdenJEL423_mito_region	175284	216421157	1234.69	0	3650
total	23897668	4256233847	178.10	0	12166
total_region	23897668	4256233847	178.10	0	12166
