chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	381784642	85.98	0	969
BdenJEL423_SC01_region	4440149	381784642	85.98	0	969
BdenJEL423_SC02	2313122	298033563	128.84	0	1587
BdenJEL423_SC02_region	2313122	298033563	128.84	0	1587
BdenJEL423_SC03	1829408	167277307	91.44	0	1472
BdenJEL423_SC03_region	1829408	167277307	91.44	0	1472
BdenJEL423_SC04	1803316	156120270	86.57	0	363
BdenJEL423_SC04_region	1803316	156120270	86.57	0	363
BdenJEL423_SC05	1707251	146434852	85.77	0	1118
BdenJEL423_SC05_region	1707251	146434852	85.77	0	1118
BdenJEL423_SC06	1545501	135768861	87.85	0	1619
BdenJEL423_SC06_region	1545501	135768861	87.85	0	1619
BdenJEL423_SC07	1398854	127926559	91.45	0	860
BdenJEL423_SC07_region	1398854	127926559	91.45	0	860
BdenJEL423_SC08	1069847	97806444	91.42	0	3312
BdenJEL423_SC08_region	1069847	97806444	91.42	0	3312
BdenJEL423_SC09	1057463	88867233	84.04	0	461
BdenJEL423_SC09_region	1057463	88867233	84.04	0	461
BdenJEL423_SC10	1012305	87664264	86.60	0	595
BdenJEL423_SC10_region	1012305	87664264	86.60	0	595
BdenJEL423_SC11	979369	83707165	85.47	0	605
BdenJEL423_SC11_region	979369	83707165	85.47	0	605
BdenJEL423_SC12	937107	79426105	84.76	0	434
BdenJEL423_SC12_region	937107	79426105	84.76	0	434
BdenJEL423_SC13	898261	86227634	95.99	0	2481
BdenJEL423_SC13_region	898261	86227634	95.99	0	2481
BdenJEL423_SC14	857155	141128500	164.65	0	3811
BdenJEL423_SC14_region	857155	141128500	164.65	0	3811
BdenJEL423_SC15	557602	49856247	89.41	0	1324
BdenJEL423_SC15_region	557602	49856247	89.41	0	1324
BdenJEL423_SC16	498254	29755410	59.72	0	380
BdenJEL423_SC16_region	498254	29755410	59.72	0	380
BdenJEL423_SC17	243426	19385723	79.64	0	229
BdenJEL423_SC17_region	243426	19385723	79.64	0	229
BdenJEL423_SC18	48566	6083403	125.26	0	986
BdenJEL423_SC18_region	48566	6083403	125.26	0	986
BdenJEL423_SC19	69118	3679829	53.24	0	270
BdenJEL423_SC19_region	69118	3679829	53.24	0	270
BdenJEL423_SC20	45066	4248197	94.27	0	382
BdenJEL423_SC20_region	45066	4248197	94.27	0	382
BdenJEL423_SC21	28371	2211187	77.94	0	144
