chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	911429985	205.27	0	2138
BdenJEL423_SC01_region	4440149	911429985	205.27	0	2138
BdenJEL423_SC02	2313122	524454556	226.73	0	7660
BdenJEL423_SC02_region	2313122	524454556	226.73	0	7660
BdenJEL423_SC03	1829408	415055959	226.88	0	15780
BdenJEL423_SC03_region	1829408	415055959	226.88	0	15780
BdenJEL423_SC04	1803316	375522538	208.24	0	873
BdenJEL423_SC04_region	1803316	375522538	208.24	0	873
BdenJEL423_SC05	1707251	349092694	204.48	0	3352
BdenJEL423_SC05_region	1707251	349092694	204.48	0	3352
BdenJEL423_SC06	1545501	328458508	212.53	0	3954
BdenJEL423_SC06_region	1545501	328458508	212.53	0	3954
BdenJEL423_SC07	1398854	309330906	221.13	0	6267
BdenJEL423_SC07_region	1398854	309330906	221.13	0	6267
BdenJEL423_SC08	1069847	237627055	222.11	0	10843
BdenJEL423_SC08_region	1069847	237627055	222.11	0	10843
BdenJEL423_SC09	1057463	212735325	201.18	0	868
BdenJEL423_SC09_region	1057463	212735325	201.18	0	868
BdenJEL423_SC10	1012305	209234442	206.69	0	5367
BdenJEL423_SC10_region	1012305	209234442	206.69	0	5367
BdenJEL423_SC11	979369	196753958	200.90	0	1666
BdenJEL423_SC11_region	979369	196753958	200.90	0	1666
BdenJEL423_SC12	937107	182680005	194.94	0	1200
BdenJEL423_SC12_region	937107	182680005	194.94	0	1200
BdenJEL423_SC13	898261	202655249	225.61	0	5035
BdenJEL423_SC13_region	898261	202655249	225.61	0	5035
BdenJEL423_SC14	857155	453582975	529.17	0	27297
BdenJEL423_SC14_region	857155	453582975	529.17	0	27297
BdenJEL423_SC15	557602	118234591	212.04	0	4300
BdenJEL423_SC15_region	557602	118234591	212.04	0	4300
BdenJEL423_SC16	498254	99249273	199.19	0	1323
BdenJEL423_SC16_region	498254	99249273	199.19	0	1323
BdenJEL423_SC17	243426	35415573	145.49	0	646
BdenJEL423_SC17_region	243426	35415573	145.49	0	646
BdenJEL423_SC18	48566	16229022	334.16	0	4123
BdenJEL423_SC18_region	48566	16229022	334.16	0	4123
BdenJEL423_SC19	69118	8327667	120.48	0	472
BdenJEL423_SC19_region	69118	8327667	120.48	0	472
BdenJEL423_SC20	45066	7417193	164.59	0	785
BdenJEL423_SC20_region	45066	7417193	164.59	0	785
BdenJEL423_SC21	28371	5507742	194.13	0	282
BdenJEL423_SC21_region	28371	5507742	194.13	0	282
BdenJEL423_SC22	17531	2091313	119.29	0	458
BdenJEL423_SC22_region	17531	2091313	119.29	0	458
BdenJEL423_SC23	15724	12544349	797.78	0	6549
BdenJEL423_SC23_region	15724	12544349	797.78	0	6549
BdenJEL423_SC24	15635	2467822	157.84	0	483
BdenJEL423_SC24_region	15635	2467822	157.84	0	483
BdenJEL423_SC25	13302	4147716	311.81	0	1290
BdenJEL423_SC25_region	13302	4147716	311.81	0	1290
BdenJEL423_SC26	12287	2728148	222.04	2	745
BdenJEL423_SC26_region	12287	2728148	222.04	2	745
BdenJEL423_SC27	11745	7829921	666.66	0	5732
BdenJEL423_SC27_region	11745	7829921	666.66	0	5732
BdenJEL423_SC28	11715	2107592	179.91	0	473
BdenJEL423_SC28_region	11715	2107592	179.91	0	473
BdenJEL423_SC29	10519	1351087	128.44	0	349
BdenJEL423_SC29_region	10519	1351087	128.44	0	349
BdenJEL423_SC30	9825	1956064	199.09	0	482
BdenJEL423_SC30_region	9825	1956064	199.09	0	482
BdenJEL423_SC31	9499	1544717	162.62	0	487
BdenJEL423_SC31_region	9499	1544717	162.62	0	487
BdenJEL423_SC32	9394	5723255	609.25	0	6745
BdenJEL423_SC32_region	9394	5723255	609.25	0	6745
BdenJEL423_SC33	8891	1494866	168.13	0	348
BdenJEL423_SC33_region	8891	1494866	168.13	0	348
BdenJEL423_SC34	8868	1792780	202.16	0	489
BdenJEL423_SC34_region	8868	1792780	202.16	0	489
BdenJEL423_SC35	14477	15472262	1068.75	0	8068
BdenJEL423_SC35_region	14477	15472262	1068.75	0	8068
BdenJEL423_SC36	8411	1625572	193.27	2	419
BdenJEL423_SC36_region	8411	1625572	193.27	2	419
BdenJEL423_SC37	8246	871002	105.63	0	370
BdenJEL423_SC37_region	8246	871002	105.63	0	370
BdenJEL423_SC38	7919	1523861	192.43	0	364
BdenJEL423_SC38_region	7919	1523861	192.43	0	364
BdenJEL423_SC39	7486	4797374	640.85	0	4249
BdenJEL423_SC39_region	7486	4797374	640.85	0	4249
BdenJEL423_SC40	7373	1179016	159.91	2	325
BdenJEL423_SC40_region	7373	1179016	159.91	2	325
BdenJEL423_SC41	7250	4481836	618.18	0	1510
BdenJEL423_SC41_region	7250	4481836	618.18	0	1510
BdenJEL423_SC42	7213	1722032	238.74	0	509
BdenJEL423_SC42_region	7213	1722032	238.74	0	509
BdenJEL423_SC43	7203	767767	106.59	0	279
BdenJEL423_SC43_region	7203	767767	106.59	0	279
BdenJEL423_SC44	7151	918553	128.45	0	433
BdenJEL423_SC44_region	7151	918553	128.45	0	433
BdenJEL423_SC45	7120	1303191	183.03	0	338
BdenJEL423_SC45_region	7120	1303191	183.03	0	338
BdenJEL423_SC46	7014	1195369	170.43	0	448
BdenJEL423_SC46_region	7014	1195369	170.43	0	448
BdenJEL423_SC47	6856	6169740	899.90	4	3545
BdenJEL423_SC47_region	6856	6169740	899.90	4	3545
BdenJEL423_SC48	6834	1496251	218.94	0	384
BdenJEL423_SC48_region	6834	1496251	218.94	0	384
