chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	502938801	113.27	0	1120
BdenJEL423_SC01_region	4440149	502938801	113.27	0	1120
BdenJEL423_SC02	2313122	303021647	131.00	0	1549
BdenJEL423_SC02_region	2313122	303021647	131.00	0	1549
BdenJEL423_SC03	1829408	220592443	120.58	0	1564
BdenJEL423_SC03_region	1829408	220592443	120.58	0	1564
BdenJEL423_SC04	1803316	202855101	112.49	0	518
BdenJEL423_SC04_region	1803316	202855101	112.49	0	518
BdenJEL423_SC05	1707251	189969315	111.27	0	1199
BdenJEL423_SC05_region	1707251	189969315	111.27	0	1199
BdenJEL423_SC06	1545501	171019049	110.66	0	1497
BdenJEL423_SC06_region	1545501	171019049	110.66	0	1497
BdenJEL423_SC07	1398854	161234121	115.26	0	1114
BdenJEL423_SC07_region	1398854	161234121	115.26	0	1114
BdenJEL423_SC08	1069847	118385176	110.66	0	1634
BdenJEL423_SC08_region	1069847	118385176	110.66	0	1634
BdenJEL423_SC09	1057463	109965427	103.99	0	410
BdenJEL423_SC09_region	1057463	109965427	103.99	0	410
BdenJEL423_SC10	1012305	110178244	108.84	0	751
BdenJEL423_SC10_region	1012305	110178244	108.84	0	751
BdenJEL423_SC11	979369	106745655	108.99	0	688
BdenJEL423_SC11_region	979369	106745655	108.99	0	688
BdenJEL423_SC12	937107	91512799	97.65	0	584
BdenJEL423_SC12_region	937107	91512799	97.65	0	584
BdenJEL423_SC13	898261	104860983	116.74	0	2042
BdenJEL423_SC13_region	898261	104860983	116.74	0	2042
BdenJEL423_SC14	857155	130809880	152.61	0	3171
BdenJEL423_SC14_region	857155	130809880	152.61	0	3171
BdenJEL423_SC15	557602	62726899	112.49	0	523
BdenJEL423_SC15_region	557602	62726899	112.49	0	523
BdenJEL423_SC16	498254	49630578	99.61	0	772
BdenJEL423_SC16_region	498254	49630578	99.61	0	772
BdenJEL423_SC17	243426	23329698	95.84	0	375
BdenJEL423_SC17_region	243426	23329698	95.84	0	375
BdenJEL423_SC18	48566	5765922	118.72	0	1772
BdenJEL423_SC18_region	48566	5765922	118.72	0	1772
BdenJEL423_SC19	69118	3846934	55.66	0	257
BdenJEL423_SC19_region	69118	3846934	55.66	0	257
BdenJEL423_SC20	45066	4677666	103.80	0	519
BdenJEL423_SC20_region	45066	4677666	103.80	0	519
BdenJEL423_SC21	28371	2613292	92.11	0	242
BdenJEL423_SC21_region	28371	2613292	92.11	0	242
