chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	166175269	37.43	0	760
BdenJEL423_SC01_region	4440149	166175269	37.43	0	760
BdenJEL423_SC02	2313122	93864172	40.58	0	2840
BdenJEL423_SC02_region	2313122	93864172	40.58	0	2840
BdenJEL423_SC03	1829408	69765972	38.14	0	2067
BdenJEL423_SC03_region	1829408	69765972	38.14	0	2067
BdenJEL423_SC04	1803316	65700472	36.43	0	283
BdenJEL423_SC04_region	1803316	65700472	36.43	0	283
BdenJEL423_SC05	1707251	63788171	37.36	0	2120
BdenJEL423_SC05_region	1707251	63788171	37.36	0	2120
BdenJEL423_SC06	1545501	60397734	39.08	0	2629
BdenJEL423_SC06_region	1545501	60397734	39.08	0	2629
BdenJEL423_SC07	1398854	37879604	27.08	0	926
BdenJEL423_SC07_region	1398854	37879604	27.08	0	926
BdenJEL423_SC08	1069847	43991605	41.12	0	6317
BdenJEL423_SC08_region	1069847	43991605	41.12	0	6317
BdenJEL423_SC09	1057463	25773564	24.37	0	261
BdenJEL423_SC09_region	1057463	25773564	24.37	0	261
BdenJEL423_SC10	1012305	38370009	37.90	0	989
BdenJEL423_SC10_region	1012305	38370009	37.90	0	989
BdenJEL423_SC11	979369	25921911	26.47	0	328
BdenJEL423_SC11_region	979369	25921911	26.47	0	328
BdenJEL423_SC12	937107	30521312	32.57	0	318
BdenJEL423_SC12_region	937107	30521312	32.57	0	318
BdenJEL423_SC13	898261	32607791	36.30	0	2265
BdenJEL423_SC13_region	898261	32607791	36.30	0	2265
BdenJEL423_SC14	857155	80403484	93.80	0	3486
BdenJEL423_SC14_region	857155	80403484	93.80	0	3486
BdenJEL423_SC15	557602	21527253	38.61	0	1148
BdenJEL423_SC15_region	557602	21527253	38.61	0	1148
BdenJEL423_SC16	498254	13397938	26.89	0	583
BdenJEL423_SC16_region	498254	13397938	26.89	0	583
BdenJEL423_SC17	243426	8066421	33.14	0	148
BdenJEL423_SC17_region	243426	8066421	33.14	0	148
BdenJEL423_SC18	48566	3060310	63.01	0	1141
BdenJEL423_SC18_region	48566	3060310	63.01	0	1141
BdenJEL423_SC19	69118	1573107	22.76	0	228
BdenJEL423_SC19_region	69118	1573107	22.76	0	228
BdenJEL423_SC20	45066	2260708	50.16	0	318
BdenJEL423_SC20_region	45066	2260708	50.16	0	318
BdenJEL423_SC21	28371	709507	25.01	0	56
BdenJEL423_SC21_region	28371	709507	25.01	0	56
BdenJEL423_SC22	17531	386790	22.06	0	122
BdenJEL423_SC22_region	17531	386790	22.06	0	122
BdenJEL423_SC23	15724	2144996	136.42	0	856
BdenJEL423_SC23_region	15724	2144996	136.42	0	856
