chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	454494367	102.36	0	912
BdenJEL423_SC01_region	4440149	454494367	102.36	0	912
BdenJEL423_SC02	2313122	243454240	105.25	0	1518
BdenJEL423_SC02_region	2313122	243454240	105.25	0	1518
BdenJEL423_SC03	1829408	185022736	101.14	0	2492
BdenJEL423_SC03_region	1829408	185022736	101.14	0	2492
BdenJEL423_SC04	1803316	198267465	109.95	0	604
BdenJEL423_SC04_region	1803316	198267465	109.95	0	604
BdenJEL423_SC05	1707251	185478613	108.64	0	1296
BdenJEL423_SC05_region	1707251	185478613	108.64	0	1296
BdenJEL423_SC06	1545501	154539035	99.99	0	2632
BdenJEL423_SC06_region	1545501	154539035	99.99	0	2632
BdenJEL423_SC07	1398854	151200143	108.09	0	1026
BdenJEL423_SC07_region	1398854	151200143	108.09	0	1026
BdenJEL423_SC08	1069847	103557121	96.80	0	1126
BdenJEL423_SC08_region	1069847	103557121	96.80	0	1126
BdenJEL423_SC09	1057463	100458720	95.00	0	349
BdenJEL423_SC09_region	1057463	100458720	95.00	0	349
BdenJEL423_SC10	1012305	81846777	80.85	0	384
BdenJEL423_SC10_region	1012305	81846777	80.85	0	384
BdenJEL423_SC11	979369	90366280	92.27	0	469
BdenJEL423_SC11_region	979369	90366280	92.27	0	469
BdenJEL423_SC12	937107	86241590	92.03	0	493
BdenJEL423_SC12_region	937107	86241590	92.03	0	493
BdenJEL423_SC13	898261	90346168	100.58	0	2215
BdenJEL423_SC13_region	898261	90346168	100.58	0	2215
BdenJEL423_SC14	857155	122346841	142.74	0	3650
BdenJEL423_SC14_region	857155	122346841	142.74	0	3650
BdenJEL423_SC15	557602	64218992	115.17	0	575
BdenJEL423_SC15_region	557602	64218992	115.17	0	575
BdenJEL423_SC16	498254	30228069	60.67	0	279
BdenJEL423_SC16_region	498254	30228069	60.67	0	279
BdenJEL423_SC17	243426	24453199	100.45	0	326
BdenJEL423_SC17_region	243426	24453199	100.45	0	326
BdenJEL423_SC18	48566	4453449	91.70	0	1059
BdenJEL423_SC18_region	48566	4453449	91.70	0	1059
BdenJEL423_SC19	69118	3480068	50.35	0	232
BdenJEL423_SC19_region	69118	3480068	50.35	0	232
BdenJEL423_SC20	45066	4000122	88.76	0	336
BdenJEL423_SC20_region	45066	4000122	88.76	0	336
BdenJEL423_SC21	28371	2381424	83.94	0	180
BdenJEL423_SC21_region	28371	2381424	83.94	0	180
BdenJEL423_SC22	17531	1113406	63.51	0	199
BdenJEL423_SC22_region	17531	1113406	63.51	0	199
BdenJEL423_SC23	15724	2538903	161.47	0	1384
BdenJEL423_SC23_region	15724	2538903	161.47	0	1384
BdenJEL423_SC24	15635	1038372	66.41	0	175
BdenJEL423_SC24_region	15635	1038372	66.41	0	175
BdenJEL423_SC25	13302	847726	63.73	0	297
BdenJEL423_SC25_region	13302	847726	63.73	0	297
BdenJEL423_SC26	12287	1090753	88.77	0	331
BdenJEL423_SC26_region	12287	1090753	88.77	0	331
BdenJEL423_SC27	11745	1626612	138.49	0	636
BdenJEL423_SC27_region	11745	1626612	138.49	0	636
BdenJEL423_SC28	11715	1029796	87.90	0	235
BdenJEL423_SC28_region	11715	1029796	87.90	0	235
BdenJEL423_SC29	10519	546184	51.92	0	169
BdenJEL423_SC29_region	10519	546184	51.92	0	169
BdenJEL423_SC30	9825	895384	91.13	0	224
BdenJEL423_SC30_region	9825	895384	91.13	0	224
BdenJEL423_SC31	9499	778382	81.94	0	201
BdenJEL423_SC31_region	9499	778382	81.94	0	201
BdenJEL423_SC32	9394	1222694	130.16	0	468
BdenJEL423_SC32_region	9394	1222694	130.16	0	468
BdenJEL423_SC33	8891	820579	92.29	0	172
BdenJEL423_SC33_region	8891	820579	92.29	0	172
BdenJEL423_SC34	8868	555605	62.65	0	170
BdenJEL423_SC34_region	8868	555605	62.65	0	170
BdenJEL423_SC35	14477	1665263	115.03	0	1640
BdenJEL423_SC35_region	14477	1665263	115.03	0	1640
BdenJEL423_SC36	8411	667091	79.31	0	261
BdenJEL423_SC36_region	8411	667091	79.31	0	261
BdenJEL423_SC37	8246	555265	67.34	0	184
BdenJEL423_SC37_region	8246	555265	67.34	0	184
BdenJEL423_SC38	7919	843812	106.56	0	189
BdenJEL423_SC38_region	7919	843812	106.56	0	189
BdenJEL423_SC39	7486	596252	79.65	0	402
BdenJEL423_SC39_region	7486	596252	79.65	0	402
BdenJEL423_SC40	7373	484505	65.71	0	197
BdenJEL423_SC40_region	7373	484505	65.71	0	197
BdenJEL423_SC41	7250	5628701	776.37	0	1642
BdenJEL423_SC41_region	7250	5628701	776.37	0	1642
BdenJEL423_SC42	7213	575945	79.85	0	351
BdenJEL423_SC42_region	7213	575945	79.85	0	351
BdenJEL423_SC43	7203	351560	48.81	0	182
BdenJEL423_SC43_region	7203	351560	48.81	0	182
BdenJEL423_SC44	7151	268787	37.59	0	164
BdenJEL423_SC44_region	7151	268787	37.59	0	164
BdenJEL423_SC45	7120	500686	70.32	0	142
BdenJEL423_SC45_region	7120	500686	70.32	0	142
BdenJEL423_SC46	7014	537993	76.70	0	233
BdenJEL423_SC46_region	7014	537993	76.70	0	233
BdenJEL423_SC47	6856	1003035	146.30	0	487
BdenJEL423_SC47_region	6856	1003035	146.30	0	487
BdenJEL423_SC48	6834	690395	101.02	0	230
BdenJEL423_SC48_region	6834	690395	101.02	0	230
BdenJEL423_SC49	6519	828584	127.10	0	667
BdenJEL423_SC49_region	6519	828584	127.10	0	667
BdenJEL423_SC50	6174	446316	72.29	0	158
BdenJEL423_SC50_region	6174	446316	72.29	0	158
BdenJEL423_SC51	6095	896407	147.07	0	831
BdenJEL423_SC51_region	6095	896407	147.07	0	831
BdenJEL423_SC52	6071	418033	68.86	9	150
BdenJEL423_SC52_region	6071	418033	68.86	9	150
BdenJEL423_SC53	6016	2057811	342.06	0	1204
BdenJEL423_SC53_region	6016	2057811	342.06	0	1204
BdenJEL423_SC54	5992	1167101	194.78	0	949
BdenJEL423_SC54_region	5992	1167101	194.78	0	949
BdenJEL423_SC55	5977	193755	32.42	0	91
BdenJEL423_SC55_region	5977	193755	32.42	0	91
BdenJEL423_SC56	5808	723221	124.52	0	459
BdenJEL423_SC56_region	5808	723221	124.52	0	459
BdenJEL423_SC57	5752	616295	107.14	0	613
BdenJEL423_SC57_region	5752	616295	107.14	0	613
BdenJEL423_SC58	8484	5384656	634.68	0	4559
BdenJEL423_SC58_region	8484	5384656	634.68	0	4559
BdenJEL423_SC59	5694	754928	132.58	1	385
BdenJEL423_SC59_region	5694	754928	132.58	1	385
BdenJEL423_SC60	5543	523466	94.44	3	185
BdenJEL423_SC60_region	5543	523466	94.44	3	185
BdenJEL423_SC61	5512	140422	25.48	0	99
BdenJEL423_SC61_region	5512	140422	25.48	0	99
BdenJEL423_SC62	5380	504875	93.84	0	290
BdenJEL423_SC62_region	5380	504875	93.84	0	290
BdenJEL423_SC63	5288	198497	37.54	0	147
BdenJEL423_SC63_region	5288	198497	37.54	0	147
BdenJEL423_SC64	5189	401909	77.45	0	152
BdenJEL423_SC64_region	5189	401909	77.45	0	152
BdenJEL423_SC65	5077	2868614	565.02	0	1907
BdenJEL423_SC65_region	5077	2868614	565.02	0	1907
BdenJEL423_SC66	4922	339358	68.95	3	194
BdenJEL423_SC66_region	4922	339358	68.95	3	194
BdenJEL423_SC67	4755	284513	59.83	0	169
