chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	127329071	28.68	0	670
BdenJEL423_SC01_region	4440149	127329071	28.68	0	670
BdenJEL423_SC02	2313122	75160742	32.49	0	1302
BdenJEL423_SC02_region	2313122	75160742	32.49	0	1302
BdenJEL423_SC03	1829408	73053776	39.93	0	3076
BdenJEL423_SC03_region	1829408	73053776	39.93	0	3076
BdenJEL423_SC04	1803316	44784954	24.83	0	576
BdenJEL423_SC04_region	1803316	44784954	24.83	0	576
BdenJEL423_SC05	1707251	71764456	42.04	0	755
BdenJEL423_SC05_region	1707251	71764456	42.04	0	755
BdenJEL423_SC06	1545501	46719949	30.23	0	717
BdenJEL423_SC06_region	1545501	46719949	30.23	0	717
BdenJEL423_SC07	1398854	44322891	31.69	0	1277
BdenJEL423_SC07_region	1398854	44322891	31.69	0	1277
BdenJEL423_SC08	1069847	42185075	39.43	0	1312
BdenJEL423_SC08_region	1069847	42185075	39.43	0	1312
BdenJEL423_SC09	1057463	21324956	20.17	0	146
BdenJEL423_SC09_region	1057463	21324956	20.17	0	146
BdenJEL423_SC10	1012305	38854212	38.38	0	1329
BdenJEL423_SC10_region	1012305	38854212	38.38	0	1329
BdenJEL423_SC11	979369	24107150	24.61	0	422
BdenJEL423_SC11_region	979369	24107150	24.61	0	422
BdenJEL423_SC12	937107	23212144	24.77	0	145
BdenJEL423_SC12_region	937107	23212144	24.77	0	145
BdenJEL423_SC13	898261	28892895	32.17	0	1098
BdenJEL423_SC13_region	898261	28892895	32.17	0	1098
BdenJEL423_SC14	857155	69019920	80.52	0	2206
BdenJEL423_SC14_region	857155	69019920	80.52	0	2206
BdenJEL423_SC15	557602	16771783	30.08	0	1295
BdenJEL423_SC15_region	557602	16771783	30.08	0	1295
BdenJEL423_SC16	498254	12852326	25.79	0	781
BdenJEL423_SC16_region	498254	12852326	25.79	0	781
BdenJEL423_SC17	243426	6591735	27.08	0	115
BdenJEL423_SC17_region	243426	6591735	27.08	0	115
BdenJEL423_SC18	48566	2653175	54.63	0	847
BdenJEL423_SC18_region	48566	2653175	54.63	0	847
BdenJEL423_SC19	69118	1625799	23.52	0	103
BdenJEL423_SC19_region	69118	1625799	23.52	0	103
BdenJEL423_SC20	45066	1313385	29.14	0	163
BdenJEL423_SC20_region	45066	1313385	29.14	0	163
BdenJEL423_SC21	28371	766489	27.02	0	49
BdenJEL423_SC21_region	28371	766489	27.02	0	49
BdenJEL423_SC22	17531	599483	34.20	0	105
BdenJEL423_SC22_region	17531	599483	34.20	0	105
BdenJEL423_SC23	15724	2150471	136.76	0	1727
BdenJEL423_SC23_region	15724	2150471	136.76	0	1727
BdenJEL423_SC24	15635	429018	27.44	0	99
BdenJEL423_SC24_region	15635	429018	27.44	0	99
BdenJEL423_SC25	13302	589694	44.33	0	185
BdenJEL423_SC25_region	13302	589694	44.33	0	185
BdenJEL423_SC26	12287	441934	35.97	0	125
BdenJEL423_SC26_region	12287	441934	35.97	0	125
BdenJEL423_SC27	11745	1038436	88.42	0	803
BdenJEL423_SC27_region	11745	1038436	88.42	0	803
BdenJEL423_SC28	11715	430944	36.79	0	82
BdenJEL423_SC28_region	11715	430944	36.79	0	82
BdenJEL423_SC29	10519	222459	21.15	0	89
BdenJEL423_SC29_region	10519	222459	21.15	0	89
BdenJEL423_SC30	9825	352140	35.84	0	148
BdenJEL423_SC30_region	9825	352140	35.84	0	148
BdenJEL423_SC31	9499	283526	29.85	0	97
BdenJEL423_SC31_region	9499	283526	29.85	0	97
BdenJEL423_SC32	9394	824631	87.78	0	537
BdenJEL423_SC32_region	9394	824631	87.78	0	537
BdenJEL423_SC33	8891	299671	33.70	0	79
BdenJEL423_SC33_region	8891	299671	33.70	0	79
