chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	228154067	51.38	0	1538
BdenJEL423_SC01_region	4440149	228154067	51.38	0	1538
BdenJEL423_SC02	2313122	129409713	55.95	0	5508
BdenJEL423_SC02_region	2313122	129409713	55.95	0	5508
BdenJEL423_SC03	1829408	94582509	51.70	0	2655
BdenJEL423_SC03_region	1829408	94582509	51.70	0	2655
BdenJEL423_SC04	1803316	89794352	49.79	0	551
BdenJEL423_SC04_region	1803316	89794352	49.79	0	551
BdenJEL423_SC05	1707251	89292209	52.30	0	3740
BdenJEL423_SC05_region	1707251	89292209	52.30	0	3740
BdenJEL423_SC06	1545501	59255334	38.34	0	4980
BdenJEL423_SC06_region	1545501	59255334	38.34	0	4980
BdenJEL423_SC07	1398854	53371488	38.15	0	5746
BdenJEL423_SC07_region	1398854	53371488	38.15	0	5746
BdenJEL423_SC08	1069847	56916407	53.20	0	4836
BdenJEL423_SC08_region	1069847	56916407	53.20	0	4836
BdenJEL423_SC09	1057463	35595310	33.66	0	391
BdenJEL423_SC09_region	1057463	35595310	33.66	0	391
BdenJEL423_SC10	1012305	54280353	53.62	0	5017
BdenJEL423_SC10_region	1012305	54280353	53.62	0	5017
BdenJEL423_SC11	979369	34123009	34.84	0	342
BdenJEL423_SC11_region	979369	34123009	34.84	0	342
BdenJEL423_SC12	937107	40904632	43.65	0	443
BdenJEL423_SC12_region	937107	40904632	43.65	0	443
BdenJEL423_SC13	898261	44254009	49.27	0	3530
BdenJEL423_SC13_region	898261	44254009	49.27	0	3530
BdenJEL423_SC14	857155	127413480	148.65	0	6214
BdenJEL423_SC14_region	857155	127413480	148.65	0	6214
BdenJEL423_SC15	557602	28995904	52.00	0	3495
BdenJEL423_SC15_region	557602	28995904	52.00	0	3495
BdenJEL423_SC16	498254	18537006	37.20	0	1847
BdenJEL423_SC16_region	498254	18537006	37.20	0	1847
BdenJEL423_SC17	243426	10475765	43.03	0	458
BdenJEL423_SC17_region	243426	10475765	43.03	0	458
BdenJEL423_SC18	48566	5071212	104.42	0	2835
BdenJEL423_SC18_region	48566	5071212	104.42	0	2835
BdenJEL423_SC19	69118	2018117	29.20	0	563
BdenJEL423_SC19_region	69118	2018117	29.20	0	563
BdenJEL423_SC20	45066	2679685	59.46	0	458
BdenJEL423_SC20_region	45066	2679685	59.46	0	458
BdenJEL423_SC21	28371	870082	30.67	0	112
BdenJEL423_SC21_region	28371	870082	30.67	0	112
BdenJEL423_SC22	17531	629277	35.90	0	321
BdenJEL423_SC22_region	17531	629277	35.90	0	321
BdenJEL423_SC23	15724	3142815	199.87	0	1495
BdenJEL423_SC23_region	15724	3142815	199.87	0	1495
BdenJEL423_SC24	15635	600959	38.44	0	196
BdenJEL423_SC24_region	15635	600959	38.44	0	196
BdenJEL423_SC25	13302	640678	48.16	0	458
BdenJEL423_SC25_region	13302	640678	48.16	0	458
BdenJEL423_SC26	12287	740278	60.25	0	364
BdenJEL423_SC26_region	12287	740278	60.25	0	364
BdenJEL423_SC27	11745	3003188	255.70	0	3025
BdenJEL423_SC27_region	11745	3003188	255.70	0	3025
BdenJEL423_SC28	11715	578827	49.41	0	297
BdenJEL423_SC28_region	11715	578827	49.41	0	297
BdenJEL423_SC29	10519	375229	35.67	0	316
BdenJEL423_SC29_region	10519	375229	35.67	0	316
BdenJEL423_SC30	9825	477637	48.61	0	327
