chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	206260119	46.45	0	475
BdenJEL423_SC01_region	4440149	206260119	46.45	0	475
BdenJEL423_SC02	2313122	112361601	48.58	0	910
BdenJEL423_SC02_region	2313122	112361601	48.58	0	910
BdenJEL423_SC03	1829408	85151301	46.55	0	696
BdenJEL423_SC03_region	1829408	85151301	46.55	0	696
BdenJEL423_SC04	1803316	80963977	44.90	0	418
BdenJEL423_SC04_region	1803316	80963977	44.90	0	418
BdenJEL423_SC05	1707251	76649162	44.90	0	809
BdenJEL423_SC05_region	1707251	76649162	44.90	0	809
BdenJEL423_SC06	1545501	70174563	45.41	0	650
BdenJEL423_SC06_region	1545501	70174563	45.41	0	650
BdenJEL423_SC07	1398854	66511016	47.55	0	1818
BdenJEL423_SC07_region	1398854	66511016	47.55	0	1818
BdenJEL423_SC08	1069847	47984826	44.85	0	1122
BdenJEL423_SC08_region	1069847	47984826	44.85	0	1122
BdenJEL423_SC09	1057463	47788597	45.19	0	239
BdenJEL423_SC09_region	1057463	47788597	45.19	0	239
BdenJEL423_SC10	1012305	45700744	45.15	0	398
BdenJEL423_SC10_region	1012305	45700744	45.15	0	398
BdenJEL423_SC11	979369	43753772	44.68	0	598
BdenJEL423_SC11_region	979369	43753772	44.68	0	598
BdenJEL423_SC12	937107	39660719	42.32	0	291
BdenJEL423_SC12_region	937107	39660719	42.32	0	291
BdenJEL423_SC13	898261	43794939	48.76	0	1178
BdenJEL423_SC13_region	898261	43794939	48.76	0	1178
BdenJEL423_SC14	857155	54205841	63.24	0	1815
BdenJEL423_SC14_region	857155	54205841	63.24	0	1815
BdenJEL423_SC15	557602	25646291	45.99	0	414
BdenJEL423_SC15_region	557602	25646291	45.99	0	414
BdenJEL423_SC16	498254	21603068	43.36	0	489
BdenJEL423_SC16_region	498254	21603068	43.36	0	489
BdenJEL423_SC17	243426	9733796	39.99	0	176
BdenJEL423_SC17_region	243426	9733796	39.99	0	176
BdenJEL423_SC18	48566	2345348	48.29	0	505
BdenJEL423_SC18_region	48566	2345348	48.29	0	505
BdenJEL423_SC19	69118	1543113	22.33	0	108
BdenJEL423_SC19_region	69118	1543113	22.33	0	108
BdenJEL423_SC20	45066	2295574	50.94	0	229
BdenJEL423_SC20_region	45066	2295574	50.94	0	229
BdenJEL423_SC21	28371	1233564	43.48	0	109
BdenJEL423_SC21_region	28371	1233564	43.48	0	109
BdenJEL423_SC22	17531	561573	32.03	0	206
BdenJEL423_SC22_region	17531	561573	32.03	0	206
BdenJEL423_SC23	15724	1282652	81.57	0	644
BdenJEL423_SC23_region	15724	1282652	81.57	0	644
BdenJEL423_SC24	15635	465253	29.76	0	92
BdenJEL423_SC24_region	15635	465253	29.76	0	92
BdenJEL423_SC25	13302	586904	44.12	0	187
BdenJEL423_SC25_region	13302	586904	44.12	0	187
BdenJEL423_SC26	12287	593226	48.28	0	182
BdenJEL423_SC26_region	12287	593226	48.28	0	182
BdenJEL423_SC27	11745	697720	59.41	0	282
BdenJEL423_SC27_region	11745	697720	59.41	0	282
BdenJEL423_SC28	11715	451525	38.54	0	134
BdenJEL423_SC28_region	11715	451525	38.54	0	134
BdenJEL423_SC29	10519	224019	21.30	0	64
BdenJEL423_SC29_region	10519	224019	21.30	0	64
BdenJEL423_SC30	9825	307344	31.28	0	110
BdenJEL423_SC30_region	9825	307344	31.28	0	110
BdenJEL423_SC31	9499	316655	33.34	0	104
BdenJEL423_SC31_region	9499	316655	33.34	0	104
BdenJEL423_SC32	9394	556086	59.20	0	211
BdenJEL423_SC32_region	9394	556086	59.20	0	211
BdenJEL423_SC33	8891	360827	40.58	0	94
BdenJEL423_SC33_region	8891	360827	40.58	0	94
BdenJEL423_SC34	8868	244494	27.57	0	106
BdenJEL423_SC34_region	8868	244494	27.57	0	106
BdenJEL423_SC35	14477	1137116	78.55	0	778
BdenJEL423_SC35_region	14477	1137116	78.55	0	778
BdenJEL423_SC36	8411	303423	36.07	0	199
BdenJEL423_SC36_region	8411	303423	36.07	0	199
BdenJEL423_SC37	8246	205725	24.95	0	122
BdenJEL423_SC37_region	8246	205725	24.95	0	122
BdenJEL423_SC38	7919	370160	46.74	0	122
BdenJEL423_SC38_region	7919	370160	46.74	0	122
BdenJEL423_SC39	7486	377682	50.45	0	198
BdenJEL423_SC39_region	7486	377682	50.45	0	198
BdenJEL423_SC40	7373	171072	23.20	0	61
BdenJEL423_SC40_region	7373	171072	23.20	0	61
BdenJEL423_SC41	7250	2205535	304.21	0	590
BdenJEL423_SC41_region	7250	2205535	304.21	0	590
BdenJEL423_SC42	7213	288647	40.02	0	146
BdenJEL423_SC42_region	7213	288647	40.02	0	146
BdenJEL423_SC43	7203	187663	26.05	0	90
BdenJEL423_SC43_region	7203	187663	26.05	0	90
BdenJEL423_SC44	7151	215264	30.10	0	107
BdenJEL423_SC44_region	7151	215264	30.10	0	107
BdenJEL423_SC45	7120	198730	27.91	0	63
BdenJEL423_SC45_region	7120	198730	27.91	0	63
BdenJEL423_SC46	7014	212678	30.32	0	106
BdenJEL423_SC46_region	7014	212678	30.32	0	106
BdenJEL423_SC47	6856	620927	90.57	0	310
BdenJEL423_SC47_region	6856	620927	90.57	0	310
BdenJEL423_SC48	6834	294017	43.02	0	156
BdenJEL423_SC48_region	6834	294017	43.02	0	156
