chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	268899747	60.56	0	1358
BdenJEL423_SC01_region	4440149	268899747	60.56	0	1358
BdenJEL423_SC02	2313122	201299425	87.02	0	1529
BdenJEL423_SC02_region	2313122	201299425	87.02	0	1529
BdenJEL423_SC03	1829408	169807459	92.82	0	1122
BdenJEL423_SC03_region	1829408	169807459	92.82	0	1122
BdenJEL423_SC04	1803316	111507990	61.83	0	1166
BdenJEL423_SC04_region	1803316	111507990	61.83	0	1166
BdenJEL423_SC05	1707251	112789497	66.06	0	1388
BdenJEL423_SC05_region	1707251	112789497	66.06	0	1388
BdenJEL423_SC06	1545501	100192236	64.83	0	1655
BdenJEL423_SC06_region	1545501	100192236	64.83	0	1655
BdenJEL423_SC07	1398854	88423342	63.21	0	1990
BdenJEL423_SC07_region	1398854	88423342	63.21	0	1990
BdenJEL423_SC08	1069847	88989484	83.18	0	1560
BdenJEL423_SC08_region	1069847	88989484	83.18	0	1560
BdenJEL423_SC09	1057463	64171934	60.68	0	326
BdenJEL423_SC09_region	1057463	64171934	60.68	0	326
BdenJEL423_SC10	1012305	63192819	62.42	0	558
BdenJEL423_SC10_region	1012305	63192819	62.42	0	558
BdenJEL423_SC11	979369	59044042	60.29	0	783
BdenJEL423_SC11_region	979369	59044042	60.29	0	783
BdenJEL423_SC12	937107	62650671	66.86	0	313
BdenJEL423_SC12_region	937107	62650671	66.86	0	313
BdenJEL423_SC13	898261	60726472	67.60	0	1784
BdenJEL423_SC13_region	898261	60726472	67.60	0	1784
BdenJEL423_SC14	857155	109044888	127.22	0	3132
BdenJEL423_SC14_region	857155	109044888	127.22	0	3132
BdenJEL423_SC15	557602	34614511	62.08	0	1053
BdenJEL423_SC15_region	557602	34614511	62.08	0	1053
BdenJEL423_SC16	498254	31131088	62.48	0	551
BdenJEL423_SC16_region	498254	31131088	62.48	0	551
BdenJEL423_SC17	243426	15649937	64.29	0	212
BdenJEL423_SC17_region	243426	15649937	64.29	0	212
BdenJEL423_SC18	48566	4011106	82.59	0	677
BdenJEL423_SC18_region	48566	4011106	82.59	0	677
BdenJEL423_SC19	69118	3594387	52.00	0	176
BdenJEL423_SC19_region	69118	3594387	52.00	0	176
BdenJEL423_SC20	45066	3679629	81.65	0	363
BdenJEL423_SC20_region	45066	3679629	81.65	0	363
BdenJEL423_SC21	28371	1652792	58.26	0	122
BdenJEL423_SC21_region	28371	1652792	58.26	0	122
BdenJEL423_SC22	17531	1079192	61.56	0	199
BdenJEL423_SC22_region	17531	1079192	61.56	0	199
BdenJEL423_SC23	15724	2184759	138.94	0	717
BdenJEL423_SC23_region	15724	2184759	138.94	0	717
BdenJEL423_SC24	15635	1074536	68.73	0	192
BdenJEL423_SC24_region	15635	1074536	68.73	0	192
BdenJEL423_SC25	13302	838632	63.05	0	274
BdenJEL423_SC25_region	13302	838632	63.05	0	274
BdenJEL423_SC26	12287	701006	57.05	0	201
BdenJEL423_SC26_region	12287	701006	57.05	0	201
BdenJEL423_SC27	11745	1691170	143.99	0	659
BdenJEL423_SC27_region	11745	1691170	143.99	0	659
BdenJEL423_SC28	11715	682389	58.25	0	139
BdenJEL423_SC28_region	11715	682389	58.25	0	139
BdenJEL423_SC29	10519	429449	40.83	0	120
BdenJEL423_SC29_region	10519	429449	40.83	0	120
BdenJEL423_SC30	9825	511949	52.11	0	143
BdenJEL423_SC30_region	9825	511949	52.11	0	143
BdenJEL423_SC31	9499	657802	69.25	0	182
BdenJEL423_SC31_region	9499	657802	69.25	0	182
BdenJEL423_SC32	9394	1196209	127.34	0	724
BdenJEL423_SC32_region	9394	1196209	127.34	0	724
BdenJEL423_SC33	8891	463786	52.16	0	104
BdenJEL423_SC33_region	8891	463786	52.16	0	104
BdenJEL423_SC34	8868	406399	45.83	0	131
BdenJEL423_SC34_region	8868	406399	45.83	0	131
BdenJEL423_SC35	14477	2854200	197.15	0	2100
BdenJEL423_SC35_region	14477	2854200	197.15	0	2100
BdenJEL423_SC36	8411	654626	77.83	0	207
BdenJEL423_SC36_region	8411	654626	77.83	0	207
BdenJEL423_SC37	8246	372376	45.16	0	133
BdenJEL423_SC37_region	8246	372376	45.16	0	133
BdenJEL423_SC38	7919	471343	59.52	0	140
BdenJEL423_SC38_region	7919	471343	59.52	0	140
BdenJEL423_SC39	7486	661658	88.39	0	693
BdenJEL423_SC39_region	7486	661658	88.39	0	693
BdenJEL423_SC40	7373	342444	46.45	0	119
BdenJEL423_SC40_region	7373	342444	46.45	0	119
BdenJEL423_SC41	7250	1141949	157.51	2	297
BdenJEL423_SC41_region	7250	1141949	157.51	2	297
BdenJEL423_SC42	7213	409848	56.82	0	187
BdenJEL423_SC42_region	7213	409848	56.82	0	187
BdenJEL423_SC43	7203	347900	48.30	0	117
BdenJEL423_SC43_region	7203	347900	48.30	0	117
BdenJEL423_SC44	7151	375409	52.50	0	186
BdenJEL423_SC44_region	7151	375409	52.50	0	186
BdenJEL423_SC45	7120	424003	59.55	0	117
BdenJEL423_SC45_region	7120	424003	59.55	0	117
BdenJEL423_SC46	7014	336229	47.94	0	131
BdenJEL423_SC46_region	7014	336229	47.94	0	131
BdenJEL423_SC47	6856	1021720	149.03	0	583
BdenJEL423_SC47_region	6856	1021720	149.03	0	583
BdenJEL423_SC48	6834	630953	92.33	0	213
BdenJEL423_SC48_region	6834	630953	92.33	0	213
BdenJEL423_SC49	6519	1272301	195.17	0	1215
BdenJEL423_SC49_region	6519	1272301	195.17	0	1215
BdenJEL423_SC50	6174	372212	60.29	0	124
BdenJEL423_SC50_region	6174	372212	60.29	0	124
BdenJEL423_SC51	6095	1424545	233.72	0	1567
BdenJEL423_SC51_region	6095	1424545	233.72	0	1567
BdenJEL423_SC52	6071	245531	40.44	4	105
BdenJEL423_SC52_region	6071	245531	40.44	4	105
BdenJEL423_SC53	6016	2966235	493.06	0	1385
BdenJEL423_SC53_region	6016	2966235	493.06	0	1385
BdenJEL423_SC54	5992	1511380	252.23	0	1207
BdenJEL423_SC54_region	5992	1511380	252.23	0	1207
BdenJEL423_SC55	5977	286724	47.97	0	154
BdenJEL423_SC55_region	5977	286724	47.97	0	154
BdenJEL423_SC56	5808	405108	69.75	0	204
BdenJEL423_SC56_region	5808	405108	69.75	0	204
BdenJEL423_SC57	5752	829682	144.24	0	982
BdenJEL423_SC57_region	5752	829682	144.24	0	982
BdenJEL423_SC58	8484	4557931	537.24	0	3613
BdenJEL423_SC58_region	8484	4557931	537.24	0	3613
BdenJEL423_SC59	5694	479364	84.19	0	202
BdenJEL423_SC59_region	5694	479364	84.19	0	202
BdenJEL423_SC60	5543	226135	40.80	2	154
BdenJEL423_SC60_region	5543	226135	40.80	2	154
BdenJEL423_SC61	5512	276130	50.10	0	137
BdenJEL423_SC61_region	5512	276130	50.10	0	137
BdenJEL423_SC62	5380	378965	70.44	5	168
BdenJEL423_SC62_region	5380	378965	70.44	5	168
BdenJEL423_SC63	5288	193892	36.67	0	118
BdenJEL423_SC63_region	5288	193892	36.67	0	118
BdenJEL423_SC64	5189	308682	59.49	0	157
BdenJEL423_SC64_region	5189	308682	59.49	0	157
BdenJEL423_SC65	5077	2277738	448.64	0	1446
BdenJEL423_SC65_region	5077	2277738	448.64	0	1446
BdenJEL423_SC66	4922	224079	45.53	0	163
BdenJEL423_SC66_region	4922	224079	45.53	0	163
BdenJEL423_SC67	4755	201023	42.28	0	114
BdenJEL423_SC67_region	4755	201023	42.28	0	114
BdenJEL423_SC68	4529	3653863	806.77	3	1858
BdenJEL423_SC68_region	4529	3653863	806.77	3	1858
BdenJEL423_SC69	2608	1336566	512.49	0	2309
BdenJEL423_SC69_region	2608	1336566	512.49	0	2309
BdenJEL423_mito	175284	25036267	142.83	0	398
BdenJEL423_mito_region	175284	25036267	142.83	0	398
total	23897668	1725499745	72.20	0	3613
total_region	23897668	1725499745	72.20	0	3613
