chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	904932011	203.81	0	1555
BdenJEL423_SC01_region	4440149	904932011	203.81	0	1555
BdenJEL423_SC02	2313122	494874716	213.94	0	3982
BdenJEL423_SC02_region	2313122	494874716	213.94	0	3982
BdenJEL423_SC03	1829408	398011335	217.56	0	6222
BdenJEL423_SC03_region	1829408	398011335	217.56	0	6222
BdenJEL423_SC04	1803316	364477310	202.12	0	684
BdenJEL423_SC04_region	1803316	364477310	202.12	0	684
BdenJEL423_SC05	1707251	350086468	205.06	0	4195
BdenJEL423_SC05_region	1707251	350086468	205.06	0	4195
BdenJEL423_SC06	1545501	319645123	206.82	0	6333
BdenJEL423_SC06_region	1545501	319645123	206.82	0	6333
BdenJEL423_SC07	1398854	290921750	207.97	0	2004
BdenJEL423_SC07_region	1398854	290921750	207.97	0	2004
BdenJEL423_SC08	1069847	224209030	209.57	0	8509
BdenJEL423_SC08_region	1069847	224209030	209.57	0	8509
BdenJEL423_SC09	1057463	210871468	199.41	0	939
BdenJEL423_SC09_region	1057463	210871468	199.41	0	939
BdenJEL423_SC10	1012305	202466885	200.01	0	1156
BdenJEL423_SC10_region	1012305	202466885	200.01	0	1156
BdenJEL423_SC11	979369	197380024	201.54	0	1424
BdenJEL423_SC11_region	979369	197380024	201.54	0	1424
BdenJEL423_SC12	937107	184147362	196.51	0	701
BdenJEL423_SC12_region	937107	184147362	196.51	0	701
BdenJEL423_SC13	898261	199721376	222.34	0	4534
BdenJEL423_SC13_region	898261	199721376	222.34	0	4534
BdenJEL423_SC14	857155	370452438	432.19	0	19799
BdenJEL423_SC14_region	857155	370452438	432.19	0	19799
BdenJEL423_SC15	557602	115300974	206.78	0	797
BdenJEL423_SC15_region	557602	115300974	206.78	0	797
BdenJEL423_SC16	498254	98184569	197.06	0	843
BdenJEL423_SC16_region	498254	98184569	197.06	0	843
BdenJEL423_SC17	243426	45306472	186.12	0	418
BdenJEL423_SC17_region	243426	45306472	186.12	0	418
BdenJEL423_SC18	48566	12433860	256.02	0	3960
BdenJEL423_SC18_region	48566	12433860	256.02	0	3960
BdenJEL423_SC19	69118	8233517	119.12	0	368
BdenJEL423_SC19_region	69118	8233517	119.12	0	368
BdenJEL423_SC20	45066	9249548	205.24	0	827
BdenJEL423_SC20_region	45066	9249548	205.24	0	827
BdenJEL423_SC21	28371	5714796	201.43	1	341
BdenJEL423_SC21_region	28371	5714796	201.43	1	341
BdenJEL423_SC22	17531	2406234	137.26	0	334
BdenJEL423_SC22_region	17531	2406234	137.26	0	334
BdenJEL423_SC23	15724	7213809	458.78	0	2108
BdenJEL423_SC23_region	15724	7213809	458.78	0	2108
BdenJEL423_SC24	15635	2388905	152.79	0	358
BdenJEL423_SC24_region	15635	2388905	152.79	0	358
BdenJEL423_SC25	13302	2932490	220.45	0	798
BdenJEL423_SC25_region	13302	2932490	220.45	0	798
BdenJEL423_SC26	12287	2673743	217.61	2	660
BdenJEL423_SC26_region	12287	2673743	217.61	2	660
BdenJEL423_SC27	11745	3556484	302.81	0	1405
BdenJEL423_SC27_region	11745	3556484	302.81	0	1405
BdenJEL423_SC28	11715	2026118	172.95	0	424
BdenJEL423_SC28_region	11715	2026118	172.95	0	424
BdenJEL423_SC29	10519	1409346	133.98	0	420
BdenJEL423_SC29_region	10519	1409346	133.98	0	420
BdenJEL423_SC30	9825	1965466	200.05	0	460
BdenJEL423_SC30_region	9825	1965466	200.05	0	460
BdenJEL423_SC31	9499	1631734	171.78	0	523
BdenJEL423_SC31_region	9499	1631734	171.78	0	523
BdenJEL423_SC32	9394	2887428	307.37	0	1523
BdenJEL423_SC32_region	9394	2887428	307.37	0	1523
BdenJEL423_SC33	8891	1434592	161.35	0	300
BdenJEL423_SC33_region	8891	1434592	161.35	0	300
BdenJEL423_SC34	8868	1335672	150.62	1	326
BdenJEL423_SC34_region	8868	1335672	150.62	1	326
BdenJEL423_SC35	14477	8921085	616.22	0	5485
BdenJEL423_SC35_region	14477	8921085	616.22	0	5485
BdenJEL423_SC36	8411	1347340	160.19	3	447
BdenJEL423_SC36_region	8411	1347340	160.19	3	447
BdenJEL423_SC37	8246	1059885	128.53	0	437
BdenJEL423_SC37_region	8246	1059885	128.53	0	437
BdenJEL423_SC38	7919	1453113	183.50	0	308
BdenJEL423_SC38_region	7919	1453113	183.50	0	308
BdenJEL423_SC39	7486	1524072	203.59	0	796
BdenJEL423_SC39_region	7486	1524072	203.59	0	796
BdenJEL423_SC40	7373	738142	100.11	2	171
BdenJEL423_SC40_region	7373	738142	100.11	2	171
BdenJEL423_SC41	7250	9201414	1269.16	2	1967
BdenJEL423_SC41_region	7250	9201414	1269.16	2	1967
BdenJEL423_SC42	7213	1181393	163.79	0	386
BdenJEL423_SC42_region	7213	1181393	163.79	0	386
BdenJEL423_SC43	7203	930766	129.22	0	259
BdenJEL423_SC43_region	7203	930766	129.22	0	259
BdenJEL423_SC44	7151	963848	134.79	0	352
BdenJEL423_SC44_region	7151	963848	134.79	0	352
BdenJEL423_SC45	7120	1187797	166.83	0	356
BdenJEL423_SC45_region	7120	1187797	166.83	0	356
BdenJEL423_SC46	7014	1111743	158.50	0	343
BdenJEL423_SC46_region	7014	1111743	158.50	0	343
BdenJEL423_SC47	6856	3076934	448.79	1	1488
BdenJEL423_SC47_region	6856	3076934	448.79	1	1488
BdenJEL423_SC48	6834	1382509	202.30	0	355
BdenJEL423_SC48_region	6834	1382509	202.30	0	355
BdenJEL423_SC49	6519	3248926	498.38	0	3227
BdenJEL423_SC49_region	6519	3248926	498.38	0	3227
BdenJEL423_SC50	6174	1183304	191.66	0	304
BdenJEL423_SC50_region	6174	1183304	191.66	0	304
BdenJEL423_SC51	6095	4962532	814.20	0	5057
BdenJEL423_SC51_region	6095	4962532	814.20	0	5057
BdenJEL423_SC52	6071	700738	115.42	7	220
BdenJEL423_SC52_region	6071	700738	115.42	7	220
BdenJEL423_SC53	6016	10177439	1691.73	0	4509
BdenJEL423_SC53_region	6016	10177439	1691.73	0	4509
BdenJEL423_SC54	5992	5492673	916.67	0	5367
BdenJEL423_SC54_region	5992	5492673	916.67	0	5367
BdenJEL423_SC55	5977	581308	97.26	0	263
BdenJEL423_SC55_region	5977	581308	97.26	0	263
BdenJEL423_SC56	5808	998106	171.85	0	510
BdenJEL423_SC56_region	5808	998106	171.85	0	510
BdenJEL423_SC57	5752	1822162	316.79	0	1232
BdenJEL423_SC57_region	5752	1822162	316.79	0	1232
BdenJEL423_SC58	8484	11672115	1375.78	0	10140
BdenJEL423_SC58_region	8484	11672115	1375.78	0	10140
BdenJEL423_SC59	5694	1558998	273.80	3	612
BdenJEL423_SC59_region	5694	1558998	273.80	3	612
BdenJEL423_SC60	5543	251669	45.40	0	216
BdenJEL423_SC60_region	5543	251669	45.40	0	216
BdenJEL423_SC61	5512	931045	168.91	0	488
BdenJEL423_SC61_region	5512	931045	168.91	0	488
BdenJEL423_SC62	5380	585676	108.86	0	340
BdenJEL423_SC62_region	5380	585676	108.86	0	340
BdenJEL423_SC63	5288	578320	109.36	0	445
BdenJEL423_SC63_region	5288	578320	109.36	0	445
BdenJEL423_SC64	5189	861594	166.04	1	344
BdenJEL423_SC64_region	5189	861594	166.04	1	344
BdenJEL423_SC65	5077	8355575	1645.77	15	7606
