chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	690829826	155.59	0	1059
BdenJEL423_SC01_region	4440149	690829826	155.59	0	1059
BdenJEL423_SC02	2313122	386859472	167.25	0	4731
BdenJEL423_SC02_region	2313122	386859472	167.25	0	4731
BdenJEL423_SC03	1829408	301186107	164.64	0	3511
BdenJEL423_SC03_region	1829408	301186107	164.64	0	3511
BdenJEL423_SC04	1803316	286525242	158.89	0	711
BdenJEL423_SC04_region	1803316	286525242	158.89	0	711
BdenJEL423_SC05	1707251	263303294	154.23	0	2329
BdenJEL423_SC05_region	1707251	263303294	154.23	0	2329
BdenJEL423_SC06	1545501	248177417	160.58	0	3011
BdenJEL423_SC06_region	1545501	248177417	160.58	0	3011
BdenJEL423_SC07	1398854	233648034	167.03	0	1839
BdenJEL423_SC07_region	1398854	233648034	167.03	0	1839
BdenJEL423_SC08	1069847	172912469	161.62	0	3349
BdenJEL423_SC08_region	1069847	172912469	161.62	0	3349
BdenJEL423_SC09	1057463	160014919	151.32	0	718
BdenJEL423_SC09_region	1057463	160014919	151.32	0	718
BdenJEL423_SC10	1012305	156997154	155.09	0	1203
BdenJEL423_SC10_region	1012305	156997154	155.09	0	1203
BdenJEL423_SC11	979369	152333304	155.54	0	1646
BdenJEL423_SC11_region	979369	152333304	155.54	0	1646
BdenJEL423_SC12	937107	142985808	152.58	0	1005
BdenJEL423_SC12_region	937107	142985808	152.58	0	1005
BdenJEL423_SC13	898261	152575897	169.86	0	3094
BdenJEL423_SC13_region	898261	152575897	169.86	0	3094
BdenJEL423_SC14	857155	300819384	350.95	0	20387
BdenJEL423_SC14_region	857155	300819384	350.95	0	20387
BdenJEL423_SC15	557602	88451455	158.63	0	1421
BdenJEL423_SC15_region	557602	88451455	158.63	0	1421
BdenJEL423_SC16	498254	76696508	153.93	0	702
BdenJEL423_SC16_region	498254	76696508	153.93	0	702
BdenJEL423_SC17	243426	27417355	112.63	0	479
BdenJEL423_SC17_region	243426	27417355	112.63	0	479
BdenJEL423_SC18	48566	10487385	215.94	0	2409
BdenJEL423_SC18_region	48566	10487385	215.94	0	2409
BdenJEL423_SC19	69118	6370679	92.17	0	350
BdenJEL423_SC19_region	69118	6370679	92.17	0	350
BdenJEL423_SC20	45066	5040468	111.85	0	597
BdenJEL423_SC20_region	45066	5040468	111.85	0	597
BdenJEL423_SC21	28371	4370487	154.05	1	279
BdenJEL423_SC21_region	28371	4370487	154.05	1	279
BdenJEL423_SC22	17531	1877363	107.09	0	248
BdenJEL423_SC22_region	17531	1877363	107.09	0	248
BdenJEL423_SC23	15724	6248624	397.39	0	1414
BdenJEL423_SC23_region	15724	6248624	397.39	0	1414
BdenJEL423_SC24	15635	1938951	124.01	0	295
BdenJEL423_SC24_region	15635	1938951	124.01	0	295
BdenJEL423_SC25	13302	2581148	194.04	0	1040
BdenJEL423_SC25_region	13302	2581148	194.04	0	1040
BdenJEL423_SC26	12287	2163937	176.12	1	608
BdenJEL423_SC26_region	12287	2163937	176.12	1	608
BdenJEL423_SC27	11745	4024372	342.65	0	2157
BdenJEL423_SC27_region	11745	4024372	342.65	0	2157
BdenJEL423_SC28	11715	1609694	137.40	0	337
BdenJEL423_SC28_region	11715	1609694	137.40	0	337
BdenJEL423_SC29	10519	981025	93.26	0	249
BdenJEL423_SC29_region	10519	981025	93.26	0	249
BdenJEL423_SC30	9825	1117662	113.76	0	297
BdenJEL423_SC30_region	9825	1117662	113.76	0	297
BdenJEL423_SC31	9499	1300759	136.94	0	370
BdenJEL423_SC31_region	9499	1300759	136.94	0	370
BdenJEL423_SC32	9394	2757154	293.50	0	1091
BdenJEL423_SC32_region	9394	2757154	293.50	0	1091
BdenJEL423_SC33	8891	1099667	123.68	0	267
BdenJEL423_SC33_region	8891	1099667	123.68	0	267
BdenJEL423_SC34	8868	1414633	159.52	0	403
BdenJEL423_SC34_region	8868	1414633	159.52	0	403
BdenJEL423_SC35	14477	9351675	645.97	0	3947
BdenJEL423_SC35_region	14477	9351675	645.97	0	3947
BdenJEL423_SC36	8411	1056591	125.62	1	345
BdenJEL423_SC36_region	8411	1056591	125.62	1	345
BdenJEL423_SC37	8246	842551	102.18	0	339
BdenJEL423_SC37_region	8246	842551	102.18	0	339
BdenJEL423_SC38	7919	1108649	140.00	0	265
BdenJEL423_SC38_region	7919	1108649	140.00	0	265
BdenJEL423_SC39	7486	1555692	207.81	0	619
BdenJEL423_SC39_region	7486	1555692	207.81	0	619
BdenJEL423_SC40	7373	823476	111.69	2	220
BdenJEL423_SC40_region	7373	823476	111.69	2	220
BdenJEL423_SC41	7250	4499875	620.67	0	1362
BdenJEL423_SC41_region	7250	4499875	620.67	0	1362
BdenJEL423_SC42	7213	954841	132.38	0	333
BdenJEL423_SC42_region	7213	954841	132.38	0	333
BdenJEL423_SC43	7203	729467	101.27	0	246
BdenJEL423_SC43_region	7203	729467	101.27	0	246
BdenJEL423_SC44	7151	634518	88.73	0	243
BdenJEL423_SC44_region	7151	634518	88.73	0	243
BdenJEL423_SC45	7120	990963	139.18	0	308
BdenJEL423_SC45_region	7120	990963	139.18	0	308
BdenJEL423_SC46	7014	879732	125.43	0	377
BdenJEL423_SC46_region	7014	879732	125.43	0	377
