chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	422029090	95.05	0	713
BdenJEL423_SC01_region	4440149	422029090	95.05	0	713
BdenJEL423_SC02	2313122	254663475	110.10	0	2660
BdenJEL423_SC02_region	2313122	254663475	110.10	0	2660
BdenJEL423_SC03	1829408	171712246	93.86	0	1380
BdenJEL423_SC03_region	1829408	171712246	93.86	0	1380
BdenJEL423_SC04	1803316	154231299	85.53	0	428
BdenJEL423_SC04_region	1803316	154231299	85.53	0	428
BdenJEL423_SC05	1707251	128682808	75.37	0	1078
BdenJEL423_SC05_region	1707251	128682808	75.37	0	1078
BdenJEL423_SC06	1545501	137428799	88.92	0	3502
BdenJEL423_SC06_region	1545501	137428799	88.92	0	3502
BdenJEL423_SC07	1398854	121249711	86.68	0	903
BdenJEL423_SC07_region	1398854	121249711	86.68	0	903
BdenJEL423_SC08	1069847	94698220	88.52	0	2140
BdenJEL423_SC08_region	1069847	94698220	88.52	0	2140
BdenJEL423_SC09	1057463	89291212	84.44	0	378
BdenJEL423_SC09_region	1057463	89291212	84.44	0	378
BdenJEL423_SC10	1012305	74677769	73.77	0	596
BdenJEL423_SC10_region	1012305	74677769	73.77	0	596
BdenJEL423_SC11	979369	70919013	72.41	0	458
BdenJEL423_SC11_region	979369	70919013	72.41	0	458
BdenJEL423_SC12	937107	70479408	75.21	0	415
BdenJEL423_SC12_region	937107	70479408	75.21	0	415
BdenJEL423_SC13	898261	73983061	82.36	0	2176
BdenJEL423_SC13_region	898261	73983061	82.36	0	2176
BdenJEL423_SC14	857155	162142125	189.16	0	5042
BdenJEL423_SC14_region	857155	162142125	189.16	0	5042
BdenJEL423_SC15	557602	50005821	89.68	0	368
BdenJEL423_SC15_region	557602	50005821	89.68	0	368
BdenJEL423_SC16	498254	32443796	65.11	0	322
BdenJEL423_SC16_region	498254	32443796	65.11	0	322
BdenJEL423_SC17	243426	19082839	78.39	0	240
BdenJEL423_SC17_region	243426	19082839	78.39	0	240
BdenJEL423_SC18	48566	5041948	103.82	0	1395
BdenJEL423_SC18_region	48566	5041948	103.82	0	1395
BdenJEL423_SC19	69118	3480639	50.36	0	201
BdenJEL423_SC19_region	69118	3480639	50.36	0	201
BdenJEL423_SC20	45066	3349840	74.33	0	330
BdenJEL423_SC20_region	45066	3349840	74.33	0	330
BdenJEL423_SC21	28371	1887478	66.53	0	128
BdenJEL423_SC21_region	28371	1887478	66.53	0	128
