chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	375259853	84.52	0	1238
BdenJEL423_SC01_region	4440149	375259853	84.52	0	1238
BdenJEL423_SC02	2313122	206498909	89.27	0	3588
BdenJEL423_SC02_region	2313122	206498909	89.27	0	3588
BdenJEL423_SC03	1829408	164005533	89.65	0	2263
BdenJEL423_SC03_region	1829408	164005533	89.65	0	2263
BdenJEL423_SC04	1803316	149792327	83.06	0	332
BdenJEL423_SC04_region	1803316	149792327	83.06	0	332
BdenJEL423_SC05	1707251	144121737	84.42	0	1499
BdenJEL423_SC05_region	1707251	144121737	84.42	0	1499
BdenJEL423_SC06	1545501	140061110	90.63	0	2971
BdenJEL423_SC06_region	1545501	140061110	90.63	0	2971
BdenJEL423_SC07	1398854	119900624	85.71	0	754
BdenJEL423_SC07_region	1398854	119900624	85.71	0	754
BdenJEL423_SC08	1069847	92554590	86.51	0	2094
BdenJEL423_SC08_region	1069847	92554590	86.51	0	2094
BdenJEL423_SC09	1057463	87888613	83.11	0	339
BdenJEL423_SC09_region	1057463	87888613	83.11	0	339
BdenJEL423_SC10	1012305	85452000	84.41	0	1097
BdenJEL423_SC10_region	1012305	85452000	84.41	0	1097
BdenJEL423_SC11	979369	82101597	83.83	0	759
BdenJEL423_SC11_region	979369	82101597	83.83	0	759
BdenJEL423_SC12	937107	80584395	85.99	0	357
BdenJEL423_SC12_region	937107	80584395	85.99	0	357
BdenJEL423_SC13	898261	82953199	92.35	0	1766
BdenJEL423_SC13_region	898261	82953199	92.35	0	1766
BdenJEL423_SC14	857155	176617803	206.05	0	11966
BdenJEL423_SC14_region	857155	176617803	206.05	0	11966
BdenJEL423_SC15	557602	47884891	85.88	0	304
BdenJEL423_SC15_region	557602	47884891	85.88	0	304
BdenJEL423_SC16	498254	42040543	84.38	0	336
BdenJEL423_SC16_region	498254	42040543	84.38	0	336
BdenJEL423_SC17	243426	18923160	77.74	0	183
BdenJEL423_SC17_region	243426	18923160	77.74	0	183
BdenJEL423_SC18	48566	4409737	90.80	0	1341
BdenJEL423_SC18_region	48566	4409737	90.80	0	1341
BdenJEL423_SC19	69118	3584956	51.87	0	170
BdenJEL423_SC19_region	69118	3584956	51.87	0	170
BdenJEL423_SC20	45066	3895944	86.45	0	346
BdenJEL423_SC20_region	45066	3895944	86.45	0	346
BdenJEL423_SC21	28371	2376523	83.77	0	142
BdenJEL423_SC21_region	28371	2376523	83.77	0	142
BdenJEL423_SC22	17531	1263902	72.10	1	196
BdenJEL423_SC22_region	17531	1263902	72.10	1	196
BdenJEL423_SC23	15724	3791461	241.13	0	2949
BdenJEL423_SC23_region	15724	3791461	241.13	0	2949
BdenJEL423_SC24	15635	1131713	72.38	0	243
BdenJEL423_SC24_region	15635	1131713	72.38	0	243
BdenJEL423_SC25	13302	1087734	81.77	0	282
BdenJEL423_SC25_region	13302	1087734	81.77	0	282
BdenJEL423_SC26	12287	863959	70.31	0	151
BdenJEL423_SC26_region	12287	863959	70.31	0	151
BdenJEL423_SC27	11745	1602963	136.48	0	615
BdenJEL423_SC27_region	11745	1602963	136.48	0	615
BdenJEL423_SC28	11715	895573	76.45	0	185
BdenJEL423_SC28_region	11715	895573	76.45	0	185
BdenJEL423_SC29	10519	549139	52.20	0	167
BdenJEL423_SC29_region	10519	549139	52.20	0	167
BdenJEL423_SC30	9825	605198	61.60	0	149
BdenJEL423_SC30_region	9825	605198	61.60	0	149
BdenJEL423_SC31	9499	768797	80.93	0	154
BdenJEL423_SC31_region	9499	768797	80.93	0	154
BdenJEL423_SC32	9394	1383199	147.24	0	674
BdenJEL423_SC32_region	9394	1383199	147.24	0	674
BdenJEL423_SC33	8891	579032	65.13	0	132
BdenJEL423_SC33_region	8891	579032	65.13	0	132
BdenJEL423_SC34	8868	552703	62.33	0	137
BdenJEL423_SC34_region	8868	552703	62.33	0	137
BdenJEL423_SC35	14477	4179959	288.73	0	3361
BdenJEL423_SC35_region	14477	4179959	288.73	0	3361
BdenJEL423_SC36	8411	436924	51.95	0	150
BdenJEL423_SC36_region	8411	436924	51.95	0	150
BdenJEL423_SC37	8246	462586	56.10	0	127
BdenJEL423_SC37_region	8246	462586	56.10	0	127
BdenJEL423_SC38	7919	577748	72.96	0	125
BdenJEL423_SC38_region	7919	577748	72.96	0	125
