chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	364803933	82.16	0	742
BdenJEL423_SC01_region	4440149	364803933	82.16	0	742
BdenJEL423_SC02	2313122	231798816	100.21	0	2807
BdenJEL423_SC02_region	2313122	231798816	100.21	0	2807
BdenJEL423_SC03	1829408	161007943	88.01	0	2152
BdenJEL423_SC03_region	1829408	161007943	88.01	0	2152
BdenJEL423_SC04	1803316	148968653	82.61	0	378
BdenJEL423_SC04_region	1803316	148968653	82.61	0	378
BdenJEL423_SC05	1707251	208347007	122.04	0	1689
BdenJEL423_SC05_region	1707251	208347007	122.04	0	1689
BdenJEL423_SC06	1545501	134926197	87.30	0	1860
BdenJEL423_SC06_region	1545501	134926197	87.30	0	1860
BdenJEL423_SC07	1398854	120263099	85.97	0	698
BdenJEL423_SC07_region	1398854	120263099	85.97	0	698
BdenJEL423_SC08	1069847	100153510	93.61	0	2079
BdenJEL423_SC08_region	1069847	100153510	93.61	0	2079
BdenJEL423_SC09	1057463	86577024	81.87	0	407
BdenJEL423_SC09_region	1057463	86577024	81.87	0	407
BdenJEL423_SC10	1012305	95958216	94.79	0	540
BdenJEL423_SC10_region	1012305	95958216	94.79	0	540
BdenJEL423_SC11	979369	81298131	83.01	0	841
BdenJEL423_SC11_region	979369	81298131	83.01	0	841
BdenJEL423_SC12	937107	85880904	91.64	0	468
BdenJEL423_SC12_region	937107	85880904	91.64	0	468
BdenJEL423_SC13	898261	81357946	90.57	0	2061
BdenJEL423_SC13_region	898261	81357946	90.57	0	2061
BdenJEL423_SC14	857155	187745562	219.03	0	6089
BdenJEL423_SC14_region	857155	187745562	219.03	0	6089
BdenJEL423_SC15	557602	47070494	84.42	0	314
BdenJEL423_SC15_region	557602	47070494	84.42	0	314
BdenJEL423_SC16	498254	27964034	56.12	0	413
BdenJEL423_SC16_region	498254	27964034	56.12	0	413
BdenJEL423_SC17	243426	20563390	84.47	0	238
BdenJEL423_SC17_region	243426	20563390	84.47	0	238
BdenJEL423_SC18	48566	5574754	114.79	0	1021
BdenJEL423_SC18_region	48566	5574754	114.79	0	1021
BdenJEL423_SC19	69118	3706212	53.62	0	165
BdenJEL423_SC19_region	69118	3706212	53.62	0	165
BdenJEL423_SC20	45066	5023352	111.47	0	354
BdenJEL423_SC20_region	45066	5023352	111.47	0	354
BdenJEL423_SC21	28371	2357674	83.10	0	132
BdenJEL423_SC21_region	28371	2357674	83.10	0	132
BdenJEL423_SC22	17531	864827	49.33	2	289
BdenJEL423_SC22_region	17531	864827	49.33	2	289
BdenJEL423_SC23	15724	3227029	205.23	0	1485
BdenJEL423_SC23_region	15724	3227029	205.23	0	1485
BdenJEL423_SC24	15635	1114281	71.27	0	207
BdenJEL423_SC24_region	15635	1114281	71.27	0	207
BdenJEL423_SC25	13302	1107661	83.27	0	348
BdenJEL423_SC25_region	13302	1107661	83.27	0	348
BdenJEL423_SC26	12287	957551	77.93	0	295
BdenJEL423_SC26_region	12287	957551	77.93	0	295
BdenJEL423_SC27	11745	2549775	217.09	0	943
BdenJEL423_SC27_region	11745	2549775	217.09	0	943
BdenJEL423_SC28	11715	844402	72.08	0	160
BdenJEL423_SC28_region	11715	844402	72.08	0	160
BdenJEL423_SC29	10519	435022	41.36	0	152
BdenJEL423_SC29_region	10519	435022	41.36	0	152
BdenJEL423_SC30	9825	344949	35.11	0	110
BdenJEL423_SC30_region	9825	344949	35.11	0	110
BdenJEL423_SC31	9499	878568	92.49	0	237
BdenJEL423_SC31_region	9499	878568	92.49	0	237
BdenJEL423_SC32	9394	1322852	140.82	0	731
BdenJEL423_SC32_region	9394	1322852	140.82	0	731
BdenJEL423_SC33	8891	875636	98.49	0	152
BdenJEL423_SC33_region	8891	875636	98.49	0	152
BdenJEL423_SC34	8868	631010	71.16	0	187
BdenJEL423_SC34_region	8868	631010	71.16	0	187
BdenJEL423_SC35	14477	5412808	373.89	0	1512
BdenJEL423_SC35_region	14477	5412808	373.89	0	1512
BdenJEL423_SC36	8411	741034	88.10	0	151
BdenJEL423_SC36_region	8411	741034	88.10	0	151
BdenJEL423_SC37	8246	448016	54.33	0	146
BdenJEL423_SC37_region	8246	448016	54.33	0	146
BdenJEL423_SC38	7919	579510	73.18	0	144
BdenJEL423_SC38_region	7919	579510	73.18	0	144
BdenJEL423_SC39	7486	609625	81.44	0	519
BdenJEL423_SC39_region	7486	609625	81.44	0	519
BdenJEL423_SC40	7373	287118	38.94	2	68
BdenJEL423_SC40_region	7373	287118	38.94	2	68
BdenJEL423_SC41	7250	12316820	1698.87	2	3223
BdenJEL423_SC41_region	7250	12316820	1698.87	2	3223
BdenJEL423_SC42	7213	493050	68.36	0	158
BdenJEL423_SC42_region	7213	493050	68.36	0	158
BdenJEL423_SC43	7203	408423	56.70	0	132
BdenJEL423_SC43_region	7203	408423	56.70	0	132
BdenJEL423_SC44	7151	542937	75.92	0	222
BdenJEL423_SC44_region	7151	542937	75.92	0	222
BdenJEL423_SC45	7120	718055	100.85	0	206
BdenJEL423_SC45_region	7120	718055	100.85	0	206
BdenJEL423_SC46	7014	446839	63.71	0	138
BdenJEL423_SC46_region	7014	446839	63.71	0	138
BdenJEL423_SC47	6856	1771152	258.34	0	750
BdenJEL423_SC47_region	6856	1771152	258.34	0	750
BdenJEL423_SC48	6834	679880	99.48	0	202
BdenJEL423_SC48_region	6834	679880	99.48	0	202
BdenJEL423_SC49	6519	1508058	231.33	0	1474
BdenJEL423_SC49_region	6519	1508058	231.33	0	1474
BdenJEL423_SC50	6174	499585	80.92	0	155
BdenJEL423_SC50_region	6174	499585	80.92	0	155
BdenJEL423_SC51	6095	3010611	493.95	0	2643
BdenJEL423_SC51_region	6095	3010611	493.95	0	2643
BdenJEL423_SC52	6071	280431	46.19	0	93
BdenJEL423_SC52_region	6071	280431	46.19	0	93
BdenJEL423_SC53	6016	5475414	910.14	0	2585
BdenJEL423_SC53_region	6016	5475414	910.14	0	2585
BdenJEL423_SC54	5992	4568735	762.47	0	2804
BdenJEL423_SC54_region	5992	4568735	762.47	0	2804
BdenJEL423_SC55	5977	377906	63.23	0	137
BdenJEL423_SC55_region	5977	377906	63.23	0	137
BdenJEL423_SC56	5808	436686	75.19	1	273
BdenJEL423_SC56_region	5808	436686	75.19	1	273
BdenJEL423_SC57	5752	1716841	298.48	0	1397
BdenJEL423_SC57_region	5752	1716841	298.48	0	1397
BdenJEL423_SC58	8484	5958386	702.31	0	5399
BdenJEL423_SC58_region	8484	5958386	702.31	0	5399
BdenJEL423_SC59	5694	682334	119.83	2	273
BdenJEL423_SC59_region	5694	682334	119.83	2	273
BdenJEL423_SC60	5543	245826	44.35	3	111
BdenJEL423_SC60_region	5543	245826	44.35	3	111
BdenJEL423_SC61	5512	324107	58.80	0	118
BdenJEL423_SC61_region	5512	324107	58.80	0	118
BdenJEL423_SC62	5380	462479	85.96	2	268
BdenJEL423_SC62_region	5380	462479	85.96	2	268
BdenJEL423_SC63	5288	145623	27.54	0	83
BdenJEL423_SC63_region	5288	145623	27.54	0	83
BdenJEL423_SC64	5189	432251	83.30	0	165
BdenJEL423_SC64_region	5189	432251	83.30	0	165
BdenJEL423_SC65	5077	3228564	635.92	1	1690
BdenJEL423_SC65_region	5077	3228564	635.92	1	1690
BdenJEL423_SC66	4922	293312	59.59	2	157
BdenJEL423_SC66_region	4922	293312	59.59	2	157
BdenJEL423_SC67	4755	262391	55.18	0	158
BdenJEL423_SC67_region	4755	262391	55.18	0	158
BdenJEL423_SC68	4529	6434808	1420.80	6	3725
BdenJEL423_SC68_region	4529	6434808	1420.80	6	3725
BdenJEL423_SC69	2608	2510448	962.60	0	1711
BdenJEL423_SC69_region	2608	2510448	962.60	0	1711
BdenJEL423_mito	175284	184256300	1051.19	0	2093
BdenJEL423_mito_region	175284	184256300	1051.19	0	2093
total	23897668	2465066777	103.15	0	6089
total_region	23897668	2465066777	103.15	0	6089
