chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	214962201	48.41	0	499
BdenJEL423_SC01_region	4440149	214962201	48.41	0	499
BdenJEL423_SC02	2313122	142513602	61.61	0	1815
BdenJEL423_SC02_region	2313122	142513602	61.61	0	1815
BdenJEL423_SC03	1829408	127146911	69.50	0	4721
BdenJEL423_SC03_region	1829408	127146911	69.50	0	4721
BdenJEL423_SC04	1803316	93586076	51.90	0	210
BdenJEL423_SC04_region	1803316	93586076	51.90	0	210
BdenJEL423_SC05	1707251	87791633	51.42	0	1021
BdenJEL423_SC05_region	1707251	87791633	51.42	0	1021
BdenJEL423_SC06	1545501	82724244	53.53	0	1120
BdenJEL423_SC06_region	1545501	82724244	53.53	0	1120
BdenJEL423_SC07	1398854	79092786	56.54	0	1010
BdenJEL423_SC07_region	1398854	79092786	56.54	0	1010
BdenJEL423_SC08	1069847	63929845	59.76	0	2718
BdenJEL423_SC08_region	1069847	63929845	59.76	0	2718
BdenJEL423_SC09	1057463	50074421	47.35	0	244
BdenJEL423_SC09_region	1057463	50074421	47.35	0	244
BdenJEL423_SC10	1012305	52276193	51.64	0	1278
BdenJEL423_SC10_region	1012305	52276193	51.64	0	1278
BdenJEL423_SC11	979369	50225987	51.28	0	508
BdenJEL423_SC11_region	979369	50225987	51.28	0	508
BdenJEL423_SC12	937107	44913459	47.93	0	292
BdenJEL423_SC12_region	937107	44913459	47.93	0	292
BdenJEL423_SC13	898261	51724486	57.58	0	1528
BdenJEL423_SC13_region	898261	51724486	57.58	0	1528
BdenJEL423_SC14	857155	114074260	133.08	0	4431
BdenJEL423_SC14_region	857155	114074260	133.08	0	4431
BdenJEL423_SC15	557602	30733444	55.12	0	2154
BdenJEL423_SC15_region	557602	30733444	55.12	0	2154
BdenJEL423_SC16	498254	24996889	50.17	0	334
BdenJEL423_SC16_region	498254	24996889	50.17	0	334
BdenJEL423_SC17	243426	11934569	49.03	0	151
BdenJEL423_SC17_region	243426	11934569	49.03	0	151
BdenJEL423_SC18	48566	4574969	94.20	0	1429
BdenJEL423_SC18_region	48566	4574969	94.20	0	1429
BdenJEL423_SC19	69118	2304460	33.34	0	137
BdenJEL423_SC19_region	69118	2304460	33.34	0	137
BdenJEL423_SC20	45066	2437547	54.09	0	252
BdenJEL423_SC20_region	45066	2437547	54.09	0	252
BdenJEL423_SC21	28371	1339976	47.23	1	91
BdenJEL423_SC21_region	28371	1339976	47.23	1	91
BdenJEL423_SC22	17531	329281	18.78	0	88
BdenJEL423_SC22_region	17531	329281	18.78	0	88
BdenJEL423_SC23	15724	3384237	215.23	0	2692
BdenJEL423_SC23_region	15724	3384237	215.23	0	2692
BdenJEL423_SC24	15635	748964	47.90	0	117
BdenJEL423_SC24_region	15635	748964	47.90	0	117
BdenJEL423_SC25	13302	792253	59.56	0	316
BdenJEL423_SC25_region	13302	792253	59.56	0	316
BdenJEL423_SC26	12287	752626	61.25	0	217
BdenJEL423_SC26_region	12287	752626	61.25	0	217
BdenJEL423_SC27	11745	2007780	170.95	0	914
BdenJEL423_SC27_region	11745	2007780	170.95	0	914
BdenJEL423_SC28	11715	571140	48.75	0	113
BdenJEL423_SC28_region	11715	571140	48.75	0	113
BdenJEL423_SC29	10519	489073	46.49	0	176
BdenJEL423_SC29_region	10519	489073	46.49	0	176
BdenJEL423_SC30	9825	579693	59.00	0	164
BdenJEL423_SC30_region	9825	579693	59.00	0	164
BdenJEL423_SC31	9499	471152	49.60	0	154
BdenJEL423_SC31_region	9499	471152	49.60	0	154
BdenJEL423_SC32	9394	1368260	145.65	0	954
BdenJEL423_SC32_region	9394	1368260	145.65	0	954
BdenJEL423_SC33	8891	345267	38.83	0	78
BdenJEL423_SC33_region	8891	345267	38.83	0	78
BdenJEL423_SC34	8868	237667	26.80	0	157
BdenJEL423_SC34_region	8868	237667	26.80	0	157
BdenJEL423_SC35	14477	2716942	187.67	0	2073
BdenJEL423_SC35_region	14477	2716942	187.67	0	2073
BdenJEL423_SC36	8411	372244	44.26	0	158
BdenJEL423_SC36_region	8411	372244	44.26	0	158
BdenJEL423_SC37	8246	272746	33.08	0	116
BdenJEL423_SC37_region	8246	272746	33.08	0	116
