chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	164983027	37.16	0	245
BdenJEL423_SC01_region	4440149	164983027	37.16	0	245
BdenJEL423_SC02	2313122	89089574	38.51	0	1101
BdenJEL423_SC02_region	2313122	89089574	38.51	0	1101
BdenJEL423_SC03	1829408	100750739	55.07	0	713
BdenJEL423_SC03_region	1829408	100750739	55.07	0	713
BdenJEL423_SC04	1803316	63454899	35.19	0	163
BdenJEL423_SC04_region	1803316	63454899	35.19	0	163
BdenJEL423_SC05	1707251	60369082	35.36	0	880
BdenJEL423_SC05_region	1707251	60369082	35.36	0	880
BdenJEL423_SC06	1545501	57820913	37.41	0	774
BdenJEL423_SC06_region	1545501	57820913	37.41	0	774
BdenJEL423_SC07	1398854	52132423	37.27	0	336
BdenJEL423_SC07_region	1398854	52132423	37.27	0	336
BdenJEL423_SC08	1069847	40194213	37.57	0	752
BdenJEL423_SC08_region	1069847	40194213	37.57	0	752
BdenJEL423_SC09	1057463	37243054	35.22	0	160
BdenJEL423_SC09_region	1057463	37243054	35.22	0	160
BdenJEL423_SC10	1012305	38814407	38.34	0	187
BdenJEL423_SC10_region	1012305	38814407	38.34	0	187
BdenJEL423_SC11	979369	37201097	37.98	0	407
BdenJEL423_SC11_region	979369	37201097	37.98	0	407
BdenJEL423_SC12	937107	45996863	49.08	0	164
BdenJEL423_SC12_region	937107	45996863	49.08	0	164
BdenJEL423_SC13	898261	35383531	39.39	0	1035
BdenJEL423_SC13_region	898261	35383531	39.39	0	1035
BdenJEL423_SC14	857155	70231353	81.94	0	2138
BdenJEL423_SC14_region	857155	70231353	81.94	0	2138
BdenJEL423_SC15	557602	21136591	37.91	0	268
BdenJEL423_SC15_region	557602	21136591	37.91	0	268
BdenJEL423_SC16	498254	17592724	35.31	0	191
BdenJEL423_SC16_region	498254	17592724	35.31	0	191
BdenJEL423_SC17	243426	9175207	37.69	0	98
BdenJEL423_SC17_region	243426	9175207	37.69	0	98
BdenJEL423_SC18	48566	2166678	44.61	0	510
BdenJEL423_SC18_region	48566	2166678	44.61	0	510
BdenJEL423_SC19	69118	1530823	22.15	0	94
BdenJEL423_SC19_region	69118	1530823	22.15	0	94
BdenJEL423_SC20	45066	2137861	47.44	0	145
BdenJEL423_SC20_region	45066	2137861	47.44	0	145
BdenJEL423_SC21	28371	1017430	35.86	0	67
BdenJEL423_SC21_region	28371	1017430	35.86	0	67
BdenJEL423_SC22	17531	484257	27.62	0	94
BdenJEL423_SC22_region	17531	484257	27.62	0	94
BdenJEL423_SC23	15724	1727396	109.86	0	882
BdenJEL423_SC23_region	15724	1727396	109.86	0	882
BdenJEL423_SC24	15635	434399	27.78	0	83
BdenJEL423_SC24_region	15635	434399	27.78	0	83
BdenJEL423_SC25	13302	468430	35.22	0	115
BdenJEL423_SC25_region	13302	468430	35.22	0	115
BdenJEL423_SC26	12287	359838	29.29	0	89
BdenJEL423_SC26_region	12287	359838	29.29	0	89
BdenJEL423_SC27	11745	861539	73.35	0	282
BdenJEL423_SC27_region	11745	861539	73.35	0	282
BdenJEL423_SC28	11715	356856	30.46	0	89
BdenJEL423_SC28_region	11715	356856	30.46	0	89
BdenJEL423_SC29	10519	237615	22.59	0	81
BdenJEL423_SC29_region	10519	237615	22.59	0	81
BdenJEL423_SC30	9825	259695	26.43	0	78
BdenJEL423_SC30_region	9825	259695	26.43	0	78
BdenJEL423_SC31	9499	159320	16.77	0	79
BdenJEL423_SC31_region	9499	159320	16.77	0	79
BdenJEL423_SC32	9394	482721	51.39	0	200
BdenJEL423_SC32_region	9394	482721	51.39	0	200
BdenJEL423_SC33	8891	249459	28.06	0	56
