chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	318358823	71.70	0	475
BdenJEL423_SC01_region	4440149	318358823	71.70	0	475
BdenJEL423_SC02	2313122	214956777	92.93	0	381
BdenJEL423_SC02_region	2313122	214956777	92.93	0	381
BdenJEL423_SC03	1829408	168287092	91.99	0	321
BdenJEL423_SC03_region	1829408	168287092	91.99	0	321
BdenJEL423_SC04	1803316	129910906	72.04	0	272
BdenJEL423_SC04_region	1803316	129910906	72.04	0	272
BdenJEL423_SC05	1707251	123859529	72.55	0	598
BdenJEL423_SC05_region	1707251	123859529	72.55	0	598
BdenJEL423_SC06	1545501	112002323	72.47	0	276
BdenJEL423_SC06_region	1545501	112002323	72.47	0	276
BdenJEL423_SC07	1398854	102090779	72.98	0	583
BdenJEL423_SC07_region	1398854	102090779	72.98	0	583
BdenJEL423_SC08	1069847	77603720	72.54	0	409
BdenJEL423_SC08_region	1069847	77603720	72.54	0	409
BdenJEL423_SC09	1057463	70936110	67.08	0	269
BdenJEL423_SC09_region	1057463	70936110	67.08	0	269
BdenJEL423_SC10	1012305	74449458	73.54	0	274
BdenJEL423_SC10_region	1012305	74449458	73.54	0	274
BdenJEL423_SC11	979369	70274678	71.76	0	606
BdenJEL423_SC11_region	979369	70274678	71.76	0	606
BdenJEL423_SC12	937107	64970798	69.33	0	265
BdenJEL423_SC12_region	937107	64970798	69.33	0	265
BdenJEL423_SC13	898261	68641282	76.42	0	437
BdenJEL423_SC13_region	898261	68641282	76.42	0	437
BdenJEL423_SC14	857155	81227813	94.76	0	1131
BdenJEL423_SC14_region	857155	81227813	94.76	0	1131
BdenJEL423_SC15	557602	42592585	76.39	0	272
BdenJEL423_SC15_region	557602	42592585	76.39	0	272
BdenJEL423_SC16	498254	34547851	69.34	0	268
BdenJEL423_SC16_region	498254	34547851	69.34	0	268
BdenJEL423_SC17	243426	16452074	67.59	0	254
BdenJEL423_SC17_region	243426	16452074	67.59	0	254
BdenJEL423_SC18	48566	3655119	75.26	0	477
BdenJEL423_SC18_region	48566	3655119	75.26	0	477
BdenJEL423_SC19	69118	3159883	45.72	0	241
BdenJEL423_SC19_region	69118	3159883	45.72	0	241
BdenJEL423_SC20	45066	3767216	83.59	0	299
BdenJEL423_SC20_region	45066	3767216	83.59	0	299
BdenJEL423_SC21	28371	1858437	65.50	0	147
BdenJEL423_SC21_region	28371	1858437	65.50	0	147
BdenJEL423_SC22	17531	1267700	72.31	0	234
BdenJEL423_SC22_region	17531	1267700	72.31	0	234
BdenJEL423_SC23	15724	1768296	112.46	0	282
BdenJEL423_SC23_region	15724	1768296	112.46	0	282
BdenJEL423_SC24	15635	1265625	80.95	0	241
BdenJEL423_SC24_region	15635	1265625	80.95	0	241
BdenJEL423_SC25	13302	1242514	93.41	0	222
BdenJEL423_SC25_region	13302	1242514	93.41	0	222
BdenJEL423_SC26	12287	819544	66.70	0	189
BdenJEL423_SC26_region	12287	819544	66.70	0	189
BdenJEL423_SC27	11745	1366343	116.33	0	378
BdenJEL423_SC27_region	11745	1366343	116.33	0	378
BdenJEL423_SC28	11715	1049198	89.56	0	230
BdenJEL423_SC28_region	11715	1049198	89.56	0	230
BdenJEL423_SC29	10519	801208	76.17	0	241
BdenJEL423_SC29_region	10519	801208	76.17	0	241
BdenJEL423_SC30	9825	737291	75.04	0	218
BdenJEL423_SC30_region	9825	737291	75.04	0	218
BdenJEL423_SC31	9499	550936	58.00	0	226
BdenJEL423_SC31_region	9499	550936	58.00	0	226
BdenJEL423_SC32	9394	987377	105.11	0	271
BdenJEL423_SC32_region	9394	987377	105.11	0	271
BdenJEL423_SC33	8891	521649	58.67	0	128
BdenJEL423_SC33_region	8891	521649	58.67	0	128
BdenJEL423_SC34	8868	684611	77.20	0	228
BdenJEL423_SC34_region	8868	684611	77.20	0	228
BdenJEL423_SC35	14477	1288733	89.02	0	501
BdenJEL423_SC35_region	14477	1288733	89.02	0	501
BdenJEL423_SC36	8411	713635	84.85	0	245
BdenJEL423_SC36_region	8411	713635	84.85	0	245
BdenJEL423_SC37	8246	501950	60.87	0	194
BdenJEL423_SC37_region	8246	501950	60.87	0	194
BdenJEL423_SC38	7919	561420	70.90	0	209
BdenJEL423_SC38_region	7919	561420	70.90	0	209
BdenJEL423_SC39	7486	634052	84.70	0	280
BdenJEL423_SC39_region	7486	634052	84.70	0	280
BdenJEL423_SC40	7373	321404	43.59	0	148
BdenJEL423_SC40_region	7373	321404	43.59	0	148
BdenJEL423_SC41	7250	1019595	140.63	0	464
BdenJEL423_SC41_region	7250	1019595	140.63	0	464
BdenJEL423_SC42	7213	592212	82.10	0	227
BdenJEL423_SC42_region	7213	592212	82.10	0	227
BdenJEL423_SC43	7203	577280	80.14	0	196
BdenJEL423_SC43_region	7203	577280	80.14	0	196
BdenJEL423_SC44	7151	445228	62.26	0	204
BdenJEL423_SC44_region	7151	445228	62.26	0	204
BdenJEL423_SC45	7120	397422	55.82	0	235
BdenJEL423_SC45_region	7120	397422	55.82	0	235
BdenJEL423_SC46	7014	464462	66.22	0	234
BdenJEL423_SC46_region	7014	464462	66.22	0	234
BdenJEL423_SC47	6856	787669	114.89	0	281
BdenJEL423_SC47_region	6856	787669	114.89	0	281
BdenJEL423_SC48	6834	808066	118.24	0	242
BdenJEL423_SC48_region	6834	808066	118.24	0	242
BdenJEL423_SC49	6519	842595	129.25	0	280
BdenJEL423_SC49_region	6519	842595	129.25	0	280
BdenJEL423_SC50	6174	416325	67.43	0	250
BdenJEL423_SC50_region	6174	416325	67.43	0	250
BdenJEL423_SC51	6095	688909	113.03	0	280
BdenJEL423_SC51_region	6095	688909	113.03	0	280
BdenJEL423_SC52	6071	483572	79.65	0	236
BdenJEL423_SC52_region	6071	483572	79.65	0	236
