chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	156852212	35.33	0	252
BdenJEL423_SC01_region	4440149	156852212	35.33	0	252
BdenJEL423_SC02	2313122	116838419	50.51	0	2102
BdenJEL423_SC02_region	2313122	116838419	50.51	0	2102
BdenJEL423_SC03	1829408	91732057	50.14	0	973
BdenJEL423_SC03_region	1829408	91732057	50.14	0	973
BdenJEL423_SC04	1803316	63595960	35.27	0	145
BdenJEL423_SC04_region	1803316	63595960	35.27	0	145
BdenJEL423_SC05	1707251	64946186	38.04	0	708
BdenJEL423_SC05_region	1707251	64946186	38.04	0	708
BdenJEL423_SC06	1545501	58603349	37.92	0	1549
BdenJEL423_SC06_region	1545501	58603349	37.92	0	1549
BdenJEL423_SC07	1398854	50914701	36.40	0	419
BdenJEL423_SC07_region	1398854	50914701	36.40	0	419
BdenJEL423_SC08	1069847	52511783	49.08	0	1731
BdenJEL423_SC08_region	1069847	52511783	49.08	0	1731
BdenJEL423_SC09	1057463	36280452	34.31	0	163
BdenJEL423_SC09_region	1057463	36280452	34.31	0	163
BdenJEL423_SC10	1012305	38821388	38.35	0	198
BdenJEL423_SC10_region	1012305	38821388	38.35	0	198
BdenJEL423_SC11	979369	33199348	33.90	0	405
BdenJEL423_SC11_region	979369	33199348	33.90	0	405
BdenJEL423_SC12	937107	32691361	34.89	0	168
BdenJEL423_SC12_region	937107	32691361	34.89	0	168
BdenJEL423_SC13	898261	34543192	38.46	0	835
BdenJEL423_SC13_region	898261	34543192	38.46	0	835
BdenJEL423_SC14	857155	91670046	106.95	0	3517
BdenJEL423_SC14_region	857155	91670046	106.95	0	3517
BdenJEL423_SC15	557602	23014477	41.27	0	283
BdenJEL423_SC15_region	557602	23014477	41.27	0	283
BdenJEL423_SC16	498254	15308882	30.73	0	158
BdenJEL423_SC16_region	498254	15308882	30.73	0	158
BdenJEL423_SC17	243426	9987319	41.03	0	124
BdenJEL423_SC17_region	243426	9987319	41.03	0	124
BdenJEL423_SC18	48566	2380589	49.02	0	641
BdenJEL423_SC18_region	48566	2380589	49.02	0	641
BdenJEL423_SC19	69118	1877580	27.16	0	96
BdenJEL423_SC19_region	69118	1877580	27.16	0	96
BdenJEL423_SC20	45066	2297233	50.97	0	173
BdenJEL423_SC20_region	45066	2297233	50.97	0	173
BdenJEL423_SC21	28371	997781	35.17	0	57
BdenJEL423_SC21_region	28371	997781	35.17	0	57
BdenJEL423_SC22	17531	439143	25.05	0	85
BdenJEL423_SC22_region	17531	439143	25.05	0	85
BdenJEL423_SC23	15724	1452539	92.38	0	753
BdenJEL423_SC23_region	15724	1452539	92.38	0	753
BdenJEL423_SC24	15635	572334	36.61	0	96
BdenJEL423_SC24_region	15635	572334	36.61	0	96
BdenJEL423_SC25	13302	525070	39.47	0	131
BdenJEL423_SC25_region	13302	525070	39.47	0	131
BdenJEL423_SC26	12287	474072	38.58	1	95
BdenJEL423_SC26_region	12287	474072	38.58	1	95
BdenJEL423_SC27	11745	785237	66.86	0	288
BdenJEL423_SC27_region	11745	785237	66.86	0	288
BdenJEL423_SC28	11715	371957	31.75	0	81
BdenJEL423_SC28_region	11715	371957	31.75	0	81
BdenJEL423_SC29	10519	283057	26.91	0	78
BdenJEL423_SC29_region	10519	283057	26.91	0	78
BdenJEL423_SC30	9825	234137	23.83	0	59
BdenJEL423_SC30_region	9825	234137	23.83	0	59
BdenJEL423_SC31	9499	354471	37.32	0	101
BdenJEL423_SC31_region	9499	354471	37.32	0	101
BdenJEL423_SC32	9394	494392	52.63	0	258
BdenJEL423_SC32_region	9394	494392	52.63	0	258
BdenJEL423_SC33	8891	259651	29.20	0	57
BdenJEL423_SC33_region	8891	259651	29.20	0	57
BdenJEL423_SC34	8868	205314	23.15	0	53
BdenJEL423_SC34_region	8868	205314	23.15	0	53
BdenJEL423_SC35	14477	2370117	163.72	0	1915
BdenJEL423_SC35_region	14477	2370117	163.72	0	1915
BdenJEL423_SC36	8411	263390	31.31	0	87
BdenJEL423_SC36_region	8411	263390	31.31	0	87
