chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	298416219	67.21	0	1602
BdenJEL423_SC01_region	4440149	298416219	67.21	0	1602
BdenJEL423_SC02	2313122	198156500	85.67	0	4580
BdenJEL423_SC02_region	2313122	198156500	85.67	0	4580
BdenJEL423_SC03	1829408	128898534	70.46	0	3133
BdenJEL423_SC03_region	1829408	128898534	70.46	0	3133
BdenJEL423_SC04	1803316	120623348	66.89	0	620
BdenJEL423_SC04_region	1803316	120623348	66.89	0	620
BdenJEL423_SC05	1707251	211558454	123.92	0	3397
BdenJEL423_SC05_region	1707251	211558454	123.92	0	3397
BdenJEL423_SC06	1545501	109349545	70.75	0	3435
BdenJEL423_SC06_region	1545501	109349545	70.75	0	3435
BdenJEL423_SC07	1398854	96284477	68.83	0	1163
BdenJEL423_SC07_region	1398854	96284477	68.83	0	1163
BdenJEL423_SC08	1069847	78611837	73.48	0	9727
BdenJEL423_SC08_region	1069847	78611837	73.48	0	9727
BdenJEL423_SC09	1057463	68479573	64.76	0	496
BdenJEL423_SC09_region	1057463	68479573	64.76	0	496
BdenJEL423_SC10	1012305	70795854	69.94	0	1200
BdenJEL423_SC10_region	1012305	70795854	69.94	0	1200
BdenJEL423_SC11	979369	64686547	66.05	0	553
BdenJEL423_SC11_region	979369	64686547	66.05	0	553
BdenJEL423_SC12	937107	59871901	63.89	0	616
BdenJEL423_SC12_region	937107	59871901	63.89	0	616
BdenJEL423_SC13	898261	75459694	84.01	0	3566
BdenJEL423_SC13_region	898261	75459694	84.01	0	3566
BdenJEL423_SC14	857155	109170599	127.36	0	4300
BdenJEL423_SC14_region	857155	109170599	127.36	0	4300
BdenJEL423_SC15	557602	39082455	70.09	0	1935
BdenJEL423_SC15_region	557602	39082455	70.09	0	1935
BdenJEL423_SC16	498254	19909584	39.96	0	1061
BdenJEL423_SC16_region	498254	19909584	39.96	0	1061
BdenJEL423_SC17	243426	15008785	61.66	0	352
BdenJEL423_SC17_region	243426	15008785	61.66	0	352
BdenJEL423_SC18	48566	5427367	111.75	0	1606
BdenJEL423_SC18_region	48566	5427367	111.75	0	1606
BdenJEL423_SC19	69118	3019530	43.69	0	393
BdenJEL423_SC19_region	69118	3019530	43.69	0	393
BdenJEL423_SC20	45066	4450919	98.76	0	612
BdenJEL423_SC20_region	45066	4450919	98.76	0	612
BdenJEL423_SC21	28371	1959841	69.08	0	154
BdenJEL423_SC21_region	28371	1959841	69.08	0	154
BdenJEL423_SC22	17531	769401	43.89	0	271
BdenJEL423_SC22_region	17531	769401	43.89	0	271
BdenJEL423_SC23	15724	3705266	235.64	0	1616
BdenJEL423_SC23_region	15724	3705266	235.64	0	1616
BdenJEL423_SC24	15635	969766	62.03	0	364
BdenJEL423_SC24_region	15635	969766	62.03	0	364
BdenJEL423_SC25	13302	1294562	97.32	0	463
BdenJEL423_SC25_region	13302	1294562	97.32	0	463
BdenJEL423_SC26	12287	974975	79.35	0	274
BdenJEL423_SC26_region	12287	974975	79.35	0	274
BdenJEL423_SC27	11745	2172602	184.98	0	2236
BdenJEL423_SC27_region	11745	2172602	184.98	0	2236
BdenJEL423_SC28	11715	675003	57.62	0	184
BdenJEL423_SC28_region	11715	675003	57.62	0	184
BdenJEL423_SC29	10519	473065	44.97	0	235
BdenJEL423_SC29_region	10519	473065	44.97	0	235
BdenJEL423_SC30	9825	706658	71.92	0	477
BdenJEL423_SC30_region	9825	706658	71.92	0	477
BdenJEL423_SC31	9499	405394	42.68	0	222
BdenJEL423_SC31_region	9499	405394	42.68	0	222
BdenJEL423_SC32	9394	1513413	161.10	0	3004
BdenJEL423_SC32_region	9394	1513413	161.10	0	3004
BdenJEL423_SC33	8891	906220	101.93	0	186
BdenJEL423_SC33_region	8891	906220	101.93	0	186
BdenJEL423_SC34	8868	514126	57.98	0	265
BdenJEL423_SC34_region	8868	514126	57.98	0	265
BdenJEL423_SC35	14477	3906741	269.86	0	3251
BdenJEL423_SC35_region	14477	3906741	269.86	0	3251
BdenJEL423_SC36	8411	471264	56.03	0	227
BdenJEL423_SC36_region	8411	471264	56.03	0	227
BdenJEL423_SC37	8246	471609	57.19	0	407
BdenJEL423_SC37_region	8246	471609	57.19	0	407
BdenJEL423_SC38	7919	506610	63.97	0	398
BdenJEL423_SC38_region	7919	506610	63.97	0	398
BdenJEL423_SC39	7486	2951912	394.32	0	7269
BdenJEL423_SC39_region	7486	2951912	394.32	0	7269
BdenJEL423_SC40	7373	211978	28.75	0	87
