chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	869240790	195.77	0	2543
BdenJEL423_SC01_region	4440149	869240790	195.77	0	2543
BdenJEL423_SC02	2313122	483597005	209.07	0	4888
BdenJEL423_SC02_region	2313122	483597005	209.07	0	4888
BdenJEL423_SC03	1829408	368584557	201.48	0	6260
BdenJEL423_SC03_region	1829408	368584557	201.48	0	6260
BdenJEL423_SC04	1803316	337696366	187.26	0	1433
BdenJEL423_SC04_region	1803316	337696366	187.26	0	1433
BdenJEL423_SC05	1707251	327539500	191.85	0	2417
BdenJEL423_SC05_region	1707251	327539500	191.85	0	2417
BdenJEL423_SC06	1545501	295675821	191.31	0	4560
BdenJEL423_SC06_region	1545501	295675821	191.31	0	4560
BdenJEL423_SC07	1398854	287801530	205.74	0	3320
BdenJEL423_SC07_region	1398854	287801530	205.74	0	3320
BdenJEL423_SC08	1069847	211163788	197.38	0	6837
BdenJEL423_SC08_region	1069847	211163788	197.38	0	6837
BdenJEL423_SC09	1057463	194172084	183.62	0	935
BdenJEL423_SC09_region	1057463	194172084	183.62	0	935
BdenJEL423_SC10	1012305	194511012	192.15	0	2953
BdenJEL423_SC10_region	1012305	194511012	192.15	0	2953
BdenJEL423_SC11	979369	186745525	190.68	0	2386
BdenJEL423_SC11_region	979369	186745525	190.68	0	2386
BdenJEL423_SC12	937107	167329274	178.56	0	1489
BdenJEL423_SC12_region	937107	167329274	178.56	0	1489
BdenJEL423_SC13	898261	181709153	202.29	0	5728
BdenJEL423_SC13_region	898261	181709153	202.29	0	5728
BdenJEL423_SC14	857155	391322290	456.54	0	14475
BdenJEL423_SC14_region	857155	391322290	456.54	0	14475
BdenJEL423_SC15	557602	108629155	194.81	0	2474
BdenJEL423_SC15_region	557602	108629155	194.81	0	2474
BdenJEL423_SC16	498254	93124326	186.90	0	1676
BdenJEL423_SC16_region	498254	93124326	186.90	0	1676
BdenJEL423_SC17	243426	33225197	136.49	0	872
BdenJEL423_SC17_region	243426	33225197	136.49	0	872
BdenJEL423_SC18	48566	14414984	296.81	0	7423
BdenJEL423_SC18_region	48566	14414984	296.81	0	7423
BdenJEL423_SC19	69118	6997502	101.24	0	409
BdenJEL423_SC19_region	69118	6997502	101.24	0	409
BdenJEL423_SC20	45066	6161678	136.73	0	799
BdenJEL423_SC20_region	45066	6161678	136.73	0	799
BdenJEL423_SC21	28371	4829760	170.24	3	348
BdenJEL423_SC21_region	28371	4829760	170.24	3	348
BdenJEL423_SC22	17531	2233451	127.40	0	365
BdenJEL423_SC22_region	17531	2233451	127.40	0	365
BdenJEL423_SC23	15724	8256058	525.06	0	3890
BdenJEL423_SC23_region	15724	8256058	525.06	0	3890
BdenJEL423_SC24	15635	2336701	149.45	0	445
BdenJEL423_SC24_region	15635	2336701	149.45	0	445
BdenJEL423_SC25	13302	2787637	209.57	0	1017
BdenJEL423_SC25_region	13302	2787637	209.57	0	1017
BdenJEL423_SC26	12287	2830774	230.39	1	956
BdenJEL423_SC26_region	12287	2830774	230.39	1	956
BdenJEL423_SC27	11745	4926461	419.45	0	2175
BdenJEL423_SC27_region	11745	4926461	419.45	0	2175
BdenJEL423_SC28	11715	2036231	173.81	0	404
BdenJEL423_SC28_region	11715	2036231	173.81	0	404
BdenJEL423_SC29	10519	1107151	105.25	0	328
BdenJEL423_SC29_region	10519	1107151	105.25	0	328
BdenJEL423_SC30	9825	1375774	140.03	0	498
BdenJEL423_SC30_region	9825	1375774	140.03	0	498
BdenJEL423_SC31	9499	1339484	141.01	0	408
BdenJEL423_SC31_region	9499	1339484	141.01	0	408
BdenJEL423_SC32	9394	3989479	424.68	0	2043
BdenJEL423_SC32_region	9394	3989479	424.68	0	2043
BdenJEL423_SC33	8891	1414023	159.04	1	402
BdenJEL423_SC33_region	8891	1414023	159.04	1	402
BdenJEL423_SC34	8868	1598200	180.22	0	573
BdenJEL423_SC34_region	8868	1598200	180.22	0	573
BdenJEL423_SC35	14477	9346044	645.58	0	3273
BdenJEL423_SC35_region	14477	9346044	645.58	0	3273
BdenJEL423_SC36	8411	1343180	159.69	1	603
BdenJEL423_SC36_region	8411	1343180	159.69	1	603
BdenJEL423_SC37	8246	977651	118.56	0	368
BdenJEL423_SC37_region	8246	977651	118.56	0	368
BdenJEL423_SC38	7919	1547746	195.45	0	377
BdenJEL423_SC38_region	7919	1547746	195.45	0	377
BdenJEL423_SC39	7486	2623540	350.46	0	1973
BdenJEL423_SC39_region	7486	2623540	350.46	0	1973
BdenJEL423_SC40	7373	1434990	194.63	1	600
BdenJEL423_SC40_region	7373	1434990	194.63	1	600
BdenJEL423_SC41	7250	5610198	773.82	0	2431
BdenJEL423_SC41_region	7250	5610198	773.82	0	2431
