chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	129904395	29.26	0	740
BdenJEL423_SC01_region	4440149	129904395	29.26	0	740
BdenJEL423_SC02	2313122	98311942	42.50	0	944
BdenJEL423_SC02_region	2313122	98311942	42.50	0	944
BdenJEL423_SC03	1829408	77199906	42.20	0	578
BdenJEL423_SC03_region	1829408	77199906	42.20	0	578
BdenJEL423_SC04	1803316	53530783	29.68	0	576
BdenJEL423_SC04_region	1803316	53530783	29.68	0	576
BdenJEL423_SC05	1707251	50185912	29.40	0	678
BdenJEL423_SC05_region	1707251	50185912	29.40	0	678
BdenJEL423_SC06	1545501	41541988	26.88	0	857
BdenJEL423_SC06_region	1545501	41541988	26.88	0	857
BdenJEL423_SC07	1398854	42505996	30.39	0	1096
BdenJEL423_SC07_region	1398854	42505996	30.39	0	1096
BdenJEL423_SC08	1069847	44188702	41.30	0	964
BdenJEL423_SC08_region	1069847	44188702	41.30	0	964
BdenJEL423_SC09	1057463	26308796	24.88	0	138
BdenJEL423_SC09_region	1057463	26308796	24.88	0	138
BdenJEL423_SC10	1012305	34135436	33.72	0	348
BdenJEL423_SC10_region	1012305	34135436	33.72	0	348
BdenJEL423_SC11	979369	29225016	29.84	0	373
BdenJEL423_SC11_region	979369	29225016	29.84	0	373
BdenJEL423_SC12	937107	27679698	29.54	0	166
BdenJEL423_SC12_region	937107	27679698	29.54	0	166
BdenJEL423_SC13	898261	28894954	32.17	0	878
BdenJEL423_SC13_region	898261	28894954	32.17	0	878
BdenJEL423_SC14	857155	52420704	61.16	0	1815
BdenJEL423_SC14_region	857155	52420704	61.16	0	1815
BdenJEL423_SC15	557602	16672122	29.90	0	480
BdenJEL423_SC15_region	557602	16672122	29.90	0	480
BdenJEL423_SC16	498254	14968769	30.04	0	269
BdenJEL423_SC16_region	498254	14968769	30.04	0	269
BdenJEL423_SC17	243426	7362084	30.24	0	104
BdenJEL423_SC17_region	243426	7362084	30.24	0	104
BdenJEL423_SC18	48566	2011487	41.42	0	405
BdenJEL423_SC18_region	48566	2011487	41.42	0	405
BdenJEL423_SC19	69118	1734914	25.10	0	103
BdenJEL423_SC19_region	69118	1734914	25.10	0	103
BdenJEL423_SC20	45066	1657258	36.77	0	162
BdenJEL423_SC20_region	45066	1657258	36.77	0	162
BdenJEL423_SC21	28371	813402	28.67	0	57
BdenJEL423_SC21_region	28371	813402	28.67	0	57
