chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	161700571	36.42	0	340
BdenJEL423_SC01_region	4440149	161700571	36.42	0	340
BdenJEL423_SC02	2313122	89960654	38.89	0	2184
BdenJEL423_SC02_region	2313122	89960654	38.89	0	2184
BdenJEL423_SC03	1829408	94186922	51.48	0	803
BdenJEL423_SC03_region	1829408	94186922	51.48	0	803
BdenJEL423_SC04	1803316	65121561	36.11	0	350
BdenJEL423_SC04_region	1803316	65121561	36.11	0	350
BdenJEL423_SC05	1707251	89783345	52.59	0	1107
BdenJEL423_SC05_region	1707251	89783345	52.59	0	1107
BdenJEL423_SC06	1545501	58465718	37.83	0	1168
BdenJEL423_SC06_region	1545501	58465718	37.83	0	1168
BdenJEL423_SC07	1398854	67066803	47.94	0	722
BdenJEL423_SC07_region	1398854	67066803	47.94	0	722
BdenJEL423_SC08	1069847	41302193	38.61	0	1339
BdenJEL423_SC08_region	1069847	41302193	38.61	0	1339
BdenJEL423_SC09	1057463	36964752	34.96	0	231
BdenJEL423_SC09_region	1057463	36964752	34.96	0	231
BdenJEL423_SC10	1012305	48755162	48.16	0	1175
BdenJEL423_SC10_region	1012305	48755162	48.16	0	1175
BdenJEL423_SC11	979369	34926328	35.66	0	345
BdenJEL423_SC11_region	979369	34926328	35.66	0	345
BdenJEL423_SC12	937107	32986665	35.20	0	369
BdenJEL423_SC12_region	937107	32986665	35.20	0	369
BdenJEL423_SC13	898261	50295718	55.99	0	1478
BdenJEL423_SC13_region	898261	50295718	55.99	0	1478
BdenJEL423_SC14	857155	51264800	59.81	0	1587
BdenJEL423_SC14_region	857155	51264800	59.81	0	1587
BdenJEL423_SC15	557602	27030266	48.48	0	815
BdenJEL423_SC15_region	557602	27030266	48.48	0	815
BdenJEL423_SC16	498254	11207144	22.49	0	523
BdenJEL423_SC16_region	498254	11207144	22.49	0	523
BdenJEL423_SC17	243426	10138740	41.65	0	290
BdenJEL423_SC17_region	243426	10138740	41.65	0	290
BdenJEL423_SC18	48566	2614157	53.83	0	763
BdenJEL423_SC18_region	48566	2614157	53.83	0	763
BdenJEL423_SC19	69118	1686682	24.40	0	206
BdenJEL423_SC19_region	69118	1686682	24.40	0	206
BdenJEL423_SC20	45066	2392269	53.08	0	298
BdenJEL423_SC20_region	45066	2392269	53.08	0	298
BdenJEL423_SC21	28371	1391927	49.06	0	108
BdenJEL423_SC21_region	28371	1391927	49.06	0	108
BdenJEL423_SC22	17531	465124	26.53	0	159
BdenJEL423_SC22_region	17531	465124	26.53	0	159
BdenJEL423_SC23	15724	1487588	94.61	0	369
BdenJEL423_SC23_region	15724	1487588	94.61	0	369
BdenJEL423_SC24	15635	468352	29.96	0	184
BdenJEL423_SC24_region	15635	468352	29.96	0	184
BdenJEL423_SC25	13302	710093	53.38	0	237
BdenJEL423_SC25_region	13302	710093	53.38	0	237
BdenJEL423_SC26	12287	684583	55.72	0	179
BdenJEL423_SC26_region	12287	684583	55.72	0	179
BdenJEL423_SC27	11745	1136698	96.78	0	1117
BdenJEL423_SC27_region	11745	1136698	96.78	0	1117
BdenJEL423_SC28	11715	378324	32.29	0	110
BdenJEL423_SC28_region	11715	378324	32.29	0	110
BdenJEL423_SC29	10519	258240	24.55	0	142
BdenJEL423_SC29_region	10519	258240	24.55	0	142
BdenJEL423_SC30	9825	407090	41.43	0	288
BdenJEL423_SC30_region	9825	407090	41.43	0	288
BdenJEL423_SC31	9499	203687	21.44	0	80
BdenJEL423_SC31_region	9499	203687	21.44	0	80
BdenJEL423_SC32	9394	681420	72.54	0	376
BdenJEL423_SC32_region	9394	681420	72.54	0	376
BdenJEL423_SC33	8891	356294	40.07	0	83
BdenJEL423_SC33_region	8891	356294	40.07	0	83
BdenJEL423_SC34	8868	265403	29.93	0	166
BdenJEL423_SC34_region	8868	265403	29.93	0	166
BdenJEL423_SC35	14477	1490551	102.96	0	744
BdenJEL423_SC35_region	14477	1490551	102.96	0	744
BdenJEL423_SC36	8411	221716	26.36	0	109
BdenJEL423_SC36_region	8411	221716	26.36	0	109
BdenJEL423_SC37	8246	256741	31.14	0	237
BdenJEL423_SC37_region	8246	256741	31.14	0	237
BdenJEL423_SC38	7919	266818	33.69	0	195
BdenJEL423_SC38_region	7919	266818	33.69	0	195
BdenJEL423_SC39	7486	410706	54.86	0	396
BdenJEL423_SC39_region	7486	410706	54.86	0	396
BdenJEL423_SC40	7373	164081	22.25	0	62
BdenJEL423_SC40_region	7373	164081	22.25	0	62
BdenJEL423_SC41	7250	3774227	520.58	0	1525
BdenJEL423_SC41_region	7250	3774227	520.58	0	1525
BdenJEL423_SC42	7213	193267	26.79	0	87
BdenJEL423_SC42_region	7213	193267	26.79	0	87
BdenJEL423_SC43	7203	115357	16.02	0	100
BdenJEL423_SC43_region	7203	115357	16.02	0	100
BdenJEL423_SC44	7151	302371	42.28	0	165
BdenJEL423_SC44_region	7151	302371	42.28	0	165
BdenJEL423_SC45	7120	277419	38.96	0	133
