chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	91553555	20.62	0	85
BdenJEL423_SC01_region	4440149	91553555	20.62	0	85
BdenJEL423_SC02	2313122	49372390	21.34	0	86
BdenJEL423_SC02_region	2313122	49372390	21.34	0	86
BdenJEL423_SC03	1829408	37572012	20.54	0	86
BdenJEL423_SC03_region	1829408	37572012	20.54	0	86
BdenJEL423_SC04	1803316	37139885	20.60	0	78
BdenJEL423_SC04_region	1803316	37139885	20.60	0	78
BdenJEL423_SC05	1707251	34833460	20.40	0	86
BdenJEL423_SC05_region	1707251	34833460	20.40	0	86
BdenJEL423_SC06	1545501	31502626	20.38	0	86
BdenJEL423_SC06_region	1545501	31502626	20.38	0	86
BdenJEL423_SC07	1398854	28281288	20.22	0	86
BdenJEL423_SC07_region	1398854	28281288	20.22	0	86
BdenJEL423_SC08	1069847	21993346	20.56	0	87
BdenJEL423_SC08_region	1069847	21993346	20.56	0	87
BdenJEL423_SC09	1057463	20765265	19.64	0	69
BdenJEL423_SC09_region	1057463	20765265	19.64	0	69
BdenJEL423_SC10	1012305	20595198	20.34	0	87
BdenJEL423_SC10_region	1012305	20595198	20.34	0	87
BdenJEL423_SC11	979369	19378861	19.79	0	75
BdenJEL423_SC11_region	979369	19378861	19.79	0	75
BdenJEL423_SC12	937107	17937826	19.14	0	72
BdenJEL423_SC12_region	937107	17937826	19.14	0	72
BdenJEL423_SC13	898261	18973498	21.12	0	87
BdenJEL423_SC13_region	898261	18973498	21.12	0	87
BdenJEL423_SC14	857155	22768617	26.56	0	87
BdenJEL423_SC14_region	857155	22768617	26.56	0	87
BdenJEL423_SC15	557602	11253957	20.18	0	86
BdenJEL423_SC15_region	557602	11253957	20.18	0	86
BdenJEL423_SC16	498254	9790487	19.65	0	86
BdenJEL423_SC16_region	498254	9790487	19.65	0	86
BdenJEL423_SC17	243426	4431181	18.20	0	59
BdenJEL423_SC17_region	243426	4431181	18.20	0	59
BdenJEL423_SC18	48566	1160891	23.90	0	86
BdenJEL423_SC18_region	48566	1160891	23.90	0	86
BdenJEL423_SC19	69118	878868	12.72	0	56
BdenJEL423_SC19_region	69118	878868	12.72	0	56
BdenJEL423_SC20	45066	820942	18.22	0	64
BdenJEL423_SC20_region	45066	820942	18.22	0	64
BdenJEL423_SC21	28371	498041	17.55	0	42
BdenJEL423_SC21_region	28371	498041	17.55	0	42
BdenJEL423_SC22	17531	327096	18.66	0	50
BdenJEL423_SC22_region	17531	327096	18.66	0	50
BdenJEL423_SC23	15724	602697	38.33	0	86
BdenJEL423_SC23_region	15724	602697	38.33	0	86
BdenJEL423_SC24	15635	288903	18.48	0	48
BdenJEL423_SC24_region	15635	288903	18.48	0	48
BdenJEL423_SC25	13302	273843	20.59	0	51
BdenJEL423_SC25_region	13302	273843	20.59	0	51
BdenJEL423_SC26	12287	298327	24.28	0	64
BdenJEL423_SC26_region	12287	298327	24.28	0	64
BdenJEL423_SC27	11745	429313	36.55	0	86
BdenJEL423_SC27_region	11745	429313	36.55	0	86
BdenJEL423_SC28	11715	208562	17.80	0	48
BdenJEL423_SC28_region	11715	208562	17.80	0	48
BdenJEL423_SC29	10519	178770	16.99	0	49
BdenJEL423_SC29_region	10519	178770	16.99	0	49
BdenJEL423_SC30	9825	213919	21.77	0	55
BdenJEL423_SC30_region	9825	213919	21.77	0	55
BdenJEL423_SC31	9499	166203	17.50	0	51
BdenJEL423_SC31_region	9499	166203	17.50	0	51
BdenJEL423_SC32	9394	377303	40.16	0	86
BdenJEL423_SC32_region	9394	377303	40.16	0	86
BdenJEL423_SC33	8891	151966	17.09	0	41
BdenJEL423_SC33_region	8891	151966	17.09	0	41
BdenJEL423_SC34	8868	159891	18.03	0	43
BdenJEL423_SC34_region	8868	159891	18.03	0	43
BdenJEL423_SC35	14477	483721	33.41	0	86
BdenJEL423_SC35_region	14477	483721	33.41	0	86
BdenJEL423_SC36	8411	170257	20.24	0	59
BdenJEL423_SC36_region	8411	170257	20.24	0	59
BdenJEL423_SC37	8246	153779	18.65	0	54
BdenJEL423_SC37_region	8246	153779	18.65	0	54
BdenJEL423_SC38	7919	188630	23.82	0	61
BdenJEL423_SC38_region	7919	188630	23.82	0	61
BdenJEL423_SC39	7486	300103	40.09	0	86
BdenJEL423_SC39_region	7486	300103	40.09	0	86
BdenJEL423_SC40	7373	103653	14.06	0	38
BdenJEL423_SC40_region	7373	103653	14.06	0	38
BdenJEL423_SC41	7250	543173	74.92	2	86
BdenJEL423_SC41_region	7250	543173	74.92	2	86
BdenJEL423_SC42	7213	148676	20.61	0	54
BdenJEL423_SC42_region	7213	148676	20.61	0	54
BdenJEL423_SC43	7203	142389	19.77	0	46
BdenJEL423_SC43_region	7203	142389	19.77	0	46
BdenJEL423_SC44	7151	125320	17.52	0	40
BdenJEL423_SC44_region	7151	125320	17.52	0	40
BdenJEL423_SC45	7120	118725	16.67	0	50
BdenJEL423_SC45_region	7120	118725	16.67	0	50
BdenJEL423_SC46	7014	110339	15.73	0	48
BdenJEL423_SC46_region	7014	110339	15.73	0	48
BdenJEL423_SC47	6856	313603	45.74	0	86
BdenJEL423_SC47_region	6856	313603	45.74	0	86
BdenJEL423_SC48	6834	164606	24.09	0	49
BdenJEL423_SC48_region	6834	164606	24.09	0	49
BdenJEL423_SC49	6519	438295	67.23	0	86
BdenJEL423_SC49_region	6519	438295	67.23	0	86
BdenJEL423_SC50	6174	118872	19.25	0	47
BdenJEL423_SC50_region	6174	118872	19.25	0	47
BdenJEL423_SC51	6095	340591	55.88	0	86
BdenJEL423_SC51_region	6095	340591	55.88	0	86
BdenJEL423_SC52	6071	159841	26.33	1	58
BdenJEL423_SC52_region	6071	159841	26.33	1	58
BdenJEL423_SC53	6016	420480	69.89	0	86
BdenJEL423_SC53_region	6016	420480	69.89	0	86
BdenJEL423_SC54	5992	398884	66.57	0	86
BdenJEL423_SC54_region	5992	398884	66.57	0	86
BdenJEL423_SC55	5977	75302	12.60	0	36
BdenJEL423_SC55_region	5977	75302	12.60	0	36
BdenJEL423_SC56	5808	138420	23.83	0	61
BdenJEL423_SC56_region	5808	138420	23.83	0	61
BdenJEL423_SC57	5752	320103	55.65	0	86
BdenJEL423_SC57_region	5752	320103	55.65	0	86
BdenJEL423_SC58	8484	364640	42.98	0	89
BdenJEL423_SC58_region	8484	364640	42.98	0	89
BdenJEL423_SC59	5694	136216	23.92	0	56
BdenJEL423_SC59_region	5694	136216	23.92	0	56
BdenJEL423_SC60	5543	86419	15.59	0	53
BdenJEL423_SC60_region	5543	86419	15.59	0	53
BdenJEL423_SC61	5512	97419	17.67	0	38
BdenJEL423_SC61_region	5512	97419	17.67	0	38
BdenJEL423_SC62	5380	156099	29.01	1	57
BdenJEL423_SC62_region	5380	156099	29.01	1	57
BdenJEL423_SC63	5288	82555	15.61	0	43
BdenJEL423_SC63_region	5288	82555	15.61	0	43
BdenJEL423_SC64	5189	114713	22.11	0	56
BdenJEL423_SC64_region	5189	114713	22.11	0	56
BdenJEL423_SC65	5077	304691	60.01	0	84
BdenJEL423_SC65_region	5077	304691	60.01	0	84
BdenJEL423_SC66	4922	102096	20.74	0	45
BdenJEL423_SC66_region	4922	102096	20.74	0	45
BdenJEL423_SC67	4755	62148	13.07	0	31
BdenJEL423_SC67_region	4755	62148	13.07	0	31
BdenJEL423_SC68	4529	339884	75.05	2	86
BdenJEL423_SC68_region	4529	339884	75.05	2	86
BdenJEL423_SC69	2608	106694	40.91	0	84
BdenJEL423_SC69_region	2608	106694	40.91	0	84
BdenJEL423_mito	175284	13679458	78.04	0	87
