chrom	length	bases	mean	min	max
BdenJEL423_SC01	4440149	759362915	171.02	0	1115
BdenJEL423_SC01_region	4440149	759362915	171.02	0	1115
BdenJEL423_SC02	2313122	413126042	178.60	0	3306
BdenJEL423_SC02_region	2313122	413126042	178.60	0	3306
BdenJEL423_SC03	1829408	328949836	179.81	0	3381
BdenJEL423_SC03_region	1829408	328949836	179.81	0	3381
BdenJEL423_SC04	1803316	316429002	175.47	0	841
BdenJEL423_SC04_region	1803316	316429002	175.47	0	841
BdenJEL423_SC05	1707251	286860702	168.02	0	2542
BdenJEL423_SC05_region	1707251	286860702	168.02	0	2542
BdenJEL423_SC06	1545501	271078762	175.40	0	2966
BdenJEL423_SC06_region	1545501	271078762	175.40	0	2966
BdenJEL423_SC07	1398854	258286864	184.64	0	1974
BdenJEL423_SC07_region	1398854	258286864	184.64	0	1974
BdenJEL423_SC08	1069847	188774880	176.45	0	3299
BdenJEL423_SC08_region	1069847	188774880	176.45	0	3299
BdenJEL423_SC09	1057463	176019908	166.45	0	730
BdenJEL423_SC09_region	1057463	176019908	166.45	0	730
BdenJEL423_SC10	1012305	171364899	169.28	0	1398
BdenJEL423_SC10_region	1012305	171364899	169.28	0	1398
BdenJEL423_SC11	979369	166640327	170.15	0	1971
BdenJEL423_SC11_region	979369	166640327	170.15	0	1971
BdenJEL423_SC12	937107	157356488	167.92	0	1049
BdenJEL423_SC12_region	937107	157356488	167.92	0	1049
BdenJEL423_SC13	898261	166884087	185.79	0	3261
BdenJEL423_SC13_region	898261	166884087	185.79	0	3261
BdenJEL423_SC14	857155	278484008	324.89	0	5797
BdenJEL423_SC14_region	857155	278484008	324.89	0	5797
BdenJEL423_SC15	557602	97423385	174.72	0	1479
BdenJEL423_SC15_region	557602	97423385	174.72	0	1479
BdenJEL423_SC16	498254	81857284	164.29	0	672
BdenJEL423_SC16_region	498254	81857284	164.29	0	672
BdenJEL423_SC17	243426	30091904	123.62	0	549
BdenJEL423_SC17_region	243426	30091904	123.62	0	549
BdenJEL423_SC18	48566	10118523	208.35	0	1896
BdenJEL423_SC18_region	48566	10118523	208.35	0	1896
BdenJEL423_SC19	69118	7021225	101.58	0	369
BdenJEL423_SC19_region	69118	7021225	101.58	0	369
BdenJEL423_SC20	45066	5355781	118.84	0	665
BdenJEL423_SC20_region	45066	5355781	118.84	0	665
BdenJEL423_SC21	28371	4823995	170.03	2	274
BdenJEL423_SC21_region	28371	4823995	170.03	2	274
BdenJEL423_SC22	17531	2007806	114.53	0	305
BdenJEL423_SC22_region	17531	2007806	114.53	0	305
BdenJEL423_SC23	15724	5971400	379.76	0	1541
BdenJEL423_SC23_region	15724	5971400	379.76	0	1541
BdenJEL423_SC24	15635	2075491	132.75	0	315
BdenJEL423_SC24_region	15635	2075491	132.75	0	315
BdenJEL423_SC25	13302	2785318	209.39	0	1134
BdenJEL423_SC25_region	13302	2785318	209.39	0	1134
BdenJEL423_SC26	12287	2365339	192.51	1	617
BdenJEL423_SC26_region	12287	2365339	192.51	1	617
BdenJEL423_SC27	11745	3186431	271.30	0	1104
BdenJEL423_SC27_region	11745	3186431	271.30	0	1104
BdenJEL423_SC28	11715	1784164	152.30	0	377
BdenJEL423_SC28_region	11715	1784164	152.30	0	377
BdenJEL423_SC29	10519	1088493	103.48	0	268
BdenJEL423_SC29_region	10519	1088493	103.48	0	268
BdenJEL423_SC30	9825	1204074	122.55	0	283
BdenJEL423_SC30_region	9825	1204074	122.55	0	283
BdenJEL423_SC31	9499	1445511	152.18	0	443
BdenJEL423_SC31_region	9499	1445511	152.18	0	443
BdenJEL423_SC32	9394	2731830	290.81	0	1099
BdenJEL423_SC32_region	9394	2731830	290.81	0	1099
BdenJEL423_SC33	8891	1188062	133.63	0	249
BdenJEL423_SC33_region	8891	1188062	133.63	0	249
BdenJEL423_SC34	8868	1544939	174.22	0	427
BdenJEL423_SC34_region	8868	1544939	174.22	0	427
BdenJEL423_SC35	14477	6070171	419.30	0	2188
BdenJEL423_SC35_region	14477	6070171	419.30	0	2188
BdenJEL423_SC36	8411	1141391	135.70	1	341
BdenJEL423_SC36_region	8411	1141391	135.70	1	341
BdenJEL423_SC37	8246	876140	106.25	0	355
BdenJEL423_SC37_region	8246	876140	106.25	0	355
BdenJEL423_SC38	7919	1194209	150.80	0	247
BdenJEL423_SC38_region	7919	1194209	150.80	0	247
